Identificador_Agricultor,dano_na_plantacao
SCROP87763,0
SCROP87764,0
SCROP87765,0
SCROP87766,0
SCROP87767,0
SCROP87768,0
SCROP87769,0
SCROP87770,0
SCROP87771,0
SCROP87772,0
SCROP87773,0
SCROP87774,0
SCROP87775,0
SCROP87776,0
SCROP87777,0
SCROP87778,0
SCROP87779,0
SCROP87780,1
SCROP87781,0
SCROP87782,0
SCROP87783,0
SCROP87784,2
SCROP87785,0
SCROP87786,0
SCROP87787,0
SCROP87788,0
SCROP87789,0
SCROP87790,0
SCROP87791,0
SCROP87792,0
SCROP87793,0
SCROP87794,0
SCROP87795,0
SCROP87796,0
SCROP87797,0
SCROP87798,0
SCROP87799,0
SCROP87800,0
SCROP87801,0
SCROP87802,0
SCROP87803,0
SCROP87804,0
SCROP87805,0
SCROP87806,0
SCROP87807,0
SCROP87808,0
SCROP87809,0
SCROP87810,0
SCROP87811,0
SCROP87812,0
SCROP87813,0
SCROP87814,0
SCROP87815,0
SCROP87816,0
SCROP87817,0
SCROP87818,0
SCROP87819,0
SCROP87820,0
SCROP87821,0
SCROP87822,2
SCROP87823,0
SCROP87824,0
SCROP87825,0
SCROP87826,0
SCROP87827,0
SCROP87828,0
SCROP87829,0
SCROP87830,0
SCROP87831,0
SCROP87832,0
SCROP87833,0
SCROP87834,0
SCROP87835,1
SCROP87836,0
SCROP87837,0
SCROP87838,0
SCROP87839,0
SCROP87840,0
SCROP87841,0
SCROP87842,1
SCROP87843,0
SCROP87844,0
SCROP87845,1
SCROP87846,1
SCROP87847,0
SCROP87848,0
SCROP87849,0
SCROP87850,0
SCROP87851,0
SCROP87852,0
SCROP87853,1
SCROP87854,0
SCROP87855,0
SCROP87856,0
SCROP87857,1
SCROP87858,0
SCROP87859,0
SCROP87860,0
SCROP87861,0
SCROP87862,0
SCROP87863,0
SCROP87864,0
SCROP87865,0
SCROP87866,0
SCROP87867,0
SCROP87868,0
SCROP87869,0
SCROP87870,0
SCROP87871,0
SCROP87872,0
SCROP87873,0
SCROP87874,1
SCROP87875,0
SCROP87876,0
SCROP87877,1
SCROP87878,1
SCROP87879,0
SCROP87880,0
SCROP87881,0
SCROP87882,0
SCROP87883,0
SCROP87884,0
SCROP87885,0
SCROP87886,0
SCROP87887,0
SCROP87888,0
SCROP87889,0
SCROP87890,0
SCROP87891,0
SCROP87892,0
SCROP87893,0
SCROP87894,0
SCROP87895,0
SCROP87896,0
SCROP87897,0
SCROP87898,0
SCROP87899,0
SCROP87900,0
SCROP87901,0
SCROP87902,1
SCROP87903,1
SCROP87904,0
SCROP87905,0
SCROP87906,0
SCROP87907,0
SCROP87908,0
SCROP87909,0
SCROP87910,0
SCROP87911,0
SCROP87912,0
SCROP87913,0
SCROP87914,0
SCROP87915,0
SCROP87916,0
SCROP87917,0
SCROP87918,0
SCROP87919,0
SCROP87920,1
SCROP87921,0
SCROP87922,0
SCROP87923,2
SCROP87924,0
SCROP87925,0
SCROP87926,0
SCROP87927,0
SCROP87928,0
SCROP87929,0
SCROP87930,0
SCROP87931,1
SCROP87932,0
SCROP87933,0
SCROP87934,2
SCROP87935,0
SCROP87936,0
SCROP87937,0
SCROP87938,0
SCROP87939,0
SCROP87940,0
SCROP87941,0
SCROP87942,1
SCROP87943,0
SCROP87944,0
SCROP87945,0
SCROP87946,1
SCROP87947,0
SCROP87948,0
SCROP87949,0
SCROP87950,0
SCROP87951,0
SCROP87952,0
SCROP87953,0
SCROP87954,0
SCROP87955,0
SCROP87956,0
SCROP87957,2
SCROP87958,0
SCROP87959,0
SCROP87960,0
SCROP87961,0
SCROP87962,0
SCROP87963,0
SCROP87964,0
SCROP87965,0
SCROP87966,0
SCROP87967,0
SCROP87968,0
SCROP87969,0
SCROP87970,0
SCROP87971,0
SCROP87972,0
SCROP87973,1
SCROP87974,1
SCROP87975,0
SCROP87976,2
SCROP87977,1
SCROP87978,0
SCROP87979,1
SCROP87980,0
SCROP87981,0
SCROP87982,0
SCROP87983,0
SCROP87984,0
SCROP87985,1
SCROP87986,0
SCROP87987,0
SCROP87988,0
SCROP87989,1
SCROP87990,0
SCROP87991,0
SCROP87992,0
SCROP87993,0
SCROP87994,0
SCROP87995,0
SCROP87996,1
SCROP87997,0
SCROP87998,0
SCROP87999,0
SCROP88000,0
SCROP88001,1
SCROP88002,1
SCROP88003,1
SCROP88004,1
SCROP88005,1
SCROP88006,0
SCROP88007,0
SCROP88008,1
SCROP88009,0
SCROP88010,1
SCROP88011,0
SCROP88012,0
SCROP88013,1
SCROP88014,0
SCROP88015,1
SCROP88016,2
SCROP88017,0
SCROP88018,0
SCROP88019,1
SCROP88020,0
SCROP88021,0
SCROP88022,0
SCROP88023,0
SCROP88024,1
SCROP88025,0
SCROP88026,0
SCROP88027,1
SCROP88028,0
SCROP88029,0
SCROP88030,0
SCROP88031,2
SCROP88032,0
SCROP88033,0
SCROP88034,0
SCROP88035,0
SCROP88036,1
SCROP88037,0
SCROP88038,1
SCROP88039,0
SCROP88040,1
SCROP88041,1
SCROP88042,1
SCROP88043,1
SCROP88044,1
SCROP88045,0
SCROP88046,0
SCROP88047,0
SCROP88048,0
SCROP88049,0
SCROP88050,1
SCROP88051,2
SCROP88052,0
SCROP88053,0
SCROP88054,0
SCROP88055,0
SCROP88056,0
SCROP88057,2
SCROP88058,2
SCROP88059,1
SCROP88060,0
SCROP88061,0
SCROP88062,1
SCROP88063,1
SCROP88064,0
SCROP88065,1
SCROP88066,0
SCROP88067,0
SCROP88068,0
SCROP88069,0
SCROP88070,2
SCROP88071,2
SCROP88072,0
SCROP88073,2
SCROP88074,0
SCROP88075,0
SCROP88076,0
SCROP88077,0
SCROP88078,0
SCROP88079,0
SCROP88080,0
SCROP88081,1
SCROP88082,2
SCROP88083,0
SCROP88084,2
SCROP88085,0
SCROP88086,0
SCROP88087,0
SCROP88088,0
SCROP88089,1
SCROP88090,0
SCROP88091,1
SCROP88092,0
SCROP88093,0
SCROP88094,0
SCROP88095,0
SCROP88096,1
SCROP88097,1
SCROP88098,0
SCROP88099,0
SCROP88100,1
SCROP88101,0
SCROP88102,2
SCROP88103,0
SCROP88104,2
SCROP88105,2
SCROP88106,1
SCROP88107,0
SCROP88108,0
SCROP88109,0
SCROP88110,0
SCROP88111,0
SCROP88112,0
SCROP88113,0
SCROP88114,0
SCROP88115,0
SCROP88116,1
SCROP88117,1
SCROP88118,1
SCROP88119,0
SCROP88120,1
SCROP88121,0
SCROP88122,0
SCROP88123,0
SCROP88124,2
SCROP88125,0
SCROP88126,0
SCROP88127,0
SCROP88128,1
SCROP88129,0
SCROP88130,2
SCROP88131,2
SCROP88132,0
SCROP88133,1
SCROP88134,0
SCROP88135,1
SCROP88136,0
SCROP88137,0
SCROP88138,0
SCROP88139,0
SCROP88140,1
SCROP88141,0
SCROP88142,1
SCROP88143,1
SCROP88144,0
SCROP88145,0
SCROP88146,2
SCROP88147,1
SCROP88148,0
SCROP88149,2
SCROP88150,0
SCROP88151,0
SCROP88152,1
SCROP88153,1
SCROP88154,0
SCROP88155,2
SCROP88156,2
SCROP88157,1
SCROP88158,0
SCROP88159,0
SCROP88160,0
SCROP88161,0
SCROP88162,0
SCROP88163,0
SCROP88164,0
SCROP88165,1
SCROP88166,1
SCROP88167,0
SCROP88168,0
SCROP88169,0
SCROP88170,1
SCROP88171,1
SCROP88172,1
SCROP88173,1
SCROP88174,1
SCROP88175,0
SCROP88176,0
SCROP88177,0
SCROP88178,1
SCROP88179,1
SCROP88180,1
SCROP88181,0
SCROP88182,2
SCROP88183,1
SCROP88184,0
SCROP88185,0
SCROP88186,1
SCROP88187,1
SCROP88188,1
SCROP88189,1
SCROP88190,1
SCROP88191,0
SCROP88192,0
SCROP88193,1
SCROP88194,1
SCROP88195,0
SCROP88196,0
SCROP88197,0
SCROP88198,0
SCROP88199,0
SCROP88200,2
SCROP88201,1
SCROP88202,0
SCROP88203,0
SCROP88204,1
SCROP88205,0
SCROP88206,2
SCROP88207,0
SCROP88208,1
SCROP88209,0
SCROP88210,0
SCROP88211,2
SCROP88212,2
SCROP88213,1
SCROP88214,1
SCROP88215,0
SCROP88216,0
SCROP88217,1
SCROP88218,2
SCROP88219,0
SCROP88220,0
SCROP88221,0
SCROP88222,1
SCROP88223,0
SCROP88224,0
SCROP88225,0
SCROP88226,0
SCROP88227,0
SCROP88228,1
SCROP88229,1
SCROP88230,0
SCROP88231,1
SCROP88232,1
SCROP88233,0
SCROP88234,1
SCROP88235,0
SCROP88236,1
SCROP88237,1
SCROP88238,1
SCROP88239,2
SCROP88240,2
SCROP88241,0
SCROP88242,0
SCROP88243,0
SCROP88244,1
SCROP88245,1
SCROP88246,1
SCROP88247,0
SCROP88248,0
SCROP88249,1
SCROP88250,0
SCROP88251,1
SCROP88252,1
SCROP88253,0
SCROP88254,0
SCROP88255,0
SCROP88256,2
SCROP88257,0
SCROP88258,1
SCROP88259,1
SCROP88260,2
SCROP88261,1
SCROP88262,1
SCROP88263,2
SCROP88264,1
SCROP88265,1
SCROP88266,0
SCROP88267,0
SCROP88268,0
SCROP88269,1
SCROP88270,2
SCROP88271,1
SCROP88272,1
SCROP88273,1
SCROP88274,1
SCROP88275,2
SCROP88276,0
SCROP88277,0
SCROP88278,0
SCROP88279,0
SCROP88280,0
SCROP88281,0
SCROP88282,0
SCROP88283,0
SCROP88284,2
SCROP88285,0
SCROP88286,0
SCROP88287,0
SCROP88288,0
SCROP88289,0
SCROP88290,1
SCROP88291,0
SCROP88292,1
SCROP88293,1
SCROP88294,1
SCROP88295,1
SCROP88296,2
SCROP88297,0
SCROP88298,2
SCROP88299,1
SCROP88300,0
SCROP88301,1
SCROP88302,1
SCROP88303,0
SCROP88304,1
SCROP88305,0
SCROP88306,1
SCROP88307,1
SCROP88308,0
SCROP88309,0
SCROP88310,1
SCROP88311,1
SCROP88312,1
SCROP88313,0
SCROP88314,0
SCROP88315,0
SCROP88316,2
SCROP88317,0
SCROP88318,1
SCROP88319,2
SCROP88320,2
SCROP88321,1
SCROP88322,1
SCROP88323,0
SCROP88324,0
SCROP88325,2
SCROP88326,1
SCROP88327,2
SCROP88328,1
SCROP88329,0
SCROP88330,0
SCROP88331,0
SCROP88332,1
SCROP88333,0
SCROP88334,0
SCROP88335,0
SCROP88336,2
SCROP88337,1
SCROP88338,1
SCROP88339,0
SCROP88340,1
SCROP88341,0
SCROP88342,0
SCROP88343,0
SCROP88344,1
SCROP88345,0
SCROP88346,1
SCROP88347,1
SCROP88348,0
SCROP88349,0
SCROP88350,2
SCROP88351,1
SCROP88352,1
SCROP88353,0
SCROP88354,0
SCROP88355,0
SCROP88356,1
SCROP88357,1
SCROP88358,1
SCROP88359,1
SCROP88360,0
SCROP88361,0
SCROP88362,0
SCROP88363,0
SCROP88364,0
SCROP88365,0
SCROP88366,0
SCROP88367,2
SCROP88368,0
SCROP88369,0
SCROP88370,0
SCROP88371,0
SCROP88372,1
SCROP88373,1
SCROP88374,0
SCROP88375,2
SCROP88376,1
SCROP88377,1
SCROP88378,0
SCROP88379,1
SCROP88380,1
SCROP88381,1
SCROP88382,1
SCROP88383,0
SCROP88384,1
SCROP88385,0
SCROP88386,2
SCROP88387,0
SCROP88388,0
SCROP88389,2
SCROP88390,0
SCROP88391,1
SCROP88392,1
SCROP88393,1
SCROP88394,0
SCROP88395,1
SCROP88396,0
SCROP88397,1
SCROP88398,0
SCROP88399,1
SCROP88400,1
SCROP88401,1
SCROP88402,2
SCROP88403,1
SCROP88404,1
SCROP88405,0
SCROP88406,0
SCROP88407,1
SCROP88408,0
SCROP88409,1
SCROP88410,0
SCROP88411,0
SCROP88412,0
SCROP88413,1
SCROP88414,1
SCROP88415,0
SCROP88416,1
SCROP88417,0
SCROP88418,1
SCROP88419,1
SCROP88420,1
SCROP88421,1
SCROP88422,2
SCROP88423,1
SCROP88424,2
SCROP88425,1
SCROP88426,1
SCROP88427,2
SCROP88428,1
SCROP88429,1
SCROP88430,0
SCROP88431,1
SCROP88432,0
SCROP88433,1
SCROP88434,1
SCROP88435,0
SCROP88436,1
SCROP88437,1
SCROP88438,0
SCROP88439,1
SCROP88440,1
SCROP88441,1
SCROP88442,0
SCROP88443,1
SCROP88444,0
SCROP88445,1
SCROP88446,1
SCROP88447,1
SCROP88448,0
SCROP88449,2
SCROP88450,1
SCROP88451,0
SCROP88452,1
SCROP88453,1
SCROP88454,2
SCROP88455,1
SCROP88456,2
SCROP88457,1
SCROP88458,2
SCROP88459,1
SCROP88460,0
SCROP88461,1
SCROP88462,1
SCROP88463,1
SCROP88464,1
SCROP88465,1
SCROP88466,1
SCROP88467,1
SCROP88468,0
SCROP88469,0
SCROP88470,2
SCROP88471,2
SCROP88472,0
SCROP88473,0
SCROP88474,1
SCROP88475,1
SCROP88476,1
SCROP88477,1
SCROP88478,2
SCROP88479,1
SCROP88480,1
SCROP88481,1
SCROP88482,0
SCROP88483,1
SCROP88484,1
SCROP88485,1
SCROP88486,1
SCROP88487,1
SCROP88488,1
SCROP88489,1
SCROP88490,1
SCROP88491,1
SCROP88492,0
SCROP88493,0
SCROP88494,2
SCROP88495,1
SCROP88496,1
SCROP88497,0
SCROP88498,0
SCROP88499,0
SCROP88500,0
SCROP88501,0
SCROP88502,0
SCROP88503,0
SCROP88504,0
SCROP88505,0
SCROP88506,0
SCROP88507,0
SCROP88508,0
SCROP88509,0
SCROP88510,0
SCROP88511,0
SCROP88512,0
SCROP88513,0
SCROP88514,0
SCROP88515,0
SCROP88516,0
SCROP88517,0
SCROP88518,0
SCROP88519,0
SCROP88520,0
SCROP88521,0
SCROP88522,0
SCROP88523,0
SCROP88524,0
SCROP88525,0
SCROP88526,0
SCROP88527,0
SCROP88528,0
SCROP88529,0
SCROP88530,0
SCROP88531,0
SCROP88532,0
SCROP88533,0
SCROP88534,0
SCROP88535,0
SCROP88536,0
SCROP88537,0
SCROP88538,0
SCROP88539,0
SCROP88540,1
SCROP88541,0
SCROP88542,0
SCROP88543,0
SCROP88544,0
SCROP88545,0
SCROP88546,0
SCROP88547,0
SCROP88548,0
SCROP88549,0
SCROP88550,0
SCROP88551,0
SCROP88552,0
SCROP88553,0
SCROP88554,0
SCROP88555,0
SCROP88556,1
SCROP88557,0
SCROP88558,0
SCROP88559,0
SCROP88560,0
SCROP88561,0
SCROP88562,0
SCROP88563,0
SCROP88564,1
SCROP88565,0
SCROP88566,0
SCROP88567,0
SCROP88568,0
SCROP88569,0
SCROP88570,0
SCROP88571,0
SCROP88572,0
SCROP88573,0
SCROP88574,0
SCROP88575,0
SCROP88576,0
SCROP88577,0
SCROP88578,0
SCROP88579,0
SCROP88580,0
SCROP88581,0
SCROP88582,0
SCROP88583,0
SCROP88584,1
SCROP88585,0
SCROP88586,1
SCROP88587,0
SCROP88588,1
SCROP88589,0
SCROP88590,0
SCROP88591,0
SCROP88592,0
SCROP88593,0
SCROP88594,0
SCROP88595,0
SCROP88596,0
SCROP88597,0
SCROP88598,0
SCROP88599,0
SCROP88600,0
SCROP88601,0
SCROP88602,0
SCROP88603,0
SCROP88604,0
SCROP88605,0
SCROP88606,0
SCROP88607,0
SCROP88608,0
SCROP88609,0
SCROP88610,0
SCROP88611,0
SCROP88612,0
SCROP88613,0
SCROP88614,0
SCROP88615,0
SCROP88616,0
SCROP88617,0
SCROP88618,0
SCROP88619,0
SCROP88620,0
SCROP88621,0
SCROP88622,0
SCROP88623,0
SCROP88624,0
SCROP88625,0
SCROP88626,0
SCROP88627,0
SCROP88628,0
SCROP88629,0
SCROP88630,0
SCROP88631,0
SCROP88632,0
SCROP88633,0
SCROP88634,0
SCROP88635,0
SCROP88636,0
SCROP88637,0
SCROP88638,0
SCROP88639,0
SCROP88640,0
SCROP88641,0
SCROP88642,1
SCROP88643,0
SCROP88644,0
SCROP88645,0
SCROP88646,0
SCROP88647,0
SCROP88648,2
SCROP88649,0
SCROP88650,0
SCROP88651,0
SCROP88652,0
SCROP88653,2
SCROP88654,2
SCROP88655,0
SCROP88656,0
SCROP88657,0
SCROP88658,0
SCROP88659,0
SCROP88660,2
SCROP88661,0
SCROP88662,1
SCROP88663,0
SCROP88664,0
SCROP88665,0
SCROP88666,0
SCROP88667,0
SCROP88668,2
SCROP88669,0
SCROP88670,2
SCROP88671,0
SCROP88672,2
SCROP88673,1
SCROP88674,1
SCROP88675,0
SCROP88676,2
SCROP88677,0
SCROP88678,1
SCROP88679,0
SCROP88680,1
SCROP88681,0
SCROP88682,0
SCROP88683,1
SCROP88684,0
SCROP88685,0
SCROP88686,0
SCROP88687,0
SCROP88688,0
SCROP88689,0
SCROP88690,0
SCROP88691,0
SCROP88692,0
SCROP88693,0
SCROP88694,0
SCROP88695,0
SCROP88696,0
SCROP88697,0
SCROP88698,2
SCROP88699,0
SCROP88700,0
SCROP88701,0
SCROP88702,0
SCROP88703,1
SCROP88704,0
SCROP88705,0
SCROP88706,0
SCROP88707,0
SCROP88708,0
SCROP88709,0
SCROP88710,0
SCROP88711,0
SCROP88712,0
SCROP88713,0
SCROP88714,0
SCROP88715,1
SCROP88716,0
SCROP88717,0
SCROP88718,0
SCROP88719,0
SCROP88720,0
SCROP88721,1
SCROP88722,0
SCROP88723,2
SCROP88724,0
SCROP88725,1
SCROP88726,0
SCROP88727,0
SCROP88728,0
SCROP88729,1
SCROP88730,0
SCROP88731,1
SCROP88732,0
SCROP88733,0
SCROP88734,0
SCROP88735,0
SCROP88736,0
SCROP88737,2
SCROP88738,0
SCROP88739,0
SCROP88740,0
SCROP88741,0
SCROP88742,1
SCROP88743,0
SCROP88744,0
SCROP88745,0
SCROP88746,0
SCROP88747,0
SCROP88748,0
SCROP88749,2
SCROP88750,0
SCROP88751,1
SCROP88752,0
SCROP88753,0
SCROP88754,0
SCROP88755,0
SCROP88756,0
SCROP88757,0
SCROP88758,0
SCROP88759,0
SCROP88760,1
SCROP88761,0
SCROP88762,2
SCROP88763,0
SCROP88764,0
SCROP88765,2
SCROP88766,0
SCROP88767,1
SCROP88768,0
SCROP88769,0
SCROP88770,0
SCROP88771,0
SCROP88772,0
SCROP88773,0
SCROP88774,1
SCROP88775,0
SCROP88776,1
SCROP88777,0
SCROP88778,0
SCROP88779,2
SCROP88780,1
SCROP88781,0
SCROP88782,0
SCROP88783,0
SCROP88784,1
SCROP88785,0
SCROP88786,0
SCROP88787,0
SCROP88788,1
SCROP88789,0
SCROP88790,0
SCROP88791,0
SCROP88792,0
SCROP88793,0
SCROP88794,0
SCROP88795,1
SCROP88796,0
SCROP88797,0
SCROP88798,0
SCROP88799,1
SCROP88800,1
SCROP88801,0
SCROP88802,1
SCROP88803,0
SCROP88804,0
SCROP88805,0
SCROP88806,0
SCROP88807,0
SCROP88808,0
SCROP88809,0
SCROP88810,0
SCROP88811,1
SCROP88812,0
SCROP88813,1
SCROP88814,0
SCROP88815,1
SCROP88816,0
SCROP88817,0
SCROP88818,1
SCROP88819,0
SCROP88820,0
SCROP88821,1
SCROP88822,0
SCROP88823,0
SCROP88824,1
SCROP88825,1
SCROP88826,1
SCROP88827,1
SCROP88828,0
SCROP88829,0
SCROP88830,0
SCROP88831,0
SCROP88832,0
SCROP88833,0
SCROP88834,1
SCROP88835,1
SCROP88836,0
SCROP88837,2
SCROP88838,0
SCROP88839,1
SCROP88840,0
SCROP88841,1
SCROP88842,1
SCROP88843,0
SCROP88844,1
SCROP88845,0
SCROP88846,1
SCROP88847,1
SCROP88848,1
SCROP88849,0
SCROP88850,0
SCROP88851,1
SCROP88852,0
SCROP88853,1
SCROP88854,0
SCROP88855,1
SCROP88856,1
SCROP88857,1
SCROP88858,1
