,Insect_Estimate,CultivationType,Soil_Type,Category_Pesticide,Doses_Week,Weeks_Using,Weeks_Without,Predicted_Damage_In_Plantation
2869,1056,0,1,2,20,6.0,24,0
2871,1056,0,1,2,20,17.0,24,0
2873,1056,0,1,2,20,19.0,21,0
2874,1056,0,1,2,20,36.0,0,0
2875,1056,0,1,2,20,46.0,0,0
2876,1056,0,1,2,25,17.0,20,0
2877,1056,0,1,2,25,20.0,18,0
2878,1056,0,1,2,25,20.0,27,0
2879,1056,0,1,2,25,38.0,3,0
2880,1056,0,1,2,30,18.0,22,0
2881,1056,0,1,2,30,19.0,19,0
2882,1056,0,1,2,30,22.0,18,0
2883,1056,0,1,2,30,25.0,17,0
2885,1056,0,1,2,35,15.0,15,0
2886,1056,0,1,2,40,30.0,10,0
2887,1056,0,1,2,45,18.0,15,0
2888,1056,0,1,2,50,18.0,22,0
2889,1056,0,1,2,50,29.0,5,0
2890,1056,0,1,2,50,37.0,6,0
2891,1056,0,1,2,60,26.0,17,0
2892,1056,0,1,2,60,32.0,12,0
2893,1056,0,1,2,15,15.0,17,0
2894,1056,0,1,2,30,31.0,1,0
2896,1132,0,1,2,10,29.0,10,0
2897,1132,0,1,2,15,16.0,24,0
2898,1132,0,1,2,15,30.0,16,0
2899,1132,0,1,2,20,10.0,27,0
2900,1132,0,1,2,20,14.0,18,0
2902,1132,0,1,2,20,27.0,14,0
2903,1132,0,1,2,25,22.0,15,0
2904,1132,0,1,2,25,25.0,18,0
2905,1132,0,1,2,30,18.0,26,0
2906,1132,0,1,2,30,23.0,8,0
2908,1132,0,1,2,35,22.0,18,0
2909,1132,0,1,2,35,31.0,10,0
2910,1132,0,1,2,40,16.0,24,0
2911,1132,0,1,2,40,20.0,22,0
2912,1132,0,1,2,40,31.0,7,0
2913,1132,0,1,2,40,35.0,3,0
2914,1132,0,1,2,40,36.0,13,0
2915,1132,0,1,2,40,38.0,2,0
2916,1132,0,1,2,50,24.0,18,0
2917,1132,0,1,2,50,25.0,18,0
2919,1132,0,1,2,50,32.0,13,0
2920,1132,0,1,2,50,37.0,2,0
2922,1132,0,1,2,60,28.0,13,0
2923,1132,0,1,2,60,40.0,6,0
2924,1132,0,1,2,40,29.0,10,0
2925,1132,0,1,2,15,10.0,16,0
2926,1132,0,1,2,45,23.0,14,0
2927,1212,0,1,2,5,15.0,19,0
2928,1212,0,1,2,5,25.0,5,0
2930,1212,0,1,2,10,20.0,10,0
2932,1212,0,1,2,10,24.0,27,0
2933,1212,0,1,2,10,28.0,10,0
2934,1212,0,1,2,15,27.0,19,0
2935,1212,0,1,2,20,23.0,15,0
2936,1212,0,1,2,20,27.0,12,0
2937,1212,0,1,2,20,34.0,7,0
2938,1212,0,1,2,20,39.0,5,0
2939,1212,0,1,2,25,16.0,26,0
2940,1212,0,1,2,25,25.0,17,0
2942,1212,0,1,2,30,13.0,27,0
2943,1212,0,1,2,30,21.0,22,0
2944,1212,0,1,2,30,33.0,6,0
2945,1212,0,1,2,30,33.0,10,0
2946,1212,0,1,2,35,33.0,9,0
2949,1212,0,1,2,40,23.0,20,0
2950,1212,0,1,2,40,31.0,9,0
2951,1212,0,1,2,40,38.0,4,0
2952,1212,0,1,2,50,39.0,3,0
2953,1212,0,1,2,60,28.0,14,0
2954,1212,0,1,2,60,28.0,20,0
2955,1212,0,1,2,30,19.0,20,0
2956,1212,0,1,2,30,17.0,22,0
2958,1296,0,1,2,10,7.0,29,0
2959,1296,0,1,2,10,11.0,29,0
2960,1296,0,1,2,10,12.0,30,0
2961,1297,0,1,2,10,23.0,18,0
2962,1296,0,1,2,10,25.0,25,0
2964,1296,0,1,2,15,24.0,19,0
2965,1296,0,1,2,15,42.0,1,0
2966,1296,0,1,2,20,15.0,16,0
2967,1297,0,1,2,20,30.0,10,0
2968,1297,0,1,2,20,42.0,4,0
2969,1296,0,1,2,25,17.0,25,0
2970,1296,0,1,2,25,27.0,10,0
2971,1296,0,1,2,25,42.0,4,0
2972,1297,0,1,2,30,12.0,20,0
2973,1296,0,1,2,30,20.0,1,0
2974,1296,0,1,2,30,22.0,15,0
2975,1296,0,1,2,30,24.0,20,0
2976,1296,0,1,2,30,27.0,12,0
2977,1297,0,1,2,30,30.0,8,0
2978,1296,0,1,2,35,29.0,15,0
2979,1296,0,1,2,40,15.0,25,0
2980,1297,0,1,2,40,19.0,25,0
2981,1296,0,1,2,40,24.0,12,0
2982,1296,0,1,2,40,26.0,14,0
2983,1296,0,1,2,40,31.0,3,0
2984,1296,0,1,2,40,37.0,13,0
2985,1296,0,1,2,40,41.0,3,0
2986,1297,0,1,2,50,21.0,18,0
2987,1296,0,1,2,50,31.0,8,0
2988,1297,0,1,2,50,34.0,12,0
2989,1296,0,1,2,55,35.0,4,0
2992,1296,0,1,2,40,17.0,21,0
2993,1385,0,1,2,15,17.0,23,0
2994,1385,0,1,2,25,28.0,13,0
2995,1385,0,1,2,10,6.0,13,0
2997,1385,0,1,2,10,11.0,30,0
2998,1385,0,1,2,10,12.0,25,0
2999,1385,0,1,2,15,31.0,10,0
3000,1385,0,1,2,20,40.0,0,0
3001,1385,0,1,2,25,13.0,24,0
3002,1385,0,1,2,25,30.0,13,0
3003,1385,0,1,2,30,20.0,21,0
3004,1385,0,1,2,30,21.0,13,0
3005,1385,0,1,2,30,25.0,4,0
3006,1385,0,1,2,35,33.0,7,0
3007,1385,0,1,2,35,46.0,0,0
3008,1385,0,1,2,40,9.0,31,0
3009,1385,0,1,2,40,20.0,19,0
3010,1385,0,1,2,40,36.0,1,0
3011,1385,0,1,2,50,38.0,9,0
3012,1385,0,1,2,60,16.0,21,0
3013,1385,0,1,2,60,20.0,18,0
3014,1385,0,1,2,85,25.0,11,0
3015,1385,0,1,2,20,37.0,6,0
3016,1385,0,1,2,10,18.0,21,0
3017,1385,0,1,2,20,46.0,3,0
3018,1385,0,1,2,40,10.0,21,0
3019,1385,0,1,2,30,12.0,30,0
3020,1385,0,1,2,40,22.0,22,0
3021,1478,0,1,2,80,39.0,9,0
3023,1478,0,1,2,10,40.0,2,0
3024,1478,0,1,2,15,21.0,24,0
3025,1478,0,1,2,15,33.0,14,0
3026,1478,0,1,2,20,17.0,27,0
3027,1478,0,1,2,20,20.0,17,0
3028,1478,0,1,2,20,20.0,20,0
3029,1478,0,1,2,20,32.0,8,0
3031,1478,0,1,2,25,30.0,11,0
3032,1478,0,1,2,30,12.0,32,0
3033,1478,0,1,2,30,13.0,28,0
3034,1478,0,1,2,30,25.0,0,0
3035,1478,0,1,2,30,30.0,7,0
3037,1478,0,1,2,40,14.0,23,0
3039,1478,0,1,2,40,29.0,3,0
3040,1478,0,1,2,40,31.0,11,0
3041,1478,0,1,2,40,38.0,9,0
3043,1478,0,1,2,40,48.0,0,0
3044,1478,0,1,2,50,28.0,18,0
3045,1478,0,1,2,50,42.0,2,0
3046,1478,0,1,2,55,22.0,22,0
3047,1478,0,1,2,60,19.0,23,0
3049,1478,0,1,2,60,42.0,6,0
3050,1478,0,1,2,10,30.0,12,0
3051,1478,0,1,2,30,43.0,5,0
3052,1576,0,1,2,10,34.0,13,0
3053,1576,0,1,2,15,36.0,8,0
3054,1576,0,1,2,10,13.0,28,0
3055,1576,0,1,2,10,27.0,15,0
3056,1575,0,1,2,10,35.0,8,0
3057,1576,0,1,2,20,10.0,29,0
3058,1576,0,1,2,20,14.0,13,0
3059,1576,0,1,2,20,15.0,12,0
3060,1576,0,1,2,20,20.0,29,0
3061,1576,0,1,2,20,26.0,21,0
3062,1576,0,1,2,20,27.0,18,0
3063,1575,0,1,2,20,30.0,8,0
3064,1576,0,1,2,20,33.0,10,0
3066,1576,0,1,2,20,39.0,8,0
3067,1576,0,1,2,20,40.0,7,0
3068,1575,0,1,2,25,10.0,28,0
3069,1575,0,1,2,25,32.0,21,0
3070,1576,0,1,2,30,32.0,13,0
3071,1576,0,1,2,30,34.0,13,0
3072,1576,0,1,2,30,39.0,7,0
3073,1576,0,1,2,30,45.0,5,0
3074,1576,0,1,2,30,46.0,4,0
3075,1576,0,1,2,40,23.0,21,0
3076,1575,0,1,2,40,29.0,20,0
3077,1576,0,1,2,40,41.0,3,0
3078,1576,0,1,2,50,15.0,25,0
3079,1575,0,1,2,50,37.0,8,0
3080,1576,0,1,2,50,40.0,1,0
3081,1576,0,1,2,50,45.0,2,0
3082,1576,0,1,2,70,35.0,11,0
3083,1576,0,1,2,20,36.0,10,0
3084,1678,0,1,2,5,15.0,24,0
3085,1678,0,1,2,10,11.0,34,0
3086,1678,0,1,2,10,17.0,27,0
3087,1678,0,1,2,10,20.0,24,0
3088,1678,0,1,2,10,28.0,14,0
3089,1678,0,1,2,15,16.0,27,0
3090,1678,0,1,2,15,26.0,20,0
3091,1678,0,1,2,15,40.0,1,0
3092,1678,0,1,2,20,7.0,7,0
3093,1678,0,1,2,20,15.0,25,0
3094,1678,0,1,2,20,17.0,15,0
3095,1678,0,1,2,20,20.0,28,0
3096,1678,0,1,2,20,25.0,7,0
3097,1678,0,1,2,20,26.0,23,0
3098,1678,0,1,2,20,30.0,24,0
3099,1678,0,1,2,20,37.0,12,0
3100,1678,0,1,2,20,40.0,10,0
3101,1678,0,1,2,30,16.0,27,0
3102,1678,0,1,2,30,28.0,22,0
3103,1678,0,1,2,30,31.0,6,0
3104,1678,0,1,2,30,35.0,10,0
3105,1678,0,1,2,35,46.0,10,0
3106,1678,0,1,2,40,17.0,26,0
3107,1678,0,1,2,40,23.0,18,0
3108,1678,0,1,2,40,26.0,19,0
3109,1678,0,1,2,45,33.0,9,0
3110,1678,0,1,2,60,30.0,6,0
3111,1678,0,1,2,60,40.0,14,0
3112,1678,0,1,2,80,42.0,7,0
3113,1678,0,1,2,30,37.0,12,0
3114,1678,0,1,2,30,32.0,10,0
3115,1678,0,1,2,30,34.0,12,0
3116,1785,0,1,2,30,25.0,19,0
3117,1786,0,1,2,5,28.0,15,0
3118,1786,0,1,2,10,15.0,1,0
3119,1785,0,1,2,10,16.0,30,0
3120,1786,0,1,2,10,21.0,30,0
3121,1786,0,1,2,10,39.0,11,0
3122,1786,0,1,2,10,43.0,5,0
3123,1786,0,1,2,15,13.0,33,0
3124,1785,0,1,2,20,5.0,35,0
3125,1786,0,1,2,20,22.0,13,0
3126,1786,0,1,2,20,22.0,17,0
3127,1785,0,1,2,20,23.0,7,0
3128,1786,0,1,2,20,27.0,13,0
3129,1785,0,1,2,20,38.0,3,0
3130,1785,0,1,2,20,38.0,10,0
3131,1786,0,1,2,20,40.0,9,0
3132,1785,0,1,2,20,40.0,15,0
3133,1785,0,1,2,20,51.0,1,0
3134,1785,0,1,2,25,45.0,3,0
3135,1786,0,1,2,30,18.0,27,0
3136,1785,0,1,2,30,21.0,13,0
3137,1785,0,1,2,30,25.0,22,0
3138,1785,0,1,2,30,26.0,18,0
3139,1785,0,1,2,30,30.0,10,0
3140,1785,0,1,2,30,32.0,12,0
3141,1786,0,1,2,30,34.0,15,0
3142,1785,0,1,2,30,36.0,7,0
3143,1785,0,1,2,30,50.0,0,0
3144,1786,0,1,2,40,30.0,18,0
3145,1785,0,1,2,40,42.0,8,0
3146,1785,0,1,2,50,25.0,21,0
3147,1785,0,1,2,60,26.0,22,0
3148,1786,0,1,2,30,23.0,23,0
3149,1785,0,1,2,10,21.0,23,0
3150,1785,0,1,2,20,19.0,29,0
3151,1785,0,1,2,60,30.0,13,0
3152,1786,0,1,2,40,26.0,24,0
3154,1898,0,1,2,10,18.0,36,0
3155,1898,0,1,2,15,10.0,11,0
3156,1898,0,1,2,15,17.0,30,0
3157,1898,0,1,2,15,28.0,11,0
3158,1898,0,1,2,20,5.0,35,0
3161,1898,0,1,2,20,21.0,25,0
3162,1898,0,1,2,20,21.0,26,0
3163,1898,0,1,2,20,33.0,8,0
3164,1898,0,1,2,20,39.0,8,0
3166,1898,0,1,2,20,44.0,6,0
3167,1898,0,1,2,25,48.0,4,0
3168,1898,0,1,2,30,29.0,20,0
3169,1898,0,1,2,30,34.0,12,0
3170,1898,0,1,2,30,36.0,7,0
3171,1898,0,1,2,35,24.0,25,0
3172,1898,0,1,2,40,39.0,9,0
3173,1898,0,1,2,40,46.0,2,0
3174,1898,0,1,2,45,15.0,24,0
3175,1898,0,1,2,50,25.0,16,0
3176,1898,0,1,2,50,34.0,16,0
3177,1898,0,1,2,60,44.0,4,0
3178,1898,0,1,2,10,10.0,26,0
3179,1898,0,1,2,30,24.0,26,0
3180,2015,0,1,2,40,31.0,20,0
3181,2015,0,1,2,10,24.0,18,0
3182,2016,0,1,2,10,25.0,24,0
3183,2016,0,1,2,10,34.0,17,0
3185,2015,0,1,2,15,25.0,27,0
3186,2016,0,1,2,15,36.0,15,0
3187,2015,0,1,2,20,13.0,29,0
3188,2016,0,1,2,20,14.0,27,0
3189,2016,0,1,2,20,16.0,21,0
3190,2015,0,1,2,20,18.0,20,0
3191,2016,0,1,2,20,21.0,31,0
3192,2016,0,1,2,20,39.0,3,0
3194,2016,0,1,2,30,24.0,25,0
3195,2016,0,1,2,30,38.0,10,0
3196,2016,0,1,2,40,14.0,25,0
3197,2015,0,1,2,40,19.0,32,0
3198,2016,0,1,2,40,40.0,0,0
3199,2016,0,1,2,40,45.0,4,0
3200,2015,0,1,2,50,30.0,22,0
3201,2016,0,1,2,50,42.0,11,0
3202,2016,0,1,2,70,31.0,18,0
3203,2015,0,1,2,10,17.0,32,0
3204,2016,0,1,2,20,49.0,2,0
3205,2016,0,1,2,30,20.0,31,0
3206,2138,0,1,2,5,10.0,38,0
3207,2138,0,1,2,10,10.0,21,0
3208,2139,0,1,2,10,45.0,3,0
3209,2139,0,1,2,15,20.0,23,0
3211,2138,0,1,2,15,31.0,18,0
3212,2139,0,1,2,15,43.0,9,0
3213,2138,0,1,2,20,18.0,10,0
3214,2139,0,1,2,20,22.0,30,0
3215,2139,0,1,2,20,25.0,15,0
3216,2138,0,1,2,20,26.0,23,0
3217,2139,0,1,2,20,31.0,12,0
3218,2139,0,1,2,20,36.0,4,0
3219,2138,0,1,2,20,39.0,7,0
3220,2138,0,1,2,30,41.0,11,0
3221,2139,0,1,2,30,49.0,0,0
3222,2139,0,1,2,40,33.0,20,0
3223,2138,0,1,2,50,26.0,12,0
3224,2138,0,1,2,60,38.0,2,0
3225,2138,0,1,2,60,44.0,10,0
3226,2267,0,1,2,5,7.0,37,0
3227,2267,0,1,2,5,15.0,39,0
3228,2267,0,1,2,5,19.0,34,0
3229,2267,0,1,2,5,37.0,12,0
3230,2267,0,1,2,10,15.0,29,0
3231,2267,0,1,2,10,25.0,22,0
3232,2267,0,1,2,15,26.0,23,0
3233,2267,0,1,2,15,32.0,24,0
3234,2267,0,1,2,15,38.0,21,0
3235,2267,0,1,2,15,41.0,12,0
3236,2267,0,1,2,20,10.0,37,0
3237,2267,0,1,2,20,25.0,32,0
3238,2267,0,1,2,20,30.0,30,0
3239,2267,0,1,2,20,34.0,16,0
3240,2267,0,1,2,20,46.0,5,0
3241,2267,0,1,2,20,54.0,1,0
3242,2267,0,1,2,20,55.0,0,0
3243,2267,0,1,2,30,29.0,10,0
3245,2267,0,1,2,40,24.0,29,0
3246,2267,0,1,2,40,26.0,32,0
3247,2267,0,1,2,40,36.0,15,0
3248,2267,0,1,2,50,30.0,18,0
3249,2267,0,1,2,20,29.0,23,0
3251,2267,0,1,2,20,35.0,16,0
3252,2267,0,1,2,60,40.0,14,0
3253,2402,0,1,2,5,5.0,40,0
3254,2401,0,1,2,10,35.0,18,0
3256,2401,0,1,2,15,35.0,17,0
3257,2401,0,1,2,20,29.0,15,0
3258,2401,0,1,2,20,34.0,14,0
3259,2401,0,1,2,20,39.0,15,0
3260,2401,0,1,2,20,40.0,0,0
3261,2401,0,1,2,20,40.0,18,0
3262,2401,0,1,2,20,46.0,1,0
3263,2401,0,1,2,20,47.0,5,0
3264,2401,0,1,2,30,30.0,22,0
3265,2401,0,1,2,40,28.0,22,0
3266,2401,0,1,2,40,46.0,7,0
3267,2401,0,1,2,60,29.0,20,0
3270,2402,0,1,2,20,42.0,10,0
3271,2542,0,1,2,10,30.0,21,0
3272,2542,0,1,2,15,23.0,32,0
3273,2541,0,1,2,15,25.0,16,0
3274,2542,0,1,2,15,27.0,21,0
3275,2541,0,1,2,15,28.0,25,0
3276,2542,0,1,2,30,20.0,17,0
3277,2542,0,1,2,40,38.0,9,0
3278,2542,0,1,2,40,53.0,0,0
3279,2541,0,1,2,60,41.0,1,0
3283,2541,0,1,2,40,15.0,21,0
3285,2688,0,1,2,10,14.0,42,0
3286,2688,0,1,2,10,48.0,1,0
3287,2688,0,1,2,15,26.0,28,0
3288,2688,0,1,2,15,30.0,27,0
3289,2687,0,1,2,20,38.0,14,0
3290,2688,0,1,2,30,17.0,34,0
3291,2688,0,1,2,40,40.0,13,0
3292,2688,0,1,2,20,35.0,17,0
3293,2688,0,1,2,20,20.0,32,0
3294,2688,0,1,2,25,49.0,5,0
3295,2840,0,1,2,5,30.0,18,0
3296,2840,0,1,2,10,25.0,26,0
3297,2840,0,1,2,20,8.0,41,0
3298,2840,0,1,2,20,36.0,9,0
3299,2840,0,1,2,20,37.0,13,0
3300,2840,0,1,2,20,50.0,8,0
3301,2840,0,1,2,40,39.0,18,0
3302,2840,0,1,2,5,20.0,18,0
3303,2840,0,1,2,30,16.0,35,0
3304,2840,0,1,2,30,37.0,15,0
3305,2840,0,1,2,20,48.0,5,0
3306,2999,0,1,2,10,28.0,24,0
3307,2999,0,1,2,20,17.0,39,0
3308,2999,0,1,2,20,20.0,38,0
3310,2999,0,1,2,60,50.0,5,0
3311,2999,0,1,2,30,29.0,20,0
3312,2999,0,1,2,40,35.0,9,0
3313,2999,0,1,2,20,33.0,15,0
3314,3164,0,1,2,30,13.0,37,0
3316,3165,0,1,2,15,13.0,40,0
3317,3164,0,1,2,40,30.0,25,0
3318,3336,0,1,2,5,18.0,37,0
3319,3336,0,1,2,15,25.0,20,0
3320,3337,0,1,2,20,8.0,38,0
3323,3337,0,1,2,20,34.0,26,0
3324,3337,0,1,2,20,36.0,22,0
3325,3336,0,1,2,20,43.0,7,0
3326,3337,0,1,2,60,49.0,12,0
3327,3337,0,1,2,20,33.0,19,0
3328,3516,0,1,2,5,10.0,45,0
3329,3516,0,1,2,10,13.0,46,0
3330,3516,0,1,2,20,50.0,7,0
3331,3516,0,1,2,25,32.0,29,0
3332,3516,0,1,2,30,14.0,34,0
3333,3516,0,1,2,30,22.0,30,0
3334,3516,0,1,2,30,40.0,20,0
3335,3516,0,1,2,40,32.0,27,0
3336,3516,0,1,2,30,50.0,11,0
3337,3516,0,1,2,20,52.0,8,0
3338,3516,0,1,2,30,35.0,17,0
3339,3702,0,1,2,10,5.0,38,0
3340,3702,0,1,2,20,25.0,36,0
3341,3702,0,1,2,20,45.0,13,0
3342,3702,0,1,2,40,25.0,28,0
3345,4096,0,1,2,5,10.0,50,0
3346,4096,0,1,2,10,15.0,35,0
3347,151,1,0,2,10,14.0,5,0
3349,188,1,0,2,25,17.0,3,0
3350,209,1,0,2,20,25.0,0,0
3351,231,1,0,2,40,15.0,1,0
3352,257,1,0,2,20,5.0,0,0
3353,256,1,0,2,20,19.0,8,0
3354,283,1,0,2,15,5.0,11,0
3355,311,1,0,2,5,15.0,11,0
3356,312,1,0,2,10,14.0,8,0
3357,312,1,0,2,10,21.0,9,0
3358,312,1,0,2,20,18.0,8,0
3359,312,1,0,2,40,23.0,10,0
3360,342,1,0,2,5,22.0,3,0
3361,342,1,0,2,10,5.0,8,0
3362,342,1,0,2,10,15.0,11,0
3363,342,1,0,2,60,25.0,3,0
3364,375,1,0,2,5,20.0,0,0
3365,375,1,0,2,10,14.0,14,0
3367,375,1,0,2,15,26.0,6,0
3369,375,1,0,2,20,13.0,9,0
3370,375,1,0,2,20,16.0,11,0
3371,375,1,0,2,20,19.0,7,0
3372,375,1,0,2,20,25.0,3,0
3373,375,1,0,2,30,22.0,8,0
3374,375,1,0,2,40,14.0,9,0
3375,375,1,0,2,40,16.0,11,0
3376,375,1,0,2,40,22.0,5,0
3377,375,1,0,2,40,25.0,1,0
3378,375,1,0,2,60,15.0,12,0
3379,410,1,0,2,20,23.0,7,0
3380,411,1,0,2,5,15.0,15,0
3381,410,1,0,2,10,14.0,15,0
3382,410,1,0,2,10,24.0,3,0
3384,410,1,0,2,20,15.0,2,0
3385,411,1,0,2,30,13.0,11,0
3386,448,1,0,2,5,12.0,14,0
3387,448,1,0,2,10,16.0,10,0
3388,448,1,0,2,10,20.0,13,0
3389,448,1,0,2,10,24.0,4,0
3390,448,1,0,2,20,19.0,7,0
3391,448,1,0,2,20,25.0,0,0
3392,448,1,0,2,25,25.0,4,0
3393,448,1,0,2,35,24.0,1,0
3394,448,1,0,2,40,10.0,0,0
3395,448,1,0,2,40,17.0,4,0
3396,448,1,0,2,40,25.0,3,0
3397,488,1,0,2,5,7.0,17,0
3398,488,1,0,2,5,9.0,15,0
3399,488,1,0,2,5,21.0,4,0
3400,489,1,0,2,10,15.0,15,0
3401,488,1,0,2,15,21.0,7,0
3402,488,1,0,2,20,10.0,7,0
3403,488,1,0,2,20,14.0,15,0
3404,488,1,0,2,20,17.0,13,0
3405,488,1,0,2,20,23.0,9,0
3407,488,1,0,2,30,16.0,13,0
3408,489,1,0,2,40,16.0,10,0
3409,488,1,0,2,40,24.0,2,0
3410,531,1,0,2,5,18.0,12,0
3411,531,1,0,2,10,8.0,0,0
3412,531,1,0,2,10,10.0,1,0
3413,531,1,0,2,10,32.0,1,0
3414,531,1,0,2,20,12.0,13,0
3415,531,1,0,2,20,18.0,10,0
3416,531,1,0,2,20,35.0,5,0
3417,531,1,0,2,30,18.0,0,0
3418,577,1,0,2,40,25.0,9,0
3419,577,1,0,2,5,11.0,19,0
3420,577,1,0,2,5,33.0,0,0
3421,577,1,0,2,10,11.0,13,0
3422,577,1,0,2,10,20.0,9,0
3423,577,1,0,2,15,29.0,2,0
3424,577,1,0,2,20,10.0,3,0
3425,577,1,0,2,20,16.0,13,0
3426,577,1,0,2,30,15.0,16,0
3427,577,1,0,2,30,21.0,12,0
3428,577,1,0,2,40,31.0,2,0
3429,577,1,0,2,60,30.0,2,0
3430,625,1,0,2,10,9.0,17,0
3431,625,1,0,2,15,37.0,5,0
3432,625,1,0,2,20,10.0,20,0
3433,625,1,0,2,20,11.0,18,0
3434,625,1,0,2,20,13.0,17,0
3435,625,1,0,2,20,14.0,15,0
3436,626,1,0,2,20,21.0,10,0
3438,626,1,0,2,40,12.0,20,0
3439,626,1,0,2,40,19.0,8,0
3440,625,1,0,2,40,31.0,2,0
3441,625,1,0,2,40,34.0,0,0
3442,625,1,0,2,80,24.0,13,0
3443,626,1,0,2,20,16.0,16,0
3445,677,1,0,2,10,10.0,1,0
3446,677,1,0,2,10,18.0,16,0
3447,677,1,0,2,10,30.0,2,0
3448,677,1,0,2,15,18.0,16,0
3449,677,1,0,2,15,29.0,0,0
3450,677,1,0,2,20,5.0,11,0
3451,677,1,0,2,20,16.0,1,0
3452,677,1,0,2,20,20.0,5,0
3453,677,1,0,2,20,21.0,16,0
3454,677,1,0,2,20,24.0,3,0
3455,677,1,0,2,20,31.0,5,0
3456,677,1,0,2,25,30.0,3,0
3457,677,1,0,2,30,9.0,21,0
3458,677,1,0,2,40,29.0,5,0
3460,731,1,0,2,5,14.0,20,0
3463,732,1,0,2,10,25.0,9,0
3464,731,1,0,2,10,30.0,3,0
3465,732,1,0,2,20,8.0,20,0
3466,731,1,0,2,20,12.0,21,0
3467,731,1,0,2,20,15.0,3,0
3468,732,1,0,2,20,26.0,1,0
3470,732,1,0,2,30,28.0,5,0
3471,732,1,0,2,40,21.0,14,0
3472,732,1,0,2,40,25.0,11,0
3473,731,1,0,2,40,31.0,4,0
3474,789,1,0,2,5,13.0,5,0
3475,790,1,0,2,5,13.0,23,0
3476,789,1,0,2,5,15.0,21,0
3477,789,1,0,2,5,25.0,18,0
3478,789,1,0,2,10,12.0,23,0
3480,789,1,0,2,10,21.0,13,0
3481,790,1,0,2,15,23.0,12,0
3482,790,1,0,2,15,25.0,9,0
3483,790,1,0,2,20,17.0,12,0
3484,790,1,0,2,20,25.0,0,0
3485,790,1,0,2,35,27.0,11,0
3486,789,1,0,2,50,33.0,6,0
3487,790,1,0,2,40,34.0,4,0
3488,851,1,0,2,5,12.0,22,0
3489,851,1,0,2,10,7.0,17,0
3490,851,1,0,2,10,24.0,10,0
3491,851,1,0,2,15,30.0,12,0
3492,850,1,0,2,20,20.0,13,0
3493,851,1,0,2,20,21.0,7,0
3494,850,1,0,2,20,27.0,9,0
3495,851,1,0,2,20,31.0,1,0
3496,851,1,0,2,20,33.0,7,0
3497,851,1,0,2,20,34.0,8,0
3498,850,1,0,2,40,21.0,18,0
3499,851,1,0,2,40,28.0,6,0
3500,851,1,0,2,40,35.0,0,0
3502,850,1,0,2,20,22.0,14,0
3503,915,1,0,2,5,5.0,25,0
3504,916,1,0,2,5,16.0,13,0
3505,915,1,0,2,5,24.0,12,0
3506,916,1,0,2,10,8.0,17,0
3507,916,1,0,2,10,17.0,19,0
3508,915,1,0,2,10,27.0,8,0
3509,915,1,0,2,15,13.0,20,0
3510,916,1,0,2,15,31.0,3,0
3511,915,1,0,2,20,23.0,19,0
3512,915,1,0,2,20,25.0,9,0
3513,916,1,0,2,20,28.0,14,0
3514,915,1,0,2,50,28.0,7,0
3515,916,1,0,2,20,26.0,14,0
3516,984,1,0,2,5,26.0,11,0
3517,984,1,0,2,5,32.0,0,0
3518,984,1,0,2,10,13.0,23,0
3519,984,1,0,2,10,19.0,18,0
3520,984,1,0,2,10,22.0,10,0
3521,984,1,0,2,10,22.0,14,0
3522,984,1,0,2,10,34.0,8,0
3523,984,1,0,2,15,18.0,20,0
3524,984,1,0,2,15,20.0,11,0
3525,984,1,0,2,15,39.0,0,0
3526,984,1,0,2,20,17.0,23,0
3527,984,1,0,2,20,20.0,4,0
3528,984,1,0,2,20,21.0,15,0
3530,984,1,0,2,20,29.0,11,0
3532,984,1,0,2,25,22.0,13,0
3534,984,1,0,2,35,20.0,7,0
3535,984,1,0,2,40,24.0,6,0
3536,984,1,0,2,40,35.0,6,0
3537,1056,1,0,2,5,14.0,27,0
3538,1056,1,0,2,5,18.0,19,0
3539,1056,1,0,2,10,15.0,17,0
3540,1056,1,0,2,10,17.0,22,0
3541,1056,1,0,2,10,20.0,16,0
3542,1056,1,0,2,10,30.0,5,0
3543,1056,1,0,2,10,35.0,3,0
3545,1056,1,0,2,25,28.0,14,0
3547,1056,1,0,2,40,23.0,14,0
3548,1056,1,0,2,40,26.0,11,0
3550,1056,1,0,2,95,28.0,15,0
3551,1056,1,0,2,10,12.0,24,0
3552,1132,1,0,2,20,20.0,23,0
3553,1132,1,0,2,20,25.0,12,0
3554,1132,1,0,2,10,10.0,9,0
3555,1132,1,0,2,10,12.0,23,0
3556,1132,1,0,2,10,17.0,23,0
3557,1132,1,0,2,10,19.0,21,0
3558,1132,1,0,2,10,26.0,15,0
3559,1132,1,0,2,10,38.0,2,0
3560,1132,1,0,2,15,20.0,16,0
3561,1132,1,0,2,20,12.0,20,0
3563,1132,1,0,2,20,19.0,18,0
3564,1132,1,0,2,20,23.0,22,0
3565,1132,1,0,2,20,28.0,13,0
3566,1132,1,0,2,20,30.0,5,0
3567,1132,1,0,2,20,33.0,6,0
3568,1132,1,0,2,25,37.0,4,0
3569,1132,1,0,2,30,29.0,12,0
3570,1132,1,0,2,40,12.0,18,0
3571,1132,1,0,2,50,40.0,2,0
3572,1212,1,0,2,5,15.0,1,0
3573,1212,1,0,2,5,36.0,4,0
3574,1212,1,0,2,10,12.0,10,0
3575,1212,1,0,2,10,20.0,9,0
3576,1212,1,0,2,15,15.0,24,0
