,Unnamed: 0,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
2365,82365,SCROP82366,2015,0,0,2,30,35.0,17,2,0
2366,82366,SCROP82367,2015,0,0,2,30,48.0,2,2,0
2367,82367,SCROP82368,2016,0,0,2,40,20.0,27,2,0
2368,82368,SCROP82369,2015,0,0,2,40,24.0,10,1,0
2369,82369,SCROP82370,2015,0,0,2,40,,15,3,0
2370,82370,SCROP82371,2015,0,0,2,40,32.0,19,2,0
2371,82371,SCROP82372,2015,0,0,2,40,45.0,2,3,0
2372,82372,SCROP82373,2016,0,0,2,50,30.0,23,1,0
2373,82373,SCROP82374,2015,0,0,2,50,35.0,17,3,0
2374,82374,SCROP82375,2015,0,0,2,60,40.0,7,2,0
2375,82375,SCROP82376,2016,0,0,2,60,40.0,9,1,0
2376,82376,SCROP82377,2016,0,0,2,40,33.0,5,2,0
2377,82377,SCROP82378,2138,0,0,2,40,20.0,28,2,0
2378,82378,SCROP82379,2139,0,0,2,5,,3,1,0
2379,82379,SCROP82380,2138,0,0,2,10,18.0,32,2,0
2380,82380,SCROP82381,2138,0,0,2,10,,20,2,0
2381,82381,SCROP82382,2139,0,0,2,10,29.0,21,2,0
2382,82382,SCROP82383,2138,0,0,2,10,34.0,18,1,0
2383,82383,SCROP82384,2139,0,0,2,10,37.0,10,2,0
2384,82384,SCROP82385,2138,0,0,2,10,38.0,10,1,0
2385,82385,SCROP82386,2138,0,0,2,10,47.0,6,1,0
2386,82386,SCROP82387,2139,0,0,2,15,17.0,32,1,0
2387,82387,SCROP82388,2139,0,0,2,15,25.0,24,1,0
2388,82388,SCROP82389,2138,0,0,2,15,33.0,5,3,0
2389,82389,SCROP82390,2139,0,0,2,15,34.0,18,2,0
2390,82390,SCROP82391,2139,0,0,2,20,22.0,28,3,0
2391,82391,SCROP82392,2138,0,0,2,20,40.0,10,2,0
2392,82392,SCROP82393,2138,0,0,2,25,40.0,14,2,0
2393,82393,SCROP82394,2139,0,0,2,30,38.0,13,2,0
2394,82394,SCROP82395,2138,0,0,2,40,34.0,18,1,0
2395,82395,SCROP82396,2139,0,0,2,40,45.0,8,3,0
2396,82396,SCROP82397,2138,0,0,2,40,46.0,5,2,0
2397,82397,SCROP82398,2139,0,0,2,50,22.0,28,2,0
2398,82398,SCROP82399,2138,0,0,2,50,32.0,16,3,0
2399,82399,SCROP82400,2138,0,0,2,55,40.0,14,2,0
2400,82400,SCROP82401,2139,0,0,2,60,30.0,22,2,0
2401,82401,SCROP82402,2138,0,0,2,40,35.0,13,3,0
2402,82402,SCROP82403,2139,0,0,2,50,35.0,13,1,0
2403,82403,SCROP82404,2138,0,0,2,25,51.0,3,3,0
2404,82404,SCROP82405,2267,0,0,2,20,42.0,9,2,0
2405,82405,SCROP82406,2267,0,0,2,10,20.0,30,1,0
2406,82406,SCROP82407,2267,0,0,2,10,20.0,34,1,0
2407,82407,SCROP82408,2267,0,0,2,10,37.0,20,2,0
2408,82408,SCROP82409,2267,0,0,2,10,,14,2,0
2409,82409,SCROP82410,2267,0,0,2,15,33.0,19,1,0
2410,82410,SCROP82411,2267,0,0,2,15,41.0,10,1,0
2411,82411,SCROP82412,2267,0,0,2,20,23.0,29,2,0
2412,82412,SCROP82413,2267,0,0,2,20,24.0,33,2,0
2413,82413,SCROP82414,2267,0,0,2,20,34.0,18,2,0
2414,82414,SCROP82415,2267,0,0,2,20,36.0,13,2,0
2415,82415,SCROP82416,2267,0,0,2,20,39.0,16,3,0
2416,82416,SCROP82417,2267,0,0,2,25,,8,2,0
2417,82417,SCROP82418,2267,0,0,2,30,20.0,15,1,0
2418,82418,SCROP82419,2267,0,0,2,30,,35,2,0
2419,82419,SCROP82420,2267,0,0,2,30,43.0,9,3,0
2420,82420,SCROP82421,2267,0,0,2,30,45.0,10,2,0
2421,82421,SCROP82422,2267,0,0,2,40,,24,2,0
2422,82422,SCROP82423,2267,0,0,2,40,10.0,39,3,0
2423,82423,SCROP82424,2267,0,0,2,40,31.0,18,3,0
2424,82424,SCROP82425,2267,0,0,2,40,39.0,8,1,0
2425,82425,SCROP82426,2267,0,0,2,40,44.0,17,1,0
2426,82426,SCROP82427,2267,0,0,2,50,42.0,7,3,0
2427,82427,SCROP82428,2267,0,0,2,60,25.0,31,2,0
2428,82428,SCROP82429,2267,0,0,2,60,31.0,21,2,0
2429,82429,SCROP82430,2267,0,0,2,60,48.0,6,1,0
2430,82430,SCROP82431,2267,0,0,2,60,50.0,3,2,0
2431,82431,SCROP82432,2267,0,0,2,20,36.0,15,1,0
2432,82432,SCROP82433,2267,0,0,2,50,54.0,5,2,0
2433,82433,SCROP82434,2401,0,0,2,5,10.0,34,2,0
2434,82434,SCROP82435,2402,0,0,2,5,16.0,32,3,0
2435,82435,SCROP82436,2401,0,0,2,15,,25,2,0
2436,82436,SCROP82437,2402,0,0,2,15,30.0,20,1,0
2437,82437,SCROP82438,2401,0,0,2,20,14.0,35,2,0
2438,82438,SCROP82439,2401,0,0,2,20,15.0,34,1,0
2439,82439,SCROP82440,2401,0,0,2,20,,25,2,0
2440,82440,SCROP82441,2401,0,0,2,20,37.0,14,2,0
2441,82441,SCROP82442,2401,0,0,2,20,50.0,10,2,0
2442,82442,SCROP82443,2401,0,0,2,20,51.0,2,1,0
2443,82443,SCROP82444,2402,0,0,2,25,,20,1,0
2444,82444,SCROP82445,2401,0,0,2,40,,32,2,0
2445,82445,SCROP82446,2401,0,0,2,40,54.0,0,2,0
2446,82446,SCROP82447,2402,0,0,2,50,46.0,4,3,0
2447,82447,SCROP82448,2402,0,0,2,60,42.0,8,2,0
2448,82448,SCROP82449,2401,0,0,2,10,39.0,10,3,0
2449,82449,SCROP82450,2402,0,0,2,20,34.0,20,3,0
2450,82450,SCROP82451,2401,0,0,2,10,19.0,33,1,0
2451,82451,SCROP82452,2401,0,0,2,25,50.0,3,1,0
2452,82452,SCROP82453,2402,0,0,2,20,41.0,11,3,0
2453,82453,SCROP82454,2401,0,0,2,20,42.0,10,1,0
2454,82454,SCROP82455,2541,0,0,2,15,,10,2,0
2455,82455,SCROP82456,2541,0,0,2,20,25.0,26,1,0
2456,82456,SCROP82457,2541,0,0,2,20,,17,2,0
2457,82457,SCROP82458,2541,0,0,2,20,35.0,6,1,0
2458,82458,SCROP82459,2541,0,0,2,20,50.0,8,1,0
2459,82459,SCROP82460,2541,0,0,2,30,45.0,10,3,0
2460,82460,SCROP82461,2541,0,0,2,30,47.0,7,3,0
2461,82461,SCROP82462,2542,0,0,2,30,50.0,3,3,0
2462,82462,SCROP82463,2542,0,0,2,40,30.0,22,1,0
2463,82463,SCROP82464,2542,0,0,2,40,41.0,6,1,0
2464,82464,SCROP82465,2541,0,0,2,40,,6,3,0
2465,82465,SCROP82466,2542,0,0,2,60,43.0,6,1,0
2466,82466,SCROP82467,2541,0,0,2,20,13.0,38,2,0
2467,82467,SCROP82468,2541,0,0,2,20,27.0,26,1,0
2468,82468,SCROP82469,2541,0,0,2,60,40.0,11,3,0
2469,82469,SCROP82470,2542,0,0,2,20,30.0,12,2,0
2470,82470,SCROP82471,2541,0,0,2,40,45.0,8,2,0
2471,82471,SCROP82472,2688,0,0,2,15,55.0,5,3,0
2472,82472,SCROP82473,2688,0,0,2,20,36.0,22,3,0
2473,82473,SCROP82474,2687,0,0,2,30,32.0,22,2,0
2474,82474,SCROP82475,2688,0,0,2,30,43.0,15,2,0
2475,82475,SCROP82476,2688,0,0,2,40,20.0,15,3,0
2476,82476,SCROP82477,2688,0,0,2,40,34.0,8,2,0
2477,82477,SCROP82478,2688,0,0,2,20,40.0,15,1,0
2478,82478,SCROP82479,2688,0,0,2,15,54.0,3,2,0
2479,82479,SCROP82480,2688,0,0,2,20,,26,2,0
2480,82480,SCROP82481,2688,0,0,2,25,30.0,27,2,0
2481,82481,SCROP82482,2688,0,0,2,50,15.0,42,3,0
2482,82482,SCROP82483,2840,0,0,2,5,6.0,31,1,0
2483,82483,SCROP82484,2840,0,0,2,10,,23,2,0
2484,82484,SCROP82485,2840,0,0,2,10,25.0,28,2,0
2485,82485,SCROP82486,2840,0,0,2,15,20.0,33,2,0
2486,82486,SCROP82487,2840,0,0,2,20,42.0,15,2,0
2487,82487,SCROP82488,2840,0,0,2,20,45.0,6,2,0
2488,82488,SCROP82489,2840,0,0,2,40,20.0,25,1,0
2489,82489,SCROP82490,2840,0,0,2,40,20.0,28,2,0
2490,82490,SCROP82491,2840,0,0,2,40,20.0,33,2,0
2491,82491,SCROP82492,2840,0,0,2,60,30.0,23,1,0
2492,82492,SCROP82493,2840,0,0,2,20,50.0,8,2,0
2493,82493,SCROP82494,2840,0,0,2,20,57.0,8,2,0
2494,82494,SCROP82495,2999,0,0,2,10,32.0,17,2,0
2495,82495,SCROP82496,2999,0,0,2,15,39.0,14,3,0
2496,82496,SCROP82497,2999,0,0,2,25,34.0,2,1,0
2497,82497,SCROP82498,2999,0,0,2,40,27.0,29,1,0
2498,82498,SCROP82499,2999,0,0,2,40,29.0,24,2,0
2499,82499,SCROP82500,2999,0,0,2,60,55.0,5,3,0
2500,82500,SCROP82501,2999,0,0,2,5,50.0,9,2,0
2501,82501,SCROP82502,2999,0,0,2,20,28.0,30,3,0
2502,82502,SCROP82503,3165,0,0,2,5,40.0,15,3,0
2503,82503,SCROP82504,3164,0,0,2,10,35.0,17,3,0
2504,82504,SCROP82505,3164,0,0,2,10,53.0,9,1,0
2505,82505,SCROP82506,3165,0,0,2,20,,12,1,0
2506,82506,SCROP82507,3164,0,0,2,35,40.0,10,2,0
2507,82507,SCROP82508,3164,0,0,2,15,25.0,30,2,0
2508,82508,SCROP82509,3165,0,0,2,30,45.0,13,1,0
2509,82509,SCROP82510,3164,0,0,2,10,58.0,5,2,0
2510,82510,SCROP82511,3336,0,0,2,30,34.0,26,3,0
2511,82511,SCROP82512,3337,0,0,2,5,40.0,5,2,0
2512,82512,SCROP82513,3336,0,0,2,10,25.0,23,3,0
2513,82513,SCROP82514,3337,0,0,2,20,43.0,18,2,0
2514,82514,SCROP82515,3336,0,0,2,20,48.0,13,3,0
2515,82515,SCROP82516,3337,0,0,2,20,50.0,16,1,0
2516,82516,SCROP82517,3337,0,0,2,30,44.0,14,2,0
2517,82517,SCROP82518,3336,0,0,2,10,41.0,19,3,0
2518,82518,SCROP82519,3336,0,0,2,40,30.0,30,1,0
2519,82519,SCROP82520,3337,0,0,2,80,19.0,41,3,0
2520,82520,SCROP82521,3337,0,0,2,30,40.0,10,2,0
2521,82521,SCROP82522,3516,0,0,2,5,36.0,24,2,0
2522,82522,SCROP82523,3516,0,0,2,10,50.0,7,1,0
2523,82523,SCROP82524,3516,0,0,2,15,42.0,17,1,0
2524,82524,SCROP82525,3516,0,0,2,20,15.0,42,2,0
2525,82525,SCROP82526,3516,0,0,2,20,,47,1,0
2526,82526,SCROP82527,3516,0,0,2,20,50.0,14,1,0
2527,82527,SCROP82528,3516,0,0,2,40,13.0,32,2,0
2528,82528,SCROP82529,3516,0,0,2,20,34.0,25,2,0
2529,82529,SCROP82530,3516,0,0,2,20,57.0,12,2,0
2530,82530,SCROP82531,3702,0,0,2,20,25.0,38,2,0
2531,82531,SCROP82532,3702,0,0,2,20,26.0,38,2,0
2532,82532,SCROP82533,3702,0,0,2,30,52.0,12,3,0
2533,82533,SCROP82534,3702,0,0,2,15,40.0,18,1,0
2534,82534,SCROP82535,3702,0,0,2,40,52.0,10,3,0
2535,82535,SCROP82536,3895,0,0,2,5,,37,2,0
2536,82536,SCROP82537,3896,0,0,2,10,20.0,29,3,0
2537,82537,SCROP82538,3896,0,0,2,15,55.0,9,2,0
2538,82538,SCROP82539,4096,0,0,2,30,10.0,48,1,0
2539,82539,SCROP82540,4096,0,0,2,10,44.0,22,1,0
2540,82540,SCROP82541,4096,0,0,2,10,48.0,11,2,0
2541,82541,SCROP82542,4096,0,0,2,25,,30,2,0
2542,82542,SCROP82543,4097,0,0,2,10,51.0,15,2,0
2543,82543,SCROP82544,4096,0,0,2,20,30.0,35,3,0
2544,82544,SCROP82545,169,0,1,2,20,10.0,4,3,0
2545,82545,SCROP82546,168,0,1,2,20,,5,3,0
2546,82546,SCROP82547,169,0,1,2,35,20.0,1,1,0
2547,82547,SCROP82548,188,0,1,2,15,15.0,2,2,0
2548,82548,SCROP82549,188,0,1,2,25,16.0,3,1,0
2549,82549,SCROP82550,188,0,1,2,25,20.0,1,2,0
2550,82550,SCROP82551,209,0,1,2,45,23.0,0,3,0
2551,82551,SCROP82552,232,0,1,2,10,10.0,4,2,0
2552,82552,SCROP82553,232,0,1,2,20,16.0,6,2,0
2553,82553,SCROP82554,232,0,1,2,25,12.0,5,1,0
2554,82554,SCROP82555,232,0,1,2,30,,7,1,0
2555,82555,SCROP82556,232,0,1,2,40,20.0,3,1,0
2556,82556,SCROP82557,232,0,1,2,60,13.0,8,2,0
2557,82557,SCROP82558,257,0,1,2,45,20.0,5,1,0
2558,82558,SCROP82559,256,0,1,2,15,15.0,10,2,0
2559,82559,SCROP82560,257,0,1,2,15,17.0,6,3,0
2560,82560,SCROP82561,257,0,1,2,20,15.0,0,2,0
2561,82561,SCROP82562,256,0,1,2,40,20.0,3,2,0
2562,82562,SCROP82563,283,0,1,2,20,,5,2,0
2563,82563,SCROP82564,283,0,1,2,25,17.0,6,3,0
2564,82564,SCROP82565,283,0,1,2,25,,3,3,0
2565,82565,SCROP82566,283,0,1,2,60,,4,2,0
2566,82566,SCROP82567,312,0,1,2,5,18.0,2,2,0
2567,82567,SCROP82568,311,0,1,2,25,13.0,10,3,0
2568,82568,SCROP82569,312,0,1,2,25,14.0,7,2,0
2569,82569,SCROP82570,312,0,1,2,30,25.0,4,3,0
2570,82570,SCROP82571,312,0,1,2,60,16.0,4,2,0
2571,82571,SCROP82572,342,0,1,2,10,10.0,8,3,0
2572,82572,SCROP82573,342,0,1,2,15,10.0,13,1,0
2573,82573,SCROP82574,342,0,1,2,30,10.0,13,2,0
2574,82574,SCROP82575,342,0,1,2,30,21.0,4,2,0
2575,82575,SCROP82576,375,0,1,2,10,14.0,13,2,0
2576,82576,SCROP82577,375,0,1,2,20,15.0,2,2,0
2577,82577,SCROP82578,375,0,1,2,25,22.0,1,2,0
2578,82578,SCROP82579,375,0,1,2,30,,2,1,0
2579,82579,SCROP82580,375,0,1,2,35,,8,1,0
2580,82580,SCROP82581,375,0,1,2,40,15.0,14,2,0
2581,82581,SCROP82582,375,0,1,2,45,22.0,9,2,0
2582,82582,SCROP82583,410,0,1,2,5,22.0,10,2,0
2583,82583,SCROP82584,411,0,1,2,10,13.0,9,1,0
2584,82584,SCROP82585,411,0,1,2,10,,0,1,0
2585,82585,SCROP82586,410,0,1,2,15,19.0,6,3,0
2586,82586,SCROP82587,411,0,1,2,20,,12,2,0
2587,82587,SCROP82588,410,0,1,2,20,13.0,5,2,0
2588,82588,SCROP82589,410,0,1,2,20,16.0,12,2,0
2589,82589,SCROP82590,411,0,1,2,25,16.0,13,3,0
2590,82590,SCROP82591,411,0,1,2,30,,5,2,0
2591,82591,SCROP82592,411,0,1,2,30,27.0,0,1,0
2592,82592,SCROP82593,410,0,1,2,40,,15,3,0
2593,82593,SCROP82594,410,0,1,2,40,13.0,14,2,0
2594,82594,SCROP82595,410,0,1,2,40,23.0,4,2,0
2595,82595,SCROP82596,410,0,1,2,45,16.0,12,2,0
2596,82596,SCROP82597,410,0,1,2,50,23.0,7,1,0
2597,82597,SCROP82598,410,0,1,2,50,25.0,5,1,0
2598,82598,SCROP82599,448,0,1,2,10,15.0,11,2,0
2599,82599,SCROP82600,448,0,1,2,10,20.0,5,2,0
2600,82600,SCROP82601,448,0,1,2,15,6.0,1,1,0
2601,82601,SCROP82602,448,0,1,2,15,12.0,15,2,0
2602,82602,SCROP82603,448,0,1,2,20,8.0,15,2,0
2603,82603,SCROP82604,448,0,1,2,20,11.0,13,2,0
2604,82604,SCROP82605,448,0,1,2,20,13.0,15,2,0
2605,82605,SCROP82606,448,0,1,2,20,14.0,10,2,0
2606,82606,SCROP82607,448,0,1,2,20,17.0,16,2,0
2607,82607,SCROP82608,448,0,1,2,20,18.0,16,2,0
2608,82608,SCROP82609,448,0,1,2,20,20.0,5,2,0
2609,82609,SCROP82610,448,0,1,2,20,29.0,5,2,0
2610,82610,SCROP82611,448,0,1,2,30,16.0,5,3,0
2611,82611,SCROP82612,448,0,1,2,30,27.0,1,1,0
2612,82612,SCROP82613,448,0,1,2,40,10.0,11,1,0
2613,82613,SCROP82614,448,0,1,2,40,20.0,0,1,0
2614,82614,SCROP82615,448,0,1,2,40,27.0,0,1,0
2615,82615,SCROP82616,448,0,1,2,40,,4,1,0
2616,82616,SCROP82617,488,0,1,2,5,,10,2,0
2617,82617,SCROP82618,488,0,1,2,5,17.0,9,1,0
2618,82618,SCROP82619,488,0,1,2,10,11.0,15,1,0
2619,82619,SCROP82620,488,0,1,2,10,16.0,17,3,0
2620,82620,SCROP82621,488,0,1,2,15,13.0,7,3,0
2621,82621,SCROP82622,488,0,1,2,20,7.0,15,2,0
2622,82622,SCROP82623,488,0,1,2,20,14.0,11,3,0
2623,82623,SCROP82624,488,0,1,2,20,18.0,13,1,0
2624,82624,SCROP82625,488,0,1,2,20,30.0,9,3,0
2625,82625,SCROP82626,488,0,1,2,25,14.0,15,3,0
2626,82626,SCROP82627,489,0,1,2,25,,11,2,0
2627,82627,SCROP82628,488,0,1,2,25,30.0,1,2,0
2628,82628,SCROP82629,488,0,1,2,30,10.0,6,1,0
2629,82629,SCROP82630,489,0,1,2,30,,13,2,0
2630,82630,SCROP82631,488,0,1,2,30,25.0,12,1,0
2631,82631,SCROP82632,489,0,1,2,30,27.0,1,2,0
2632,82632,SCROP82633,488,0,1,2,40,16.0,16,1,0
2633,82633,SCROP82634,488,0,1,2,40,26.0,2,3,0
2634,82634,SCROP82635,488,0,1,2,50,27.0,3,2,0
2635,82635,SCROP82636,531,0,1,2,5,10.0,18,2,0
2636,82636,SCROP82637,531,0,1,2,5,15.0,9,1,0
2637,82637,SCROP82638,531,0,1,2,10,7.0,6,3,0
2638,82638,SCROP82639,531,0,1,2,10,8.0,14,1,0
2639,82639,SCROP82640,531,0,1,2,20,8.0,13,2,0
2640,82640,SCROP82641,531,0,1,2,20,14.0,8,2,0
2641,82641,SCROP82642,531,0,1,2,20,15.0,15,1,0
2642,82642,SCROP82643,531,0,1,2,20,21.0,6,3,0
2643,82643,SCROP82644,531,0,1,2,20,23.0,2,2,0
2644,82644,SCROP82645,531,0,1,2,20,24.0,5,1,0
2645,82645,SCROP82646,531,0,1,2,25,11.0,16,3,0
2646,82646,SCROP82647,531,0,1,2,25,14.0,14,3,0
2647,82647,SCROP82648,531,0,1,2,30,,16,3,0
2648,82648,SCROP82649,531,0,1,2,30,19.0,10,2,0
2649,82649,SCROP82650,531,0,1,2,30,,6,2,0
2650,82650,SCROP82651,531,0,1,2,40,10.0,17,2,0
2651,82651,SCROP82652,531,0,1,2,40,16.0,13,2,0
2652,82652,SCROP82653,531,0,1,2,40,19.0,8,1,0
2653,82653,SCROP82654,531,0,1,2,40,30.0,4,1,0
2654,82654,SCROP82655,531,0,1,2,40,30.0,7,2,0
2655,82655,SCROP82656,531,0,1,2,40,32.0,3,2,0
2656,82656,SCROP82657,531,0,1,2,45,19.0,6,2,0
2657,82657,SCROP82658,531,0,1,2,10,,10,1,0
2658,82658,SCROP82659,531,0,1,2,30,24.0,1,1,0
2659,82659,SCROP82660,577,0,1,2,5,25.0,15,1,0
2660,82660,SCROP82661,577,0,1,2,10,10.0,19,2,0
2661,82661,SCROP82662,577,0,1,2,10,14.0,15,1,0
2662,82662,SCROP82663,577,0,1,2,10,14.0,19,1,0
2663,82663,SCROP82664,577,0,1,2,10,28.0,6,1,0
2664,82664,SCROP82665,577,0,1,2,15,12.0,19,2,0
2665,82665,SCROP82666,577,0,1,2,20,16.0,0,2,0
2666,82666,SCROP82667,577,0,1,2,20,25.0,9,2,0
2667,82667,SCROP82668,577,0,1,2,20,26.0,2,2,0
2668,82668,SCROP82669,577,0,1,2,20,32.0,3,3,0
2669,82669,SCROP82670,577,0,1,2,25,20.0,6,1,0
2670,82670,SCROP82671,577,0,1,2,30,10.0,10,2,0
2671,82671,SCROP82672,577,0,1,2,30,30.0,0,3,0
2672,82672,SCROP82673,577,0,1,2,30,37.0,2,3,0
2673,82673,SCROP82674,577,0,1,2,40,15.0,4,1,0
2674,82674,SCROP82675,577,0,1,2,40,,19,3,0
2675,82675,SCROP82676,577,0,1,2,40,24.0,9,1,0
2676,82676,SCROP82677,577,0,1,2,40,26.0,5,1,0
2677,82677,SCROP82678,577,0,1,2,40,38.0,1,2,0
2678,82678,SCROP82679,577,0,1,2,50,21.0,9,1,0
2679,82679,SCROP82680,577,0,1,2,50,24.0,9,2,0
2680,82680,SCROP82681,577,0,1,2,60,18.0,18,2,0
2681,82681,SCROP82682,625,0,1,2,10,12.0,19,1,0
2682,82682,SCROP82683,625,0,1,2,10,15.0,12,3,0
2683,82683,SCROP82684,626,0,1,2,10,26.0,5,1,0
2684,82684,SCROP82685,626,0,1,2,15,14.0,0,2,0
2685,82685,SCROP82686,626,0,1,2,15,23.0,9,2,0
2686,82686,SCROP82687,626,0,1,2,20,13.0,5,2,0
2687,82687,SCROP82688,626,0,1,2,20,14.0,4,2,0
2688,82688,SCROP82689,625,0,1,2,20,25.0,4,2,0
2689,82689,SCROP82690,625,0,1,2,20,30.0,7,2,0
2690,82690,SCROP82691,626,0,1,2,25,11.0,14,1,0
2691,82691,SCROP82692,626,0,1,2,25,15.0,10,2,0
2692,82692,SCROP82693,625,0,1,2,30,20.0,7,2,0
2693,82693,SCROP82694,625,0,1,2,30,22.0,13,2,0
2694,82694,SCROP82695,625,0,1,2,30,,8,3,0
2695,82695,SCROP82696,625,0,1,2,30,28.0,3,3,0
2696,82696,SCROP82697,625,0,1,2,30,28.0,5,1,0
2697,82697,SCROP82698,625,0,1,2,40,24.0,5,3,0
2698,82698,SCROP82699,625,0,1,2,40,25.0,12,1,0
2699,82699,SCROP82700,625,0,1,2,45,24.0,7,2,0
2700,82700,SCROP82701,626,0,1,2,45,25.0,13,1,0
2701,82701,SCROP82702,625,0,1,2,50,30.0,0,2,0
2702,82702,SCROP82703,625,0,1,2,60,25.0,12,1,0
2703,82703,SCROP82704,625,0,1,2,65,18.0,14,2,0
2704,82704,SCROP82705,625,0,1,2,70,34.0,2,3,0
2705,82705,SCROP82706,626,0,1,2,95,23.0,6,2,0
2706,82706,SCROP82707,625,0,1,2,5,10.0,19,1,0
2707,82707,SCROP82708,677,0,1,2,5,13.0,18,1,0
2708,82708,SCROP82709,677,0,1,2,5,14.0,16,2,0
2709,82709,SCROP82710,677,0,1,2,10,10.0,17,2,0
2710,82710,SCROP82711,677,0,1,2,10,24.0,7,3,0
2711,82711,SCROP82712,677,0,1,2,15,,8,2,0
2712,82712,SCROP82713,677,0,1,2,20,8.0,21,3,0
2713,82713,SCROP82714,677,0,1,2,20,26.0,8,3,0
2714,82714,SCROP82715,677,0,1,2,20,30.0,7,1,0
2715,82715,SCROP82716,677,0,1,2,25,7.0,19,1,0
2716,82716,SCROP82717,677,0,1,2,25,18.0,14,1,0
2717,82717,SCROP82718,677,0,1,2,30,8.0,4,2,0
2718,82718,SCROP82719,677,0,1,2,30,12.0,17,2,0
2719,82719,SCROP82720,677,0,1,2,30,14.0,21,1,0
2720,82720,SCROP82721,677,0,1,2,30,16.0,21,2,0
2721,82721,SCROP82722,677,0,1,2,30,24.0,10,2,0
2722,82722,SCROP82723,677,0,1,2,30,32.0,5,2,0
2723,82723,SCROP82724,677,0,1,2,30,34.0,7,1,0
2724,82724,SCROP82725,677,0,1,2,35,24.0,11,1,0
2725,82725,SCROP82726,677,0,1,2,40,,7,2,0
2726,82726,SCROP82727,677,0,1,2,40,21.0,12,3,0
2727,82727,SCROP82728,677,0,1,2,50,,20,2,0
2728,82728,SCROP82729,677,0,1,2,60,15.0,18,2,0
2729,82729,SCROP82730,677,0,1,2,60,29.0,2,3,0
2730,82730,SCROP82731,677,0,1,2,70,21.0,15,1,0
2731,82731,SCROP82732,731,0,1,2,5,22.0,14,2,0
2732,82732,SCROP82733,732,0,1,2,10,19.0,17,3,0
2733,82733,SCROP82734,732,0,1,2,10,30.0,5,1,0
2734,82734,SCROP82735,732,0,1,2,15,14.0,18,2,0
2735,82735,SCROP82736,732,0,1,2,20,10.0,0,3,0
2736,82736,SCROP82737,731,0,1,2,20,10.0,20,2,0
2737,82737,SCROP82738,731,0,1,2,20,39.0,1,2,0
2738,82738,SCROP82739,732,0,1,2,25,20.0,13,1,0
2739,82739,SCROP82740,732,0,1,2,25,34.0,4,1,0
2740,82740,SCROP82741,732,0,1,2,30,26.0,10,2,0
2741,82741,SCROP82742,732,0,1,2,30,27.0,10,2,0
2742,82742,SCROP82743,731,0,1,2,30,34.0,1,2,0
2743,82743,SCROP82744,731,0,1,2,30,,1,2,0
2744,82744,SCROP82745,732,0,1,2,35,20.0,16,2,0
2745,82745,SCROP82746,731,0,1,2,35,28.0,9,2,0
2746,82746,SCROP82747,732,0,1,2,40,23.0,10,3,0
2747,82747,SCROP82748,732,0,1,2,40,,3,2,0
2748,82748,SCROP82749,731,0,1,2,45,14.0,22,2,0
2749,82749,SCROP82750,732,0,1,2,45,27.0,9,2,0
2750,82750,SCROP82751,731,0,1,2,45,31.0,6,2,0
2751,82751,SCROP82752,732,0,1,2,60,19.0,12,2,0
2752,82752,SCROP82753,731,0,1,2,60,34.0,4,1,0
2753,82753,SCROP82754,731,0,1,2,20,26.0,12,2,0
2754,82754,SCROP82755,731,0,1,2,10,20.0,12,2,0
2755,82755,SCROP82756,790,0,1,2,5,25.0,0,2,0
2756,82756,SCROP82757,789,0,1,2,10,8.0,1,3,0
2757,82757,SCROP82758,789,0,1,2,10,11.0,23,2,0
2758,82758,SCROP82759,790,0,1,2,10,,15,2,0
2759,82759,SCROP82760,789,0,1,2,10,21.0,15,1,0
2760,82760,SCROP82761,789,0,1,2,10,31.0,3,3,0
2761,82761,SCROP82762,789,0,1,2,15,19.0,13,1,0
2762,82762,SCROP82763,789,0,1,2,15,28.0,5,1,0
2763,82763,SCROP82764,789,0,1,2,20,,14,1,0
2764,82764,SCROP82765,789,0,1,2,20,14.0,20,1,0
2765,82765,SCROP82766,789,0,1,2,20,15.0,18,2,0
2766,82766,SCROP82767,789,0,1,2,20,24.0,5,2,0
2767,82767,SCROP82768,789,0,1,2,20,25.0,15,2,0
2768,82768,SCROP82769,790,0,1,2,30,32.0,4,2,0
2769,82769,SCROP82770,789,0,1,2,40,10.0,19,1,0
2770,82770,SCROP82771,790,0,1,2,40,10.0,23,1,0
2771,82771,SCROP82772,789,0,1,2,40,16.0,18,2,0
2772,82772,SCROP82773,790,0,1,2,40,28.0,2,1,0
2773,82773,SCROP82774,789,0,1,2,50,29.0,10,2,0
2774,82774,SCROP82775,790,0,1,2,60,24.0,17,1,0
2775,82775,SCROP82776,851,0,1,2,10,,20,2,0
2776,82776,SCROP82777,851,0,1,2,10,15.0,24,2,0
2777,82777,SCROP82778,850,0,1,2,10,18.0,14,2,0
2778,82778,SCROP82779,851,0,1,2,15,16.0,19,2,0
2779,82779,SCROP82780,851,0,1,2,15,34.0,4,2,0
2780,82780,SCROP82781,851,0,1,2,15,35.0,6,3,0
2781,82781,SCROP82782,851,0,1,2,15,36.0,8,1,0
2782,82782,SCROP82783,851,0,1,2,20,10.0,5,2,0
2783,82783,SCROP82784,851,0,1,2,20,18.0,19,2,0
