,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
26321,1212,0,0,2,10,13.0,29,1,0
26322,1212,0,0,2,10,17.0,26,2,0
26325,1212,0,0,2,20,18.0,22,1,0
26326,1212,0,0,2,20,22.0,22,2,0
26327,1212,0,0,2,20,24.0,17,1,0
26328,1212,0,0,2,20,25.0,14,1,0
26329,1212,0,0,2,20,28.0,15,1,0
26330,1212,0,0,2,20,32.0,12,1,0
26332,1212,0,0,2,30,17.0,23,3,0
26333,1212,0,0,2,30,21.0,24,3,0
26334,1212,0,0,2,30,25.0,17,1,0
26335,1212,0,0,2,30,26.0,10,1,0
26336,1212,0,0,2,30,27.0,14,3,0
26337,1212,0,0,2,30,37.0,3,2,0
26338,1212,0,0,2,30,40.0,4,2,0
26339,1212,0,0,2,40,14.0,25,3,0
26340,1212,0,0,2,40,34.0,9,3,0
26341,1212,0,0,2,40,40.0,1,1,0
26342,1212,0,0,2,60,29.0,14,2,0
26343,1296,0,0,2,5,18.0,23,2,0
26344,1296,0,0,2,20,11.0,29,1,0
26345,1297,0,0,2,20,11.0,30,2,0
26346,1296,0,0,2,20,14.0,25,2,0
26347,1296,0,0,2,20,23.0,22,2,0
26348,1296,0,0,2,20,28.0,16,2,0
26349,1296,0,0,2,20,32.0,4,3,0
26350,1296,0,0,2,20,34.0,1,1,0
26351,1297,0,0,2,20,35.0,7,3,0
26353,1296,0,0,2,30,23.0,13,2,0
26354,1296,0,0,2,30,29.0,18,2,0
26356,1296,0,0,2,30,45.0,0,2,0
26357,1297,0,0,2,35,30.0,14,1,0
26358,1296,0,0,2,50,22.0,21,3,0
26359,1296,0,0,2,50,33.0,14,2,0
26360,1297,0,0,2,60,14.0,30,3,0
26361,1296,0,0,2,30,25.0,15,2,1
26362,1296,0,0,2,10,34.0,5,2,1
26363,1385,0,0,2,10,29.0,11,2,0
26364,1385,0,0,2,15,13.0,26,1,0
26365,1385,0,0,2,20,12.0,27,1,0
26366,1385,0,0,2,20,28.0,11,1,0
26367,1385,0,0,2,20,34.0,2,3,0
26368,1385,0,0,2,20,45.0,2,2,0
26369,1385,0,0,2,25,37.0,11,2,0
26370,1385,0,0,2,30,9.0,31,1,0
26372,1385,0,0,2,30,17.0,26,2,0
26373,1385,0,0,2,30,20.0,13,2,0
26374,1385,0,0,2,30,32.0,12,1,0
26375,1385,0,0,2,40,21.0,22,2,0
26376,1385,0,0,2,40,23.0,23,2,0
26377,1385,0,0,2,40,45.0,3,2,0
26378,1385,0,0,2,50,42.0,3,1,0
26379,1385,0,0,2,60,13.0,24,1,0
26380,1385,0,0,2,60,34.0,11,2,0
26382,1385,0,0,2,10,7.0,12,2,1
26384,1478,0,0,2,5,25.0,22,2,0
26385,1478,0,0,2,10,40.0,2,2,0
26386,1478,0,0,2,10,45.0,0,2,0
26387,1478,0,0,2,15,14.0,20,1,0
26389,1478,0,0,2,20,24.0,23,1,0
26390,1478,0,0,2,20,28.0,18,3,0
26391,1478,0,0,2,20,29.0,12,1,0
26392,1478,0,0,2,20,30.0,6,2,0
26393,1478,0,0,2,20,38.0,1,2,0
26394,1478,0,0,2,20,45.0,3,2,0
26395,1478,0,0,2,25,41.0,4,2,0
26396,1478,0,0,2,25,45.0,2,1,0
26397,1478,0,0,2,30,29.0,16,2,0
26398,1478,0,0,2,30,34.0,9,2,0
26399,1478,0,0,2,40,19.0,24,1,0
26400,1478,0,0,2,40,23.0,22,2,0
26401,1478,0,0,2,40,30.0,16,1,0
26402,1478,0,0,2,40,31.0,13,2,0
26403,1478,0,0,2,40,31.0,14,1,0
26404,1478,0,0,2,40,33.0,15,2,0
26405,1478,0,0,2,40,35.0,2,1,0
26406,1478,0,0,2,40,42.0,0,2,0
26407,1478,0,0,2,40,43.0,1,2,0
26408,1478,0,0,2,50,46.0,1,2,0
26409,1478,0,0,2,60,34.0,16,2,0
26410,1478,0,0,2,80,45.0,2,3,0
26411,1478,0,0,2,60,42.0,10,2,1
26412,1478,0,0,2,40,18.0,23,2,1
26413,1478,0,0,2,30,35.0,1,1,1
26414,1576,0,0,2,20,30.0,13,2,0
26415,1576,0,0,2,5,10.0,23,2,0
26416,1576,0,0,2,10,17.0,20,2,0
26417,1575,0,0,2,10,21.0,28,2,0
26418,1576,0,0,2,10,30.0,9,3,0
26420,1576,0,0,2,15,26.0,18,1,0
26421,1576,0,0,2,15,32.0,14,3,0
26422,1575,0,0,2,20,16.0,25,3,0
26423,1576,0,0,2,20,25.0,15,2,0
26424,1576,0,0,2,20,30.0,25,2,0
26425,1576,0,0,2,20,34.0,13,1,0
26426,1576,0,0,2,20,41.0,6,3,0
26428,1575,0,0,2,20,44.0,7,2,0
26429,1575,0,0,2,30,14.0,33,1,0
26430,1575,0,0,2,30,28.0,23,2,0
26431,1576,0,0,2,30,33.0,15,3,0
26432,1575,0,0,2,40,11.0,33,2,0
26433,1576,0,0,2,40,30.0,3,2,0
26434,1576,0,0,2,40,46.0,1,2,0
26435,1576,0,0,2,50,22.0,29,3,0
26436,1575,0,0,2,60,40.0,1,1,0
26437,1575,0,0,2,75,34.0,14,2,0
26438,1575,0,0,2,40,30.0,17,1,1
26439,1576,0,0,2,20,27.0,16,1,1
26440,1576,0,0,2,30,25.0,23,2,1
26441,1678,0,0,2,30,46.0,10,2,0
26442,1678,0,0,2,10,8.0,34,2,0
26443,1678,0,0,2,10,21.0,25,2,0
26444,1678,0,0,2,10,34.0,14,3,0
26445,1678,0,0,2,10,40.0,4,1,0
26447,1678,0,0,2,15,24.0,22,2,0
26448,1678,0,0,2,15,37.0,19,1,0
26449,1678,0,0,2,20,11.0,26,2,0
26450,1678,0,0,2,20,26.0,19,2,0
26451,1678,0,0,2,20,34.0,14,2,0
26452,1678,0,0,2,20,44.0,2,2,0
26453,1678,0,0,2,20,50.0,0,2,0
26454,1678,0,0,2,30,18.0,28,2,0
26455,1678,0,0,2,30,24.0,15,2,0
26456,1678,0,0,2,30,43.0,3,3,0
26457,1678,0,0,2,30,47.0,2,2,0
26458,1678,0,0,2,40,16.0,32,1,0
26459,1678,0,0,2,40,19.0,24,2,0
26460,1678,0,0,2,40,30.0,8,1,0
26461,1678,0,0,2,40,33.0,10,1,0
26462,1678,0,0,2,40,35.0,14,2,0
26463,1678,0,0,2,40,36.0,2,3,0
26464,1678,0,0,2,40,40.0,7,3,0
26465,1678,0,0,2,40,40.0,15,2,0
26466,1678,0,0,2,45,38.0,3,2,0
26467,1678,0,0,2,50,15.0,24,3,0
26468,1678,0,0,2,20,43.0,5,1,1
26469,1678,0,0,2,20,25.0,14,3,1
26470,1678,0,0,2,20,36.0,14,1,1
26471,1678,0,0,2,20,27.0,23,3,1
26472,1785,0,0,2,20,35.0,15,2,0
26474,1785,0,0,2,10,7.0,23,1,0
26475,1785,0,0,2,10,10.0,35,2,0
26476,1785,0,0,2,10,39.0,1,2,0
26477,1786,0,0,2,10,46.0,3,1,0
26478,1785,0,0,2,15,30.0,16,3,0
26479,1786,0,0,2,20,11.0,29,3,0
26480,1786,0,0,2,20,16.0,6,1,0
26481,1785,0,0,2,20,31.0,18,2,0
26482,1785,0,0,2,20,42.0,1,3,0
26483,1786,0,0,2,20,47.0,0,1,0
26484,1786,0,0,2,30,6.0,35,2,0
26485,1785,0,0,2,30,23.0,20,1,0
26487,1786,0,0,2,30,40.0,7,3,0
26488,1785,0,0,2,40,24.0,17,2,0
26489,1785,0,0,2,40,34.0,14,3,0
26490,1786,0,0,2,50,23.0,19,1,0
26491,1786,0,0,2,25,45.0,4,1,1
26492,1785,0,0,2,80,29.0,14,2,1
26493,1785,0,0,2,20,46.0,5,2,2
26494,1898,0,0,2,50,41.0,6,2,0
26495,1898,0,0,2,10,40.0,18,1,0
26498,1898,0,0,2,20,30.0,15,3,0
26499,1898,0,0,2,20,35.0,10,1,0
26500,1898,0,0,2,25,19.0,30,2,0
26501,1898,0,0,2,25,41.0,4,2,0
26502,1898,0,0,2,30,18.0,30,2,0
26503,1898,0,0,2,30,32.0,18,2,0
26504,1898,0,0,2,30,33.0,20,3,0
26506,1898,0,0,2,40,28.0,16,1,0
26507,1898,0,0,2,40,36.0,14,2,0
26508,1898,0,0,2,40,40.0,12,1,0
26509,1898,0,0,2,40,43.0,2,1,0
26510,1898,0,0,2,40,43.0,5,3,0
26511,1898,0,0,2,40,43.0,6,1,0
26513,1898,0,0,2,50,37.0,14,3,0
26514,1898,0,0,2,10,33.0,21,3,1
26515,1898,0,0,2,40,40.0,8,2,1
26516,1898,0,0,2,80,42.0,4,2,1
26517,1898,0,0,2,30,26.0,17,2,1
26518,2016,0,0,2,40,38.0,14,2,0
26519,2015,0,0,2,5,40.0,12,2,0
26520,2016,0,0,2,10,16.0,35,2,0
26521,2015,0,0,2,10,28.0,22,2,0
26525,2016,0,0,2,15,26.0,25,1,0
26526,2016,0,0,2,20,23.0,25,1,0
26527,2016,0,0,2,20,32.0,12,2,0
26528,2015,0,0,2,20,35.0,5,2,0
26529,2015,0,0,2,20,37.0,15,3,0
26530,2016,0,0,2,20,43.0,15,2,0
26531,2016,0,0,2,30,32.0,17,2,0
26532,2016,0,0,2,30,40.0,12,1,0
26533,2016,0,0,2,40,38.0,12,3,0
26534,2016,0,0,2,40,43.0,12,3,0
26535,2016,0,0,2,60,35.0,17,1,0
26536,2015,0,0,2,80,39.0,14,3,0
26537,2016,0,0,2,15,35.0,15,2,1
26538,2015,0,0,2,20,41.0,10,2,1
26539,2015,0,0,2,20,42.0,5,2,1
26540,2015,0,0,2,30,36.0,15,2,1
26542,2138,0,0,2,20,16.0,38,1,0
26544,2138,0,0,2,20,24.0,25,2,0
26545,2139,0,0,2,20,25.0,18,2,0
26546,2138,0,0,2,20,39.0,6,2,0
26547,2139,0,0,2,20,42.0,5,2,0
26548,2139,0,0,2,20,46.0,6,2,0
26549,2138,0,0,2,30,17.0,33,2,0
26550,2138,0,0,2,30,45.0,8,2,0
26552,2139,0,0,2,50,41.0,13,3,0
26553,2138,0,0,2,20,31.0,11,1,1
26554,2138,0,0,2,10,34.0,10,1,1
26555,2139,0,0,2,60,23.0,31,3,1
26556,2267,0,0,2,25,15.0,39,2,0
26557,2267,0,0,2,5,39.0,14,1,0
26558,2267,0,0,2,5,46.0,10,2,0
26559,2267,0,0,2,10,21.0,32,1,0
26560,2267,0,0,2,10,28.0,20,3,0
26561,2267,0,0,2,15,37.0,14,3,0
26562,2267,0,0,2,20,10.0,38,2,0
26563,2267,0,0,2,20,20.0,27,2,0
26564,2267,0,0,2,20,23.0,31,2,0
26565,2267,0,0,2,20,26.0,22,3,0
26567,2267,0,0,2,20,48.0,8,2,0
26568,2267,0,0,2,20,49.0,3,1,0
26569,2267,0,0,2,20,50.0,3,3,0
26570,2267,0,0,2,20,53.0,0,3,0
26571,2267,0,0,2,25,20.0,30,2,0
26572,2267,0,0,2,30,35.0,13,2,0
26573,2267,0,0,2,30,39.0,10,2,0
26574,2267,0,0,2,30,41.0,12,2,0
26577,2267,0,0,2,40,22.0,29,1,0
26578,2267,0,0,2,40,34.0,13,1,0
26579,2267,0,0,2,40,41.0,10,2,0
26581,2267,0,0,2,20,49.0,4,3,1
26582,2267,0,0,2,60,46.0,7,2,1
26583,2267,0,0,2,20,12.0,37,1,1
26584,2267,0,0,2,30,38.0,13,2,1
26585,2267,0,0,2,40,27.0,21,2,1
26586,2267,0,0,2,15,30.0,22,3,1
26587,2401,0,0,2,10,27.0,21,1,0
26588,2402,0,0,2,10,38.0,15,2,0
26589,2401,0,0,2,10,51.0,3,2,0
26590,2401,0,0,2,10,51.0,4,3,0
26591,2401,0,0,2,10,59.0,3,3,0
26593,2401,0,0,2,20,25.0,27,1,0
26594,2401,0,0,2,20,29.0,30,1,0
26595,2401,0,0,2,20,30.0,24,2,0
26596,2402,0,0,2,20,41.0,10,2,0
26597,2402,0,0,2,20,51.0,6,2,0
26598,2401,0,0,2,30,43.0,7,2,0
26599,2402,0,0,2,40,40.0,8,1,0
26600,2402,0,0,2,50,39.0,20,1,0
26601,2402,0,0,2,30,29.0,31,1,1
26602,2401,0,0,2,40,30.0,20,1,1
26603,2401,0,0,2,40,48.0,9,2,1
26604,2401,0,0,2,30,50.0,5,1,1
26605,2401,0,0,2,25,40.0,15,1,2
26606,2542,0,0,2,10,11.0,40,1,0
26608,2541,0,0,2,15,12.0,33,2,0
26609,2541,0,0,2,15,18.0,31,3,0
26610,2542,0,0,2,20,15.0,40,1,0
26611,2542,0,0,2,20,17.0,36,3,0
26613,2542,0,0,2,20,30.0,28,2,0
26614,2541,0,0,2,20,38.0,18,1,0
26615,2542,0,0,2,20,42.0,14,2,0
26616,2541,0,0,2,20,44.0,7,3,0
26617,2542,0,0,2,40,18.0,36,2,0
26618,2542,0,0,2,60,49.0,7,2,0
26619,2542,0,0,2,10,17.0,33,3,1
26620,2541,0,0,2,20,42.0,13,3,1
26621,2541,0,0,2,20,48.0,8,3,1
26623,2542,0,0,2,20,35.0,21,3,1
26624,2542,0,0,2,30,22.0,32,2,1
26625,2542,0,0,2,20,47.0,3,2,1
26626,2688,0,0,2,15,36.0,19,1,0
26627,2688,0,0,2,10,45.0,10,1,0
26629,2688,0,0,2,20,15.0,37,3,0
26630,2688,0,0,2,20,35.0,20,2,0
26631,2688,0,0,2,25,43.0,9,2,0
26632,2688,0,0,2,30,36.0,20,3,0
26633,2688,0,0,2,30,46.0,3,3,0
26634,2687,0,0,2,35,5.0,39,1,0
26636,2688,0,0,2,40,17.0,32,3,1
26637,2688,0,0,2,20,40.0,17,2,1
26638,2688,0,0,2,30,40.0,14,1,1
26639,2840,0,0,2,15,24.0,30,2,0
26641,2840,0,0,2,20,14.0,41,3,0
26642,2840,0,0,2,20,40.0,18,3,0
26644,2840,0,0,2,30,30.0,7,3,0
26645,2840,0,0,2,40,20.0,23,2,0
26646,2840,0,0,2,40,20.0,38,2,0
26647,2840,0,0,2,40,41.0,18,2,0
26648,2840,0,0,2,40,51.0,5,1,0
26649,2840,0,0,2,60,49.0,8,1,1
26651,2999,0,0,2,10,29.0,29,2,0
26652,2999,0,0,2,10,33.0,22,1,0
26653,2999,0,0,2,10,39.0,9,2,0
26656,2999,0,0,2,20,24.0,32,2,0
26657,2999,0,0,2,20,25.0,41,2,0
26658,2999,0,0,2,20,30.0,29,3,0
26659,2999,0,0,2,20,35.0,15,2,0
26660,2999,0,0,2,20,40.0,17,1,0
26662,2999,0,0,2,50,38.0,14,2,0
26663,2999,0,0,2,60,30.0,29,2,0
26664,2999,0,0,2,20,30.0,29,1,1
26665,2999,0,0,2,20,24.0,31,1,1
26666,2999,0,0,2,20,46.0,6,3,1
26667,2999,0,0,2,10,40.0,19,2,1
26669,3164,0,0,2,20,31.0,21,2,0
26670,3165,0,0,2,20,46.0,11,2,0
26672,3165,0,0,2,20,58.0,1,2,0
26673,3165,0,0,2,10,43.0,20,2,1
26674,3164,0,0,2,40,25.0,25,1,1
26675,3164,0,0,2,20,32.0,25,1,1
26676,3164,0,0,2,40,54.0,13,3,2
26677,3336,0,0,2,10,30.0,9,2,0
26678,3337,0,0,2,20,35.0,20,3,0
26680,3337,0,0,2,40,30.0,16,2,0
26681,3336,0,0,2,60,39.0,15,3,0
26682,3336,0,0,2,10,32.0,19,1,1
26683,3337,0,0,2,20,30.0,26,2,1
26684,3336,0,0,2,20,58.0,8,1,1
26685,3516,0,0,2,10,15.0,47,1,0
26686,3516,0,0,2,10,20.0,41,1,0
26687,3516,0,0,2,40,59.0,4,1,1
26689,3702,0,0,2,60,31.0,22,1,0
26690,3702,0,0,2,10,20.0,33,1,0
26691,3702,0,0,2,10,25.0,33,1,0
26692,3702,0,0,2,10,40.0,20,2,0
26693,3702,0,0,2,20,35.0,26,2,0
26694,3702,0,0,2,40,56.0,7,1,1
26695,3702,0,0,2,50,52.0,8,2,1
26696,3896,0,0,2,15,42.0,16,1,0
26697,3895,0,0,2,20,16.0,47,3,0
26698,3895,0,0,2,40,30.0,39,2,0
26699,3895,0,0,2,10,19.0,28,3,1
26701,3895,0,0,2,40,42.0,21,3,1
26702,3895,0,0,2,15,32.0,26,2,1
26704,4096,0,0,2,10,12.0,43,2,0
26705,4096,0,0,2,20,50.0,10,2,0
26706,150,0,1,2,10,10.0,5,1,0
26707,151,0,1,2,15,18.0,0,3,0
26708,150,0,1,2,30,16.0,0,3,0
26710,209,0,1,2,15,12.0,8,2,0
26711,209,0,1,2,20,15.0,5,1,0
26712,256,0,1,2,15,27.0,0,2,0
26713,256,0,1,2,20,8.0,9,2,0
26714,257,0,1,2,20,18.0,5,3,0
26715,257,0,1,2,30,11.0,10,1,1
26716,283,0,1,2,20,22.0,3,1,0
26717,283,0,1,2,30,20.0,7,3,0
26718,283,0,1,2,30,27.0,1,3,0
26719,283,0,1,2,40,16.0,6,1,0
26720,283,0,1,2,50,20.0,0,3,0
26722,312,0,1,2,30,26.0,1,3,0
26724,311,0,1,2,40,18.0,9,3,0
26725,312,0,1,2,45,25.0,0,3,0
26726,342,0,1,2,25,18.0,13,2,0
26727,342,0,1,2,30,11.0,13,2,0
26728,375,0,1,2,10,18.0,6,1,0
26729,375,0,1,2,10,20.0,2,1,0
26730,375,0,1,2,15,18.0,9,3,0
26731,375,0,1,2,20,18.0,9,2,0
26733,375,0,1,2,20,20.0,6,2,0
26735,375,0,1,2,25,25.0,5,1,0
26737,375,0,1,2,40,25.0,0,2,0
26738,375,0,1,2,50,12.0,6,3,0
26739,375,0,1,2,50,14.0,9,1,0
26740,375,0,1,2,50,17.0,9,2,0
26741,411,0,1,2,5,17.0,9,2,0
26742,411,0,1,2,10,23.0,12,2,0
26743,410,0,1,2,20,20.0,6,2,0
26744,410,0,1,2,20,28.0,0,1,0
26745,410,0,1,2,25,15.0,10,1,0
26747,411,0,1,2,30,17.0,15,1,0
26748,410,0,1,2,30,20.0,1,2,0
26749,410,0,1,2,30,29.0,5,1,0
26750,410,0,1,2,30,31.0,0,1,0
26751,410,0,1,2,50,20.0,8,2,0
26752,411,0,1,2,60,12.0,14,1,0
26753,411,0,1,2,30,24.0,3,1,1
26754,448,0,1,2,5,15.0,13,2,0
26755,448,0,1,2,5,20.0,11,2,0
26758,448,0,1,2,15,20.0,16,2,0
26759,448,0,1,2,20,15.0,9,3,0
26760,448,0,1,2,20,20.0,14,2,0
26761,448,0,1,2,20,23.0,0,3,0
26762,448,0,1,2,25,22.0,3,1,0
26763,448,0,1,2,30,29.0,1,2,0
26764,448,0,1,2,60,20.0,1,1,0
26765,488,0,1,2,10,12.0,15,1,0
26766,488,0,1,2,10,20.0,9,1,0
26767,489,0,1,2,15,15.0,17,2,0
26768,489,0,1,2,15,24.0,5,2,0
26769,488,0,1,2,30,25.0,7,1,0
26771,488,0,1,2,40,14.0,16,2,0
26772,488,0,1,2,40,27.0,4,2,0
26773,489,0,1,2,50,27.0,6,3,0
26774,489,0,1,2,60,18.0,12,2,0
26775,488,0,1,2,70,24.0,2,1,0
26776,488,0,1,2,80,20.0,5,2,0
26777,531,0,1,2,30,12.0,17,1,0
26778,531,0,1,2,5,21.0,4,3,0
26779,531,0,1,2,10,17.0,13,3,0
26780,531,0,1,2,10,17.0,16,1,0
26781,531,0,1,2,10,26.0,13,2,0
26783,531,0,1,2,20,11.0,16,2,0
26784,531,0,1,2,20,12.0,15,1,0
26785,531,0,1,2,20,16.0,17,2,0
26786,531,0,1,2,20,19.0,5,2,0
26787,531,0,1,2,20,28.0,8,1,0
26790,531,0,1,2,25,19.0,12,3,0
26791,531,0,1,2,25,22.0,6,1,0
26793,531,0,1,2,30,19.0,16,1,0
26794,531,0,1,2,30,20.0,14,2,0
26795,531,0,1,2,30,23.0,8,2,0
26796,531,0,1,2,30,34.0,0,1,0
26797,531,0,1,2,35,14.0,12,1,0
26798,531,0,1,2,40,34.0,1,3,0
26799,531,0,1,2,45,16.0,14,3,0
26800,531,0,1,2,50,12.0,13,1,0
26802,531,0,1,2,60,14.0,14,1,0
26804,531,0,1,2,60,16.0,16,3,0
26805,531,0,1,2,50,31.0,3,1,1
26806,577,0,1,2,50,23.0,10,1,0
26807,577,0,1,2,10,22.0,19,3,0
26808,577,0,1,2,10,25.0,12,2,0
26809,577,0,1,2,10,30.0,4,2,0
26810,577,0,1,2,15,19.0,12,2,0
26811,577,0,1,2,20,5.0,9,3,0
26812,577,0,1,2,20,7.0,12,2,0
26813,577,0,1,2,20,17.0,9,3,0
26814,577,0,1,2,20,31.0,4,1,0
26815,577,0,1,2,25,17.0,13,1,0
26816,577,0,1,2,25,21.0,8,2,0
26817,577,0,1,2,25,30.0,6,2,0
26818,577,0,1,2,30,17.0,10,2,0
26819,577,0,1,2,35,17.0,15,2,0
26820,577,0,1,2,40,19.0,15,2,0
26821,577,0,1,2,40,29.0,5,2,0
26822,577,0,1,2,60,22.0,3,3,0
26823,577,0,1,2,20,18.0,9,1,1
26824,577,0,1,2,40,12.0,18,3,1
26825,625,0,1,2,20,12.0,13,2,0
26826,625,0,1,2,10,13.0,17,3,0
26827,626,0,1,2,10,14.0,18,1,0
26828,626,0,1,2,10,20.0,2,3,0
26829,626,0,1,2,15,10.0,17,1,0
26830,625,0,1,2,15,21.0,9,2,0
26831,625,0,1,2,20,8.0,20,2,0
26832,625,0,1,2,20,17.0,13,2,0
26834,625,0,1,2,20,25.0,7,2,0
26835,625,0,1,2,20,27.0,10,2,0
26836,625,0,1,2,25,11.0,20,2,0
26837,625,0,1,2,25,16.0,13,1,0
26838,626,0,1,2,30,8.0,20,1,0
26839,625,0,1,2,30,24.0,12,2,0
26840,625,0,1,2,30,26.0,5,3,0
26841,625,0,1,2,30,30.0,6,1,0
26842,625,0,1,2,35,17.0,18,2,0
26843,625,0,1,2,40,5.0,15,3,0
26844,625,0,1,2,40,27.0,3,1,0
26845,625,0,1,2,50,11.0,19,3,0
26846,625,0,1,2,60,36.0,2,2,0
26847,625,0,1,2,80,19.0,18,2,0
26848,677,0,1,2,20,14.0,21,2,0
26849,677,0,1,2,5,25.0,2,1,0
26850,677,0,1,2,10,10.0,21,2,0
26851,677,0,1,2,10,12.0,13,3,0
26852,677,0,1,2,10,13.0,11,2,0
26853,677,0,1,2,15,28.0,6,2,0
26854,677,0,1,2,15,32.0,1,2,0
26855,677,0,1,2,20,6.0,18,1,0
26856,677,0,1,2,20,13.0,21,3,0
26857,677,0,1,2,20,20.0,21,2,0
26859,677,0,1,2,20,23.0,10,1,0
26860,677,0,1,2,20,26.0,9,3,0
26861,677,0,1,2,20,34.0,3,3,0
26862,677,0,1,2,20,38.0,0,2,0
26863,677,0,1,2,25,22.0,5,1,0
26864,677,0,1,2,25,24.0,10,1,0
26865,677,0,1,2,30,12.0,20,2,0
26866,677,0,1,2,30,17.0,12,2,0
26867,677,0,1,2,30,18.0,13,2,0
26868,677,0,1,2,35,13.0,19,2,0
26869,677,0,1,2,40,19.0,11,2,0
26870,677,0,1,2,40,25.0,0,2,0
26871,677,0,1,2,40,28.0,5,1,0
26872,677,0,1,2,45,13.0,17,1,0
26873,677,0,1,2,50,27.0,7,2,0
26874,677,0,1,2,55,26.0,0,1,0
26875,677,0,1,2,60,20.0,13,1,0
26876,677,0,1,2,60,25.0,7,3,0
26877,677,0,1,2,80,20.0,13,2,0
26878,677,0,1,2,20,9.0,20,2,1
26879,732,0,1,2,5,18.0,16,2,0
26880,731,0,1,2,5,20.0,10,1,0
26882,732,0,1,2,10,30.0,2,1,0
26883,732,0,1,2,15,13.0,19,1,0
26885,732,0,1,2,20,16.0,14,2,0
26886,732,0,1,2,20,18.0,5,2,0
26887,731,0,1,2,20,19.0,7,1,0
26888,731,0,1,2,20,25.0,12,2,0
26889,731,0,1,2,20,26.0,6,1,0
26890,732,0,1,2,20,28.0,4,2,0
26891,732,0,1,2,20,30.0,2,2,0
26892,731,0,1,2,25,8.0,16,1,0
26893,731,0,1,2,25,19.0,18,2,0
26894,731,0,1,2,25,25.0,6,2,0
26895,732,0,1,2,25,32.0,3,1,0
26896,732,0,1,2,30,23.0,5,2,0
26897,732,0,1,2,30,30.0,0,2,0
26898,732,0,1,2,30,34.0,2,1,0
26899,732,0,1,2,40,13.0,17,3,0
26900,732,0,1,2,40,14.0,15,2,0
26901,731,0,1,2,40,23.0,6,3,0
26902,731,0,1,2,40,28.0,7,1,0
26903,732,0,1,2,40,28.0,10,2,0
26904,732,0,1,2,45,30.0,3,2,0
26905,731,0,1,2,50,18.0,14,3,0
26906,731,0,1,2,50,19.0,15,3,0
26907,732,0,1,2,50,20.0,13,2,0
26908,731,0,1,2,55,38.0,1,1,0
26909,732,0,1,2,60,33.0,2,1,0
26910,731,0,1,2,70,20.0,14,2,0
26911,731,0,1,2,60,31.0,7,2,2
26912,731,0,1,2,30,21.0,14,1,2
26913,790,0,1,2,5,15.0,10,2,0
26914,790,0,1,2,10,16.0,19,2,0
26915,790,0,1,2,15,6.0,21,1,0
26917,789,0,1,2,15,19.0,18,1,0
26918,789,0,1,2,20,24.0,9,1,0
26919,789,0,1,2,20,29.0,4,3,0
26920,790,0,1,2,20,30.0,1,1,0
26921,790,0,1,2,25,13.0,19,2,0
26922,789,0,1,2,25,16.0,15,1,0
26923,789,0,1,2,30,15.0,15,1,0
26924,790,0,1,2,30,18.0,17,2,0
26925,789,0,1,2,30,19.0,17,2,0
26926,790,0,1,2,30,32.0,0,1,0
26927,789,0,1,2,35,31.0,6,2,0
26928,789,0,1,2,40,14.0,19,2,0
26929,789,0,1,2,40,30.0,5,3,0
26930,789,0,1,2,40,36.0,2,1,0
26931,790,0,1,2,40,43.0,0,1,0
26932,790,0,1,2,55,29.0,9,1,0
26933,790,0,1,2,60,17.0,19,2,0
26934,789,0,1,2,60,20.0,13,3,0
26935,789,0,1,2,80,31.0,5,1,0
26936,790,0,1,2,40,30.0,7,2,1
26937,851,0,1,2,10,32.0,5,2,0
26938,851,0,1,2,5,30.0,4,2,0
26939,850,0,1,2,5,38.0,1,1,0
26940,851,0,1,2,5,39.0,0,2,0
26941,851,0,1,2,10,5.0,8,3,0
26942,851,0,1,2,10,9.0,15,1,0
26943,851,0,1,2,10,20.0,12,3,0
26944,851,0,1,2,15,10.0,23,2,0
26945,851,0,1,2,15,13.0,24,2,0
26946,850,0,1,2,15,32.0,3,3,0
26947,851,0,1,2,20,20.0,6,3,0
26948,851,0,1,2,20,30.0,10,2,0
26949,851,0,1,2,25,14.0,23,2,0
26951,850,0,1,2,25,29.0,7,3,0
26952,850,0,1,2,25,32.0,4,2,0
26953,851,0,1,2,30,22.0,13,2,0
26954,851,0,1,2,30,30.0,8,2,0
26955,851,0,1,2,30,33.0,2,3,0
26956,851,0,1,2,35,17.0,20,1,0
26958,851,0,1,2,40,15.0,22,2,0
26959,851,0,1,2,40,31.0,0,2,0
26960,851,0,1,2,50,33.0,0,2,0
26961,851,0,1,2,55,23.0,17,2,0
26962,851,0,1,2,60,25.0,21,3,0
26963,851,0,1,2,60,26.0,14,2,0
26964,916,0,1,2,5,10.0,15,2,0
26965,915,0,1,2,5,14.0,23,1,0
26966,915,0,1,2,5,27.0,3,2,0
26967,915,0,1,2,10,17.0,22,2,0
26968,915,0,1,2,10,20.0,15,2,0
26969,916,0,1,2,10,20.0,19,1,0
26970,916,0,1,2,10,22.0,5,2,0
26971,916,0,1,2,10,28.0,0,2,0
26972,915,0,1,2,10,31.0,6,2,0
26973,915,0,1,2,10,32.0,13,2,0
26974,916,0,1,2,10,34.0,4,3,0
26975,916,0,1,2,15,14.0,22,1,0
26976,916,0,1,2,15,17.0,25,2,0
26977,916,0,1,2,15,25.0,12,2,0
26978,915,0,1,2,20,10.0,10,2,0
