,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
2427,SCROP82721,677,0,1,2,30,16.0,21,2,0
2428,SCROP82722,677,0,1,2,30,24.0,10,2,0
2429,SCROP82723,677,0,1,2,30,32.0,5,2,0
2430,SCROP82724,677,0,1,2,30,34.0,7,1,0
2431,SCROP82725,677,0,1,2,35,24.0,11,1,0
2432,SCROP82727,677,0,1,2,40,21.0,12,3,0
2433,SCROP82729,677,0,1,2,60,15.0,18,2,0
2434,SCROP82730,677,0,1,2,60,29.0,2,3,0
2435,SCROP82731,677,0,1,2,70,21.0,15,1,0
2436,SCROP82732,731,0,1,2,5,22.0,14,2,0
2437,SCROP82733,732,0,1,2,10,19.0,17,3,0
2438,SCROP82734,732,0,1,2,10,30.0,5,1,0
2439,SCROP82735,732,0,1,2,15,14.0,18,2,0
2440,SCROP82736,732,0,1,2,20,10.0,0,3,0
2441,SCROP82737,731,0,1,2,20,10.0,20,2,0
2442,SCROP82738,731,0,1,2,20,39.0,1,2,0
2443,SCROP82739,732,0,1,2,25,20.0,13,1,0
2444,SCROP82740,732,0,1,2,25,34.0,4,1,0
2445,SCROP82741,732,0,1,2,30,26.0,10,2,0
2446,SCROP82742,732,0,1,2,30,27.0,10,2,0
2447,SCROP82743,731,0,1,2,30,34.0,1,2,0
2448,SCROP82745,732,0,1,2,35,20.0,16,2,0
2449,SCROP82746,731,0,1,2,35,28.0,9,2,0
2450,SCROP82747,732,0,1,2,40,23.0,10,3,0
2451,SCROP82749,731,0,1,2,45,14.0,22,2,0
2452,SCROP82750,732,0,1,2,45,27.0,9,2,0
2453,SCROP82751,731,0,1,2,45,31.0,6,2,0
2454,SCROP82752,732,0,1,2,60,19.0,12,2,0
2455,SCROP82753,731,0,1,2,60,34.0,4,1,0
2456,SCROP82754,731,0,1,2,20,26.0,12,2,0
2457,SCROP82755,731,0,1,2,10,20.0,12,2,0
2458,SCROP82756,790,0,1,2,5,25.0,0,2,0
2459,SCROP82757,789,0,1,2,10,8.0,1,3,0
2460,SCROP82758,789,0,1,2,10,11.0,23,2,0
2461,SCROP82760,789,0,1,2,10,21.0,15,1,0
2462,SCROP82761,789,0,1,2,10,31.0,3,3,0
2463,SCROP82762,789,0,1,2,15,19.0,13,1,0
2464,SCROP82763,789,0,1,2,15,28.0,5,1,0
2465,SCROP82765,789,0,1,2,20,14.0,20,1,0
2466,SCROP82766,789,0,1,2,20,15.0,18,2,0
2467,SCROP82767,789,0,1,2,20,24.0,5,2,0
2468,SCROP82768,789,0,1,2,20,25.0,15,2,0
2469,SCROP82769,790,0,1,2,30,32.0,4,2,0
2470,SCROP82770,789,0,1,2,40,10.0,19,1,0
2471,SCROP82771,790,0,1,2,40,10.0,23,1,0
2472,SCROP82772,789,0,1,2,40,16.0,18,2,0
2473,SCROP82773,790,0,1,2,40,28.0,2,1,0
2474,SCROP82774,789,0,1,2,50,29.0,10,2,0
2475,SCROP82775,790,0,1,2,60,24.0,17,1,0
2476,SCROP82777,851,0,1,2,10,15.0,24,2,0
2477,SCROP82778,850,0,1,2,10,18.0,14,2,0
2478,SCROP82779,851,0,1,2,15,16.0,19,2,0
2479,SCROP82780,851,0,1,2,15,34.0,4,2,0
2480,SCROP82781,851,0,1,2,15,35.0,6,3,0
2481,SCROP82782,851,0,1,2,15,36.0,8,1,0
2482,SCROP82783,851,0,1,2,20,10.0,5,2,0
2483,SCROP82784,851,0,1,2,20,18.0,19,2,0
2484,SCROP82785,851,0,1,2,20,20.0,21,2,0
2485,SCROP82787,851,0,1,2,25,16.0,22,2,0
2486,SCROP82788,851,0,1,2,30,14.0,12,2,0
2487,SCROP82789,851,0,1,2,40,13.0,6,1,0
2488,SCROP82790,851,0,1,2,40,15.0,6,1,0
2489,SCROP82791,851,0,1,2,40,22.0,11,2,0
2490,SCROP82795,851,0,1,2,40,37.0,5,3,0
2491,SCROP82796,851,0,1,2,50,15.0,23,1,0
2492,SCROP82798,851,0,1,2,50,21.0,14,1,0
2493,SCROP82799,851,0,1,2,50,30.0,2,2,0
2494,SCROP82800,851,0,1,2,60,16.0,22,2,0
2495,SCROP82801,851,0,1,2,60,22.0,5,1,0
2496,SCROP82802,851,0,1,2,40,29.0,8,1,0
2497,SCROP82803,915,0,1,2,10,21.0,18,2,0
2498,SCROP82804,916,0,1,2,10,27.0,12,1,0
2499,SCROP82805,915,0,1,2,10,31.0,5,2,0
2500,SCROP82806,915,0,1,2,10,32.0,6,2,0
2501,SCROP82807,916,0,1,2,20,14.0,1,2,0
2502,SCROP82809,915,0,1,2,20,19.0,0,1,0
2503,SCROP82810,916,0,1,2,20,23.0,8,2,0
2504,SCROP82811,916,0,1,2,25,24.0,10,2,0
2505,SCROP82812,916,0,1,2,30,17.0,5,1,0
2506,SCROP82813,915,0,1,2,30,21.0,14,3,0
2507,SCROP82814,916,0,1,2,30,21.0,18,2,0
2508,SCROP82815,915,0,1,2,30,27.0,4,1,0
2509,SCROP82816,916,0,1,2,30,31.0,3,2,0
2510,SCROP82817,915,0,1,2,30,32.0,6,2,0
2511,SCROP82820,915,0,1,2,40,12.0,22,1,0
2512,SCROP82821,915,0,1,2,40,21.0,16,2,0
2513,SCROP82822,916,0,1,2,40,40.0,2,2,0
2514,SCROP82823,915,0,1,2,60,22.0,15,1,0
2515,SCROP82824,916,0,1,2,60,27.0,11,2,0
2516,SCROP82825,915,0,1,2,80,39.0,0,1,0
2517,SCROP82826,915,0,1,2,85,40.0,1,2,0
2518,SCROP82827,915,0,1,2,30,36.0,3,2,0
2519,SCROP82828,916,0,1,2,40,15.0,23,2,0
2520,SCROP82829,916,0,1,2,15,13.0,25,3,0
2521,SCROP82830,915,0,1,2,20,15.0,24,2,0
2522,SCROP82831,915,0,1,2,40,42.0,0,3,0
2523,SCROP82832,984,0,1,2,5,16.0,21,3,0
2524,SCROP82833,984,0,1,2,5,28.0,10,1,0
2525,SCROP82835,984,0,1,2,10,18.0,20,3,0
2526,SCROP82836,984,0,1,2,10,35.0,6,2,0
2527,SCROP82837,984,0,1,2,15,22.0,13,1,0
2528,SCROP82839,984,0,1,2,20,10.0,6,2,0
2529,SCROP82840,984,0,1,2,20,16.0,3,3,0
2530,SCROP82841,984,0,1,2,20,20.0,2,2,0
2531,SCROP82842,984,0,1,2,20,20.0,26,2,0
2532,SCROP82844,984,0,1,2,20,31.0,6,2,0
2533,SCROP82845,984,0,1,2,25,16.0,24,1,0
2534,SCROP82846,984,0,1,2,25,37.0,0,1,0
2535,SCROP82847,984,0,1,2,30,10.0,12,2,0
2536,SCROP82848,984,0,1,2,30,23.0,13,3,0
2537,SCROP82849,984,0,1,2,30,23.0,15,2,0
2538,SCROP82850,984,0,1,2,30,33.0,12,1,0
2539,SCROP82851,984,0,1,2,30,35.0,2,1,0
2540,SCROP82852,984,0,1,2,30,36.0,10,2,0
2541,SCROP82854,984,0,1,2,40,15.0,17,2,0
2542,SCROP82855,984,0,1,2,40,21.0,15,1,0
2543,SCROP82856,984,0,1,2,40,24.0,14,2,0
2544,SCROP82857,984,0,1,2,40,25.0,11,2,0
2545,SCROP82858,984,0,1,2,40,32.0,6,2,0
2546,SCROP82859,984,0,1,2,50,11.0,17,3,0
2547,SCROP82860,984,0,1,2,60,14.0,24,1,0
2548,SCROP82861,984,0,1,2,60,27.0,11,1,0
2549,SCROP82862,984,0,1,2,70,34.0,10,1,0
2550,SCROP82864,984,0,1,2,20,28.0,9,3,0
2551,SCROP82865,1056,0,1,2,5,31.0,10,1,0
2552,SCROP82866,1056,0,1,2,10,15.0,24,2,0
2553,SCROP82867,1056,0,1,2,15,21.0,17,3,0
2554,SCROP82868,1056,0,1,2,15,30.0,7,3,0
2555,SCROP82869,1056,0,1,2,15,37.0,10,2,0
2556,SCROP82870,1056,0,1,2,20,6.0,24,3,0
2557,SCROP82872,1056,0,1,2,20,17.0,24,2,0
2558,SCROP82874,1056,0,1,2,20,19.0,21,1,0
2559,SCROP82875,1056,0,1,2,20,36.0,0,2,0
2560,SCROP82876,1056,0,1,2,20,46.0,0,2,0
2561,SCROP82877,1056,0,1,2,25,17.0,20,1,0
2562,SCROP82878,1056,0,1,2,25,20.0,18,2,0
2563,SCROP82879,1056,0,1,2,25,20.0,27,1,0
2564,SCROP82880,1056,0,1,2,25,38.0,3,2,0
2565,SCROP82881,1056,0,1,2,30,18.0,22,1,0
2566,SCROP82882,1056,0,1,2,30,19.0,19,2,0
2567,SCROP82883,1056,0,1,2,30,22.0,18,1,0
2568,SCROP82884,1056,0,1,2,30,25.0,17,2,0
2569,SCROP82886,1056,0,1,2,35,15.0,15,2,0
2570,SCROP82887,1056,0,1,2,40,30.0,10,1,0
2571,SCROP82888,1056,0,1,2,45,18.0,15,3,0
2572,SCROP82889,1056,0,1,2,50,18.0,22,1,0
2573,SCROP82890,1056,0,1,2,50,29.0,5,2,0
2574,SCROP82891,1056,0,1,2,50,37.0,6,2,0
2575,SCROP82892,1056,0,1,2,60,26.0,17,1,0
2576,SCROP82893,1056,0,1,2,60,32.0,12,2,0
2577,SCROP82894,1056,0,1,2,15,15.0,17,3,0
2578,SCROP82895,1056,0,1,2,30,31.0,1,1,0
2579,SCROP82897,1132,0,1,2,10,29.0,10,1,0
2580,SCROP82898,1132,0,1,2,15,16.0,24,1,0
2581,SCROP82899,1132,0,1,2,15,30.0,16,2,0
2582,SCROP82900,1132,0,1,2,20,10.0,27,2,0
2583,SCROP82901,1132,0,1,2,20,14.0,18,2,0
2584,SCROP82903,1132,0,1,2,20,27.0,14,3,0
2585,SCROP82904,1132,0,1,2,25,22.0,15,2,0
2586,SCROP82905,1132,0,1,2,25,25.0,18,2,0
2587,SCROP82906,1132,0,1,2,30,18.0,26,3,0
2588,SCROP82907,1132,0,1,2,30,23.0,8,1,0
2589,SCROP82909,1132,0,1,2,35,22.0,18,2,0
2590,SCROP82910,1132,0,1,2,35,31.0,10,3,0
2591,SCROP82911,1132,0,1,2,40,16.0,24,2,0
2592,SCROP82912,1132,0,1,2,40,20.0,22,2,0
2593,SCROP82913,1132,0,1,2,40,31.0,7,3,0
2594,SCROP82914,1132,0,1,2,40,35.0,3,3,0
2595,SCROP82915,1132,0,1,2,40,36.0,13,3,0
2596,SCROP82916,1132,0,1,2,40,38.0,2,2,0
2597,SCROP82917,1132,0,1,2,50,24.0,18,3,0
2598,SCROP82918,1132,0,1,2,50,25.0,18,2,0
2599,SCROP82920,1132,0,1,2,50,32.0,13,2,0
2600,SCROP82921,1132,0,1,2,50,37.0,2,2,0
2601,SCROP82923,1132,0,1,2,60,28.0,13,2,0
2602,SCROP82924,1132,0,1,2,60,40.0,6,1,0
2603,SCROP82925,1132,0,1,2,40,29.0,10,2,0
2604,SCROP82926,1132,0,1,2,15,10.0,16,2,0
2605,SCROP82927,1132,0,1,2,45,23.0,14,3,0
2606,SCROP82928,1212,0,1,2,5,15.0,19,2,0
2607,SCROP82929,1212,0,1,2,5,25.0,5,2,0
2608,SCROP82931,1212,0,1,2,10,20.0,10,2,0
2609,SCROP82933,1212,0,1,2,10,24.0,27,2,0
2610,SCROP82934,1212,0,1,2,10,28.0,10,2,0
2611,SCROP82935,1212,0,1,2,15,27.0,19,1,0
2612,SCROP82936,1212,0,1,2,20,23.0,15,3,0
2613,SCROP82937,1212,0,1,2,20,27.0,12,2,0
2614,SCROP82938,1212,0,1,2,20,34.0,7,2,0
2615,SCROP82939,1212,0,1,2,20,39.0,5,3,0
2616,SCROP82940,1212,0,1,2,25,16.0,26,1,0
2617,SCROP82941,1212,0,1,2,25,25.0,17,2,0
2618,SCROP82943,1212,0,1,2,30,13.0,27,2,0
2619,SCROP82944,1212,0,1,2,30,21.0,22,3,0
2620,SCROP82945,1212,0,1,2,30,33.0,6,2,0
2621,SCROP82946,1212,0,1,2,30,33.0,10,2,0
2622,SCROP82947,1212,0,1,2,35,33.0,9,1,0
2623,SCROP82950,1212,0,1,2,40,23.0,20,2,0
2624,SCROP82951,1212,0,1,2,40,31.0,9,2,0
2625,SCROP82952,1212,0,1,2,40,38.0,4,2,0
2626,SCROP82953,1212,0,1,2,50,39.0,3,3,0
2627,SCROP82954,1212,0,1,2,60,28.0,14,1,0
2628,SCROP82955,1212,0,1,2,60,28.0,20,2,0
2629,SCROP82956,1212,0,1,2,30,19.0,20,1,0
2630,SCROP82957,1212,0,1,2,30,17.0,22,2,0
2631,SCROP82959,1296,0,1,2,10,7.0,29,1,0
2632,SCROP82960,1296,0,1,2,10,11.0,29,2,0
2633,SCROP82961,1296,0,1,2,10,12.0,30,2,0
2634,SCROP82962,1297,0,1,2,10,23.0,18,2,0
2635,SCROP82963,1296,0,1,2,10,25.0,25,1,0
2636,SCROP82965,1296,0,1,2,15,24.0,19,2,0
2637,SCROP82966,1296,0,1,2,15,42.0,1,2,0
2638,SCROP82967,1296,0,1,2,20,15.0,16,2,0
2639,SCROP82968,1297,0,1,2,20,30.0,10,2,0
2640,SCROP82969,1297,0,1,2,20,42.0,4,3,0
2641,SCROP82970,1296,0,1,2,25,17.0,25,1,0
2642,SCROP82971,1296,0,1,2,25,27.0,10,3,0
2643,SCROP82972,1296,0,1,2,25,42.0,4,3,0
2644,SCROP82973,1297,0,1,2,30,12.0,20,1,0
2645,SCROP82974,1296,0,1,2,30,20.0,1,2,0
2646,SCROP82975,1296,0,1,2,30,22.0,15,1,0
2647,SCROP82976,1296,0,1,2,30,24.0,20,1,0
2648,SCROP82977,1296,0,1,2,30,27.0,12,2,0
2649,SCROP82978,1297,0,1,2,30,30.0,8,1,0
2650,SCROP82979,1296,0,1,2,35,29.0,15,2,0
2651,SCROP82980,1296,0,1,2,40,15.0,25,2,0
2652,SCROP82981,1297,0,1,2,40,19.0,25,1,0
2653,SCROP82982,1296,0,1,2,40,24.0,12,2,0
2654,SCROP82983,1296,0,1,2,40,26.0,14,1,0
2655,SCROP82984,1296,0,1,2,40,31.0,3,3,0
2656,SCROP82985,1296,0,1,2,40,37.0,13,3,0
2657,SCROP82986,1296,0,1,2,40,41.0,3,1,0
2658,SCROP82987,1297,0,1,2,50,21.0,18,3,0
2659,SCROP82988,1296,0,1,2,50,31.0,8,2,0
2660,SCROP82989,1297,0,1,2,50,34.0,12,2,0
2661,SCROP82990,1296,0,1,2,55,35.0,4,2,0
2662,SCROP82993,1296,0,1,2,40,17.0,21,2,0
2663,SCROP82994,1385,0,1,2,15,17.0,23,2,0
2664,SCROP82995,1385,0,1,2,25,28.0,13,2,0
2665,SCROP82996,1385,0,1,2,10,6.0,13,3,0
2666,SCROP82998,1385,0,1,2,10,11.0,30,2,0
2667,SCROP82999,1385,0,1,2,10,12.0,25,2,0
2668,SCROP83000,1385,0,1,2,15,31.0,10,2,0
2669,SCROP83001,1385,0,1,2,20,40.0,0,2,0
2670,SCROP83002,1385,0,1,2,25,13.0,24,1,0
2671,SCROP83003,1385,0,1,2,25,30.0,13,2,0
2672,SCROP83004,1385,0,1,2,30,20.0,21,3,0
2673,SCROP83005,1385,0,1,2,30,21.0,13,2,0
2674,SCROP83006,1385,0,1,2,30,25.0,4,2,0
2675,SCROP83007,1385,0,1,2,35,33.0,7,2,0
2676,SCROP83008,1385,0,1,2,35,46.0,0,2,0
2677,SCROP83009,1385,0,1,2,40,9.0,31,2,0
2678,SCROP83010,1385,0,1,2,40,20.0,19,1,0
2679,SCROP83011,1385,0,1,2,40,36.0,1,2,0
2680,SCROP83012,1385,0,1,2,50,38.0,9,3,0
2681,SCROP83013,1385,0,1,2,60,16.0,21,3,0
2682,SCROP83014,1385,0,1,2,60,20.0,18,1,0
2683,SCROP83015,1385,0,1,2,85,25.0,11,1,0
2684,SCROP83016,1385,0,1,2,20,37.0,6,2,0
2685,SCROP83017,1385,0,1,2,10,18.0,21,1,0
2686,SCROP83018,1385,0,1,2,20,46.0,3,2,0
2687,SCROP83019,1385,0,1,2,40,10.0,21,2,0
2688,SCROP83020,1385,0,1,2,30,12.0,30,1,0
2689,SCROP83021,1385,0,1,2,40,22.0,22,2,0
2690,SCROP83022,1478,0,1,2,80,39.0,9,2,0
2691,SCROP83024,1478,0,1,2,10,40.0,2,2,0
2692,SCROP83025,1478,0,1,2,15,21.0,24,3,0
2693,SCROP83026,1478,0,1,2,15,33.0,14,3,0
2694,SCROP83027,1478,0,1,2,20,17.0,27,1,0
2695,SCROP83028,1478,0,1,2,20,20.0,17,3,0
2696,SCROP83029,1478,0,1,2,20,20.0,20,2,0
2697,SCROP83030,1478,0,1,2,20,32.0,8,2,0
2698,SCROP83032,1478,0,1,2,25,30.0,11,2,0
2699,SCROP83033,1478,0,1,2,30,12.0,32,2,0
2700,SCROP83034,1478,0,1,2,30,13.0,28,1,0
2701,SCROP83035,1478,0,1,2,30,25.0,0,2,0
2702,SCROP83036,1478,0,1,2,30,30.0,7,2,0
2703,SCROP83038,1478,0,1,2,40,14.0,23,1,0
2704,SCROP83040,1478,0,1,2,40,29.0,3,3,0
2705,SCROP83041,1478,0,1,2,40,31.0,11,3,0
2706,SCROP83042,1478,0,1,2,40,38.0,9,3,0
2707,SCROP83044,1478,0,1,2,40,48.0,0,1,0
2708,SCROP83045,1478,0,1,2,50,28.0,18,1,0
2709,SCROP83046,1478,0,1,2,50,42.0,2,1,0
2710,SCROP83047,1478,0,1,2,55,22.0,22,3,0
2711,SCROP83048,1478,0,1,2,60,19.0,23,2,0
2712,SCROP83050,1478,0,1,2,60,42.0,6,2,0
2713,SCROP83051,1478,0,1,2,10,30.0,12,2,0
2714,SCROP83052,1478,0,1,2,30,43.0,5,2,0
2715,SCROP83053,1576,0,1,2,10,34.0,13,2,0
2716,SCROP83054,1576,0,1,2,15,36.0,8,2,0
2717,SCROP83055,1576,0,1,2,10,13.0,28,1,0
2718,SCROP83056,1576,0,1,2,10,27.0,15,3,0
2719,SCROP83057,1575,0,1,2,10,35.0,8,1,0
2720,SCROP83058,1576,0,1,2,20,10.0,29,2,0
2721,SCROP83059,1576,0,1,2,20,14.0,13,2,0
2722,SCROP83060,1576,0,1,2,20,15.0,12,1,0
2723,SCROP83061,1576,0,1,2,20,20.0,29,1,0
2724,SCROP83062,1576,0,1,2,20,26.0,21,2,0
2725,SCROP83063,1576,0,1,2,20,27.0,18,3,0
2726,SCROP83064,1575,0,1,2,20,30.0,8,3,0
2727,SCROP83065,1576,0,1,2,20,33.0,10,2,0
2728,SCROP83067,1576,0,1,2,20,39.0,8,2,0
2729,SCROP83068,1576,0,1,2,20,40.0,7,2,0
2730,SCROP83069,1575,0,1,2,25,10.0,28,3,0
2731,SCROP83070,1575,0,1,2,25,32.0,21,2,0
2732,SCROP83071,1576,0,1,2,30,32.0,13,2,0
2733,SCROP83072,1576,0,1,2,30,34.0,13,2,0
2734,SCROP83073,1576,0,1,2,30,39.0,7,2,0
2735,SCROP83074,1576,0,1,2,30,45.0,5,2,0
2736,SCROP83075,1576,0,1,2,30,46.0,4,1,0
2737,SCROP83076,1576,0,1,2,40,23.0,21,3,0
2738,SCROP83077,1575,0,1,2,40,29.0,20,2,0
2739,SCROP83078,1576,0,1,2,40,41.0,3,1,0
2740,SCROP83079,1576,0,1,2,50,15.0,25,2,0
2741,SCROP83080,1575,0,1,2,50,37.0,8,2,0
2742,SCROP83081,1576,0,1,2,50,40.0,1,1,0
2743,SCROP83082,1576,0,1,2,50,45.0,2,3,0
2744,SCROP83083,1576,0,1,2,70,35.0,11,2,0
2745,SCROP83084,1576,0,1,2,20,36.0,10,2,0
2746,SCROP83085,1678,0,1,2,5,15.0,24,1,0
2747,SCROP83086,1678,0,1,2,10,11.0,34,1,0
2748,SCROP83087,1678,0,1,2,10,17.0,27,3,0
2749,SCROP83088,1678,0,1,2,10,20.0,24,1,0
2750,SCROP83089,1678,0,1,2,10,28.0,14,1,0
2751,SCROP83090,1678,0,1,2,15,16.0,27,1,0
2752,SCROP83091,1678,0,1,2,15,26.0,20,2,0
2753,SCROP83092,1678,0,1,2,15,40.0,1,3,0
2754,SCROP83093,1678,0,1,2,20,7.0,7,1,0
2755,SCROP83094,1678,0,1,2,20,15.0,25,2,0
2756,SCROP83095,1678,0,1,2,20,17.0,15,2,0
2757,SCROP83096,1678,0,1,2,20,20.0,28,2,0
2758,SCROP83097,1678,0,1,2,20,25.0,7,2,0
2759,SCROP83098,1678,0,1,2,20,26.0,23,2,0
2760,SCROP83099,1678,0,1,2,20,30.0,24,2,0
2761,SCROP83100,1678,0,1,2,20,37.0,12,2,0
2762,SCROP83101,1678,0,1,2,20,40.0,10,3,0
2763,SCROP83102,1678,0,1,2,30,16.0,27,2,0
2764,SCROP83103,1678,0,1,2,30,28.0,22,2,0
2765,SCROP83104,1678,0,1,2,30,31.0,6,3,0
2766,SCROP83105,1678,0,1,2,30,35.0,10,1,0
2767,SCROP83106,1678,0,1,2,35,46.0,10,2,0
2768,SCROP83107,1678,0,1,2,40,17.0,26,1,0
2769,SCROP83108,1678,0,1,2,40,23.0,18,2,0
2770,SCROP83109,1678,0,1,2,40,26.0,19,2,0
2771,SCROP83110,1678,0,1,2,45,33.0,9,1,0
2772,SCROP83111,1678,0,1,2,60,30.0,6,1,0
2773,SCROP83112,1678,0,1,2,60,40.0,14,2,0
2774,SCROP83113,1678,0,1,2,80,42.0,7,2,0
2775,SCROP83114,1678,0,1,2,30,37.0,12,2,0
2776,SCROP83115,1678,0,1,2,30,32.0,10,1,0
2777,SCROP83116,1678,0,1,2,30,34.0,12,2,0
2778,SCROP83117,1785,0,1,2,30,25.0,19,3,0
2779,SCROP83118,1786,0,1,2,5,28.0,15,2,0
2780,SCROP83119,1786,0,1,2,10,15.0,1,2,0
2781,SCROP83120,1785,0,1,2,10,16.0,30,1,0
2782,SCROP83121,1786,0,1,2,10,21.0,30,3,0
2783,SCROP83122,1786,0,1,2,10,39.0,11,1,0
2784,SCROP83123,1786,0,1,2,10,43.0,5,3,0
2785,SCROP83124,1786,0,1,2,15,13.0,33,2,0
2786,SCROP83125,1785,0,1,2,20,5.0,35,1,0
2787,SCROP83126,1786,0,1,2,20,22.0,13,3,0
2788,SCROP83127,1786,0,1,2,20,22.0,17,2,0
2789,SCROP83128,1785,0,1,2,20,23.0,7,2,0
2790,SCROP83129,1786,0,1,2,20,27.0,13,1,0
2791,SCROP83130,1785,0,1,2,20,38.0,3,2,0
2792,SCROP83131,1785,0,1,2,20,38.0,10,3,0
2793,SCROP83132,1786,0,1,2,20,40.0,9,1,0
2794,SCROP83133,1785,0,1,2,20,40.0,15,2,0
2795,SCROP83134,1785,0,1,2,20,51.0,1,2,0
2796,SCROP83135,1785,0,1,2,25,45.0,3,1,0
2797,SCROP83136,1786,0,1,2,30,18.0,27,2,0
2798,SCROP83137,1785,0,1,2,30,21.0,13,2,0
2799,SCROP83138,1785,0,1,2,30,25.0,22,1,0
2800,SCROP83139,1785,0,1,2,30,26.0,18,2,0
2801,SCROP83140,1785,0,1,2,30,30.0,10,1,0
2802,SCROP83141,1785,0,1,2,30,32.0,12,2,0
2803,SCROP83142,1786,0,1,2,30,34.0,15,1,0
2804,SCROP83143,1785,0,1,2,30,36.0,7,1,0
2805,SCROP83144,1785,0,1,2,30,50.0,0,1,0
2806,SCROP83145,1786,0,1,2,40,30.0,18,2,0
2807,SCROP83146,1785,0,1,2,40,42.0,8,2,0
2808,SCROP83147,1785,0,1,2,50,25.0,21,3,0
2809,SCROP83148,1785,0,1,2,60,26.0,22,2,0
2810,SCROP83149,1786,0,1,2,30,23.0,23,2,0
2811,SCROP83150,1785,0,1,2,10,21.0,23,1,0
2812,SCROP83151,1785,0,1,2,20,19.0,29,2,0
2813,SCROP83152,1785,0,1,2,60,30.0,13,3,0
2814,SCROP83153,1786,0,1,2,40,26.0,24,2,0
2815,SCROP83155,1898,0,1,2,10,18.0,36,1,0
2816,SCROP83156,1898,0,1,2,15,10.0,11,3,0
2817,SCROP83157,1898,0,1,2,15,17.0,30,3,0
2818,SCROP83158,1898,0,1,2,15,28.0,11,2,0
2819,SCROP83159,1898,0,1,2,20,5.0,35,2,0
2820,SCROP83162,1898,0,1,2,20,21.0,25,1,0
2821,SCROP83163,1898,0,1,2,20,21.0,26,2,0
2822,SCROP83164,1898,0,1,2,20,33.0,8,3,0
2823,SCROP83165,1898,0,1,2,20,39.0,8,1,0
2824,SCROP83167,1898,0,1,2,20,44.0,6,2,0
2825,SCROP83168,1898,0,1,2,25,48.0,4,1,0
2826,SCROP83169,1898,0,1,2,30,29.0,20,1,0
2827,SCROP83170,1898,0,1,2,30,34.0,12,2,0
2828,SCROP83171,1898,0,1,2,30,36.0,7,2,0
2829,SCROP83172,1898,0,1,2,35,24.0,25,1,0
2830,SCROP83173,1898,0,1,2,40,39.0,9,2,0
2831,SCROP83174,1898,0,1,2,40,46.0,2,2,0
2832,SCROP83175,1898,0,1,2,45,15.0,24,3,0
2833,SCROP83176,1898,0,1,2,50,25.0,16,3,0
2834,SCROP83177,1898,0,1,2,50,34.0,16,1,0
2835,SCROP83178,1898,0,1,2,60,44.0,4,1,0
2836,SCROP83179,1898,0,1,2,10,10.0,26,2,0
2837,SCROP83180,1898,0,1,2,30,24.0,26,2,0
2838,SCROP83181,2015,0,1,2,40,31.0,20,2,0
2839,SCROP83182,2015,0,1,2,10,24.0,18,2,0
2840,SCROP83183,2016,0,1,2,10,25.0,24,1,0
2841,SCROP83184,2016,0,1,2,10,34.0,17,3,0
2842,SCROP83186,2015,0,1,2,15,25.0,27,2,0
2843,SCROP83187,2016,0,1,2,15,36.0,15,2,0
2844,SCROP83188,2015,0,1,2,20,13.0,29,1,0
2845,SCROP83189,2016,0,1,2,20,14.0,27,1,0
2846,SCROP83190,2016,0,1,2,20,16.0,21,3,0
2847,SCROP83191,2015,0,1,2,20,18.0,20,3,0
2848,SCROP83192,2016,0,1,2,20,21.0,31,2,0
2849,SCROP83193,2016,0,1,2,20,39.0,3,2,0
2850,SCROP83195,2016,0,1,2,30,24.0,25,2,0
2851,SCROP83196,2016,0,1,2,30,38.0,10,2,0
2852,SCROP83197,2016,0,1,2,40,14.0,25,2,0
2853,SCROP83198,2015,0,1,2,40,19.0,32,3,0
2854,SCROP83199,2016,0,1,2,40,40.0,0,2,0
2855,SCROP83200,2016,0,1,2,40,45.0,4,2,0
2856,SCROP83201,2015,0,1,2,50,30.0,22,2,0
2857,SCROP83202,2016,0,1,2,50,42.0,11,2,0
2858,SCROP83203,2016,0,1,2,70,31.0,18,1,0
2859,SCROP83204,2015,0,1,2,10,17.0,32,2,0
2860,SCROP83205,2016,0,1,2,20,49.0,2,2,0
2861,SCROP83206,2016,0,1,2,30,20.0,31,2,0
2862,SCROP83207,2138,0,1,2,5,10.0,38,2,0
2863,SCROP83208,2138,0,1,2,10,10.0,21,2,0
2864,SCROP83209,2139,0,1,2,10,45.0,3,2,0
2865,SCROP83210,2139,0,1,2,15,20.0,23,2,0
2866,SCROP83212,2138,0,1,2,15,31.0,18,1,0
2867,SCROP83213,2139,0,1,2,15,43.0,9,2,0
2868,SCROP83214,2138,0,1,2,20,18.0,10,3,0
2869,SCROP83215,2139,0,1,2,20,22.0,30,3,0
2870,SCROP83216,2139,0,1,2,20,25.0,15,2,0
2871,SCROP83217,2138,0,1,2,20,26.0,23,2,0
2872,SCROP83218,2139,0,1,2,20,31.0,12,3,0
2873,SCROP83219,2139,0,1,2,20,36.0,4,2,0
2874,SCROP83220,2138,0,1,2,20,39.0,7,1,0
2875,SCROP83221,2138,0,1,2,30,41.0,11,3,0
2876,SCROP83222,2139,0,1,2,30,49.0,0,1,0
2877,SCROP83223,2139,0,1,2,40,33.0,20,2,0
2878,SCROP83224,2138,0,1,2,50,26.0,12,2,0
