Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Categoria_Pesticida__1,Categoria_Pesticida__2,Categoria_Pesticida__3,Temporada__1,Temporada__2,Temporada__3,dano_na_plantacao
SCROP82226,1478,0,0,40,16.0,22,0,1,0,0,0,1,0
SCROP82227,1478,0,0,40,33.0,17,0,1,0,1,0,0,0
SCROP82228,1478,0,0,40,37.0,1,0,1,0,0,0,1,0
SCROP82229,1478,0,0,40,27.0,0,0,1,0,0,1,0,0
SCROP82230,1478,0,0,50,29.0,8,0,1,0,0,1,0,0
SCROP82231,1478,0,0,50,46.0,7,0,1,0,1,0,0,0
SCROP82232,1478,0,0,55,44.0,4,0,1,0,0,1,0,0
SCROP82233,1478,0,0,60,25.0,12,0,1,0,0,1,0,0
SCROP82234,1478,0,0,75,25.0,12,0,1,0,1,0,0,0
SCROP82235,1478,0,0,90,37.0,13,0,1,0,0,1,0,0
SCROP82236,1478,0,0,20,37.0,15,0,1,0,0,0,1,0
SCROP82237,1478,0,0,20,25.0,17,0,1,0,0,1,0,0
SCROP82238,1478,0,0,40,27.0,1,0,1,0,0,0,1,0
SCROP82239,1575,0,0,5,22.0,23,0,1,0,0,1,0,0
SCROP82240,1576,0,0,10,6.0,33,0,1,0,0,1,0,0
SCROP82241,1576,0,0,10,13.0,33,0,1,0,1,0,0,0
SCROP82242,1576,0,0,10,15.0,28,0,1,0,0,1,0,0
SCROP82243,1576,0,0,10,24.0,17,0,1,0,0,1,0,0
SCROP82244,1576,0,0,10,27.0,15,0,1,0,0,0,1,0
SCROP82245,1575,0,0,10,38.0,8,0,1,0,0,1,0,0
SCROP82246,1576,0,0,15,12.0,32,0,1,0,1,0,0,0
SCROP82247,1576,0,0,20,10.0,25,0,1,0,0,1,0,0
SCROP82248,1576,0,0,20,18.0,25,0,1,0,0,1,0,0
SCROP82249,1575,0,0,20,25.0,20,0,1,0,0,1,0,0
SCROP82250,1575,0,0,20,33.0,20,0,1,0,0,1,0,0
SCROP82251,1576,0,0,20,37.0,9,0,1,0,0,1,0,0
SCROP82252,1576,0,0,20,38.0,13,0,1,0,0,1,0,0
SCROP82253,1576,0,0,20,39.0,8,0,1,0,1,0,0,0
SCROP82254,1576,0,0,20,40.0,8,0,1,0,0,1,0,0
SCROP82255,1576,0,0,30,18.0,33,0,1,0,1,0,0,0
SCROP82256,1575,0,0,30,30.0,16,0,1,0,0,1,0,0
SCROP82257,1576,0,0,30,42.0,4,0,1,0,1,0,0,0
SCROP82258,1576,0,0,40,40.0,7,0,1,0,0,1,0,0
SCROP82259,1576,0,0,50,34.0,15,0,1,0,0,1,0,0
SCROP82260,1576,0,0,60,38.0,13,0,1,0,0,0,1,0
SCROP82261,1575,0,0,30,32.0,13,0,1,0,0,0,1,0
SCROP82262,1576,0,0,30,24.0,21,0,1,0,0,0,1,0
SCROP82263,1575,0,0,40,37.0,11,0,1,0,0,0,1,0
SCROP82264,1575,0,0,20,41.0,6,0,1,0,1,0,0,0
SCROP82265,1576,0,0,60,43.0,1,0,1,0,1,0,0,0
SCROP82266,1678,0,0,5,32.0,16,0,1,0,1,0,0,0
SCROP82267,1678,0,0,5,39.0,15,0,1,0,0,0,1,0
SCROP82268,1678,0,0,10,18.0,26,0,1,0,0,1,0,0
SCROP82269,1678,0,0,10,20.0,25,0,1,0,1,0,0,0
SCROP82270,1678,0,0,10,28.0,9,0,1,0,0,0,1,0
SCROP82271,1678,0,0,15,15.0,32,0,1,0,1,0,0,0
SCROP82272,1678,0,0,15,42.0,5,0,1,0,1,0,0,0
SCROP82273,1678,0,0,15,42.0,14,0,1,0,0,1,0,0
SCROP82274,1678,0,0,20,15.0,29,0,1,0,0,1,0,0
SCROP82275,1678,0,0,20,23.0,26,0,1,0,1,0,0,0
SCROP82276,1678,0,0,20,28.0,22,0,1,0,0,1,0,0
SCROP82277,1678,0,0,20,48.0,6,0,1,0,0,1,0,0
SCROP82278,1678,0,0,30,14.0,5,0,1,0,0,1,0,0
SCROP82279,1678,0,0,30,24.0,24,0,1,0,0,0,1,0
SCROP82280,1678,0,0,30,35.0,1,0,1,0,0,0,1,0
SCROP82281,1678,0,0,30,45.0,1,0,1,0,1,0,0,0
SCROP82282,1678,0,0,40,27.0,30,0,1,0,0,1,0,0
SCROP82283,1678,0,0,40,27.0,14,0,1,0,0,0,1,0
SCROP82284,1678,0,0,40,30.0,14,0,1,0,1,0,0,0
SCROP82285,1678,0,0,40,40.0,14,0,1,0,0,1,0,0
SCROP82286,1678,0,0,50,24.0,20,0,1,0,0,1,0,0
SCROP82287,1678,0,0,60,30.0,19,0,1,0,0,1,0,0
SCROP82288,1678,0,0,60,49.0,2,0,1,0,1,0,0,0
SCROP82289,1678,0,0,60,51.0,1,0,1,0,0,1,0,0
SCROP82290,1678,0,0,10,35.0,14,0,1,0,1,0,0,0
SCROP82291,1678,0,0,20,27.0,9,0,1,0,1,0,0,0
SCROP82292,1678,0,0,40,30.0,9,0,1,0,1,0,0,0
SCROP82293,1678,0,0,15,51.0,1,0,1,0,0,1,0,0
SCROP82294,1785,0,0,5,30.0,5,0,1,0,1,0,0,0
SCROP82295,1785,0,0,10,24.0,15,0,1,0,0,1,0,0
SCROP82296,1786,0,0,15,29.0,18,0,1,0,1,0,0,0
SCROP82297,1785,0,0,20,7.0,31,0,1,0,0,1,0,0
SCROP82298,1785,0,0,20,18.0,30,0,1,0,0,1,0,0
SCROP82299,1786,0,0,20,27.0,23,0,1,0,0,1,0,0
SCROP82300,1785,0,0,20,20.0,33,0,1,0,0,0,1,0
SCROP82301,1785,0,0,20,23.0,25,0,1,0,0,1,0,0
SCROP82302,1785,0,0,20,25.0,24,0,1,0,0,1,0,0
SCROP82303,1785,0,0,20,33.0,12,0,1,0,0,0,1,0
SCROP82304,1785,0,0,20,40.0,9,0,1,0,1,0,0,0
SCROP82305,1785,0,0,25,13.0,27,0,1,0,0,1,0,0
SCROP82306,1785,0,0,25,28.0,25,0,1,0,0,0,1,0
SCROP82307,1786,0,0,25,40.0,2,0,1,0,1,0,0,0
SCROP82308,1786,0,0,30,15.0,30,0,1,0,0,1,0,0
SCROP82309,1785,0,0,30,27.0,20,0,1,0,1,0,0,0
SCROP82310,1785,0,0,30,33.0,16,0,1,0,1,0,0,0
SCROP82311,1786,0,0,30,36.0,15,0,1,0,0,0,1,0
SCROP82312,1785,0,0,30,37.0,11,0,1,0,1,0,0,0
SCROP82313,1785,0,0,30,42.0,11,0,1,0,1,0,0,0
SCROP82314,1785,0,0,40,20.0,23,0,1,0,0,0,1,0
SCROP82315,1785,0,0,40,35.0,11,0,1,0,0,1,0,0
SCROP82316,1785,0,0,40,36.0,3,0,1,0,0,1,0,0
SCROP82317,1785,0,0,40,45.0,4,0,1,0,0,1,0,0
SCROP82318,1785,0,0,60,15.0,32,0,1,0,0,0,1,0
SCROP82319,1785,0,0,60,33.0,20,0,1,0,0,1,0,0
SCROP82320,1785,0,0,20,32.0,15,0,1,0,0,1,0,0
SCROP82321,1785,0,0,20,41.0,6,0,1,0,0,1,0,0
SCROP82322,1786,0,0,40,30.0,15,0,1,0,0,0,1,0
SCROP82323,1785,0,0,30,27.0,16,0,1,0,0,1,0,0
SCROP82324,1786,0,0,50,40.0,9,0,1,0,0,0,1,0
SCROP82325,1786,0,0,20,29.0,15,0,1,0,1,0,0,0
SCROP82326,1785,0,0,20,33.0,13,0,1,0,1,0,0,0
SCROP82327,1786,0,0,30,50.0,5,0,1,0,1,0,0,0
SCROP82328,1898,0,0,5,41.0,9,0,1,0,1,0,0,0
SCROP82329,1898,0,0,10,53.0,1,0,1,0,0,1,0,0
SCROP82330,1898,0,0,15,46.0,2,0,1,0,1,0,0,0
SCROP82331,1898,0,0,20,32.0,17,0,1,0,0,1,0,0
SCROP82332,1898,0,0,20,33.0,8,0,1,0,0,0,1,0
SCROP82333,1898,0,0,20,41.0,3,0,1,0,0,1,0,0
SCROP82334,1898,0,0,20,43.0,2,0,1,0,0,1,0,0
SCROP82335,1898,0,0,20,48.0,0,0,1,0,0,1,0,0
SCROP82336,1898,0,0,20,48.0,1,0,1,0,0,1,0,0
SCROP82337,1898,0,0,30,33.0,14,0,1,0,1,0,0,0
SCROP82338,1898,0,0,30,52.0,3,0,1,0,0,1,0,0
SCROP82339,1898,0,0,40,20.0,28,0,1,0,0,0,1,0
SCROP82340,1898,0,0,40,26.0,24,0,1,0,1,0,0,0
SCROP82341,1898,0,0,40,45.0,5,0,1,0,0,1,0,0
SCROP82342,1898,0,0,45,35.0,8,0,1,0,1,0,0,0
SCROP82343,1898,0,0,60,34.0,22,0,1,0,0,1,0,0
SCROP82344,1898,0,0,60,38.0,13,0,1,0,0,1,0,0
SCROP82345,1898,0,0,30,45.0,3,0,1,0,0,0,1,0
SCROP82346,1898,0,0,40,44.0,2,0,1,0,0,1,0,0
SCROP82347,2015,0,0,5,20.0,33,0,1,0,0,0,1,0
SCROP82348,2015,0,0,5,28.0,25,0,1,0,1,0,0,0
SCROP82349,2015,0,0,5,35.0,17,0,1,0,0,1,0,0
SCROP82350,2016,0,0,10,16.0,30,0,1,0,1,0,0,0
SCROP82351,2016,0,0,10,30.0,3,0,1,0,1,0,0,0
SCROP82352,2015,0,0,10,31.0,20,0,1,0,1,0,0,0
SCROP82353,2015,0,0,15,14.0,34,0,1,0,1,0,0,0
SCROP82354,2015,0,0,20,22.0,29,0,1,0,0,1,0,0
SCROP82355,2015,0,0,20,30.0,27,0,1,0,0,0,1,0
SCROP82356,2016,0,0,20,27.0,2,0,1,0,0,1,0,0
SCROP82357,2016,0,0,20,36.0,12,0,1,0,0,0,1,0
SCROP82358,2016,0,0,20,42.0,11,0,1,0,0,1,0,0
SCROP82359,2016,0,0,20,43.0,5,0,1,0,0,1,0,0
SCROP82360,2016,0,0,20,45.0,2,0,1,0,1,0,0,0
SCROP82361,2015,0,0,20,27.0,12,0,1,0,0,1,0,0
SCROP82362,2015,0,0,25,22.0,30,0,1,0,1,0,0,0
SCROP82363,2015,0,0,25,45.0,7,0,1,0,1,0,0,0
SCROP82364,2015,0,0,30,12.0,37,0,1,0,1,0,0,0
SCROP82365,2015,0,0,30,18.0,27,0,1,0,0,1,0,0
SCROP82366,2015,0,0,30,35.0,17,0,1,0,0,1,0,0
SCROP82367,2015,0,0,30,48.0,2,0,1,0,0,1,0,0
SCROP82368,2016,0,0,40,20.0,27,0,1,0,0,1,0,0
SCROP82369,2015,0,0,40,24.0,10,0,1,0,1,0,0,0
SCROP82370,2015,0,0,40,27.0,15,0,1,0,0,0,1,0
SCROP82371,2015,0,0,40,32.0,19,0,1,0,0,1,0,0
SCROP82372,2015,0,0,40,45.0,2,0,1,0,0,0,1,0
SCROP82373,2016,0,0,50,30.0,23,0,1,0,1,0,0,0
SCROP82374,2015,0,0,50,35.0,17,0,1,0,0,0,1,0
SCROP82375,2015,0,0,60,40.0,7,0,1,0,0,1,0,0
SCROP82376,2016,0,0,60,40.0,9,0,1,0,1,0,0,0
SCROP82377,2016,0,0,40,33.0,5,0,1,0,0,1,0,0
SCROP82378,2138,0,0,40,20.0,28,0,1,0,0,1,0,0
SCROP82379,2139,0,0,5,27.0,3,0,1,0,1,0,0,0
SCROP82380,2138,0,0,10,18.0,32,0,1,0,0,1,0,0
SCROP82381,2138,0,0,10,27.0,20,0,1,0,0,1,0,0
SCROP82382,2139,0,0,10,29.0,21,0,1,0,0,1,0,0
SCROP82383,2138,0,0,10,34.0,18,0,1,0,1,0,0,0
SCROP82384,2139,0,0,10,37.0,10,0,1,0,0,1,0,0
SCROP82385,2138,0,0,10,38.0,10,0,1,0,1,0,0,0
SCROP82386,2138,0,0,10,47.0,6,0,1,0,1,0,0,0
SCROP82387,2139,0,0,15,17.0,32,0,1,0,1,0,0,0
SCROP82388,2139,0,0,15,25.0,24,0,1,0,1,0,0,0
SCROP82389,2138,0,0,15,33.0,5,0,1,0,0,0,1,0
SCROP82390,2139,0,0,15,34.0,18,0,1,0,0,1,0,0
SCROP82391,2139,0,0,20,22.0,28,0,1,0,0,0,1,0
SCROP82392,2138,0,0,20,40.0,10,0,1,0,0,1,0,0
SCROP82393,2138,0,0,25,40.0,14,0,1,0,0,1,0,0
SCROP82394,2139,0,0,30,38.0,13,0,1,0,0,1,0,0
SCROP82395,2138,0,0,40,34.0,18,0,1,0,1,0,0,0
SCROP82396,2139,0,0,40,45.0,8,0,1,0,0,0,1,0
SCROP82397,2138,0,0,40,46.0,5,0,1,0,0,1,0,0
SCROP82398,2139,0,0,50,22.0,28,0,1,0,0,1,0,0
SCROP82399,2138,0,0,50,32.0,16,0,1,0,0,0,1,0
SCROP82400,2138,0,0,55,40.0,14,0,1,0,0,1,0,0
SCROP82401,2139,0,0,60,30.0,22,0,1,0,0,1,0,0
SCROP82402,2138,0,0,40,35.0,13,0,1,0,0,0,1,0
SCROP82403,2139,0,0,50,35.0,13,0,1,0,1,0,0,0
SCROP82404,2138,0,0,25,51.0,3,0,1,0,0,0,1,0
SCROP82405,2267,0,0,20,42.0,9,0,1,0,0,1,0,0
SCROP82406,2267,0,0,10,20.0,30,0,1,0,1,0,0,0
SCROP82407,2267,0,0,10,20.0,34,0,1,0,1,0,0,0
SCROP82408,2267,0,0,10,37.0,20,0,1,0,0,1,0,0
SCROP82409,2267,0,0,10,27.0,14,0,1,0,0,1,0,0
SCROP82410,2267,0,0,15,33.0,19,0,1,0,1,0,0,0
SCROP82411,2267,0,0,15,41.0,10,0,1,0,1,0,0,0
SCROP82412,2267,0,0,20,23.0,29,0,1,0,0,1,0,0
SCROP82413,2267,0,0,20,24.0,33,0,1,0,0,1,0,0
SCROP82414,2267,0,0,20,34.0,18,0,1,0,0,1,0,0
SCROP82415,2267,0,0,20,36.0,13,0,1,0,0,1,0,0
SCROP82416,2267,0,0,20,39.0,16,0,1,0,0,0,1,0
SCROP82417,2267,0,0,25,27.0,8,0,1,0,0,1,0,0
SCROP82418,2267,0,0,30,20.0,15,0,1,0,1,0,0,0
SCROP82419,2267,0,0,30,27.0,35,0,1,0,0,1,0,0
SCROP82420,2267,0,0,30,43.0,9,0,1,0,0,0,1,0
SCROP82421,2267,0,0,30,45.0,10,0,1,0,0,1,0,0
SCROP82422,2267,0,0,40,27.0,24,0,1,0,0,1,0,0
SCROP82423,2267,0,0,40,10.0,39,0,1,0,0,0,1,0
SCROP82424,2267,0,0,40,31.0,18,0,1,0,0,0,1,0
SCROP82425,2267,0,0,40,39.0,8,0,1,0,1,0,0,0
SCROP82426,2267,0,0,40,44.0,17,0,1,0,1,0,0,0
SCROP82427,2267,0,0,50,42.0,7,0,1,0,0,0,1,0
SCROP82428,2267,0,0,60,25.0,31,0,1,0,0,1,0,0
SCROP82429,2267,0,0,60,31.0,21,0,1,0,0,1,0,0
SCROP82430,2267,0,0,60,48.0,6,0,1,0,1,0,0,0
SCROP82431,2267,0,0,60,50.0,3,0,1,0,0,1,0,0
SCROP82432,2267,0,0,20,36.0,15,0,1,0,1,0,0,0
SCROP82433,2267,0,0,50,54.0,5,0,1,0,0,1,0,0
SCROP82434,2401,0,0,5,10.0,34,0,1,0,0,1,0,0
SCROP82435,2402,0,0,5,16.0,32,0,1,0,0,0,1,0
SCROP82436,2401,0,0,15,27.0,25,0,1,0,0,1,0,0
SCROP82437,2402,0,0,15,30.0,20,0,1,0,1,0,0,0
SCROP82438,2401,0,0,20,14.0,35,0,1,0,0,1,0,0
SCROP82439,2401,0,0,20,15.0,34,0,1,0,1,0,0,0
SCROP82440,2401,0,0,20,27.0,25,0,1,0,0,1,0,0
SCROP82441,2401,0,0,20,37.0,14,0,1,0,0,1,0,0
SCROP82442,2401,0,0,20,50.0,10,0,1,0,0,1,0,0
SCROP82443,2401,0,0,20,51.0,2,0,1,0,1,0,0,0
SCROP82444,2402,0,0,25,27.0,20,0,1,0,1,0,0,0
SCROP82445,2401,0,0,40,27.0,32,0,1,0,0,1,0,0
SCROP82446,2401,0,0,40,54.0,0,0,1,0,0,1,0,0
SCROP82447,2402,0,0,50,46.0,4,0,1,0,0,0,1,0
SCROP82448,2402,0,0,60,42.0,8,0,1,0,0,1,0,0
SCROP82449,2401,0,0,10,39.0,10,0,1,0,0,0,1,0
SCROP82450,2402,0,0,20,34.0,20,0,1,0,0,0,1,0
SCROP82451,2401,0,0,10,19.0,33,0,1,0,1,0,0,0
SCROP82452,2401,0,0,25,50.0,3,0,1,0,1,0,0,0
SCROP82453,2402,0,0,20,41.0,11,0,1,0,0,0,1,0
SCROP82454,2401,0,0,20,42.0,10,0,1,0,1,0,0,0
SCROP82455,2541,0,0,15,27.0,10,0,1,0,0,1,0,0
SCROP82456,2541,0,0,20,25.0,26,0,1,0,1,0,0,0
SCROP82457,2541,0,0,20,27.0,17,0,1,0,0,1,0,0
SCROP82458,2541,0,0,20,35.0,6,0,1,0,1,0,0,0
SCROP82459,2541,0,0,20,50.0,8,0,1,0,1,0,0,0
SCROP82460,2541,0,0,30,45.0,10,0,1,0,0,0,1,0
SCROP82461,2541,0,0,30,47.0,7,0,1,0,0,0,1,0
SCROP82462,2542,0,0,30,50.0,3,0,1,0,0,0,1,0
SCROP82463,2542,0,0,40,30.0,22,0,1,0,1,0,0,0
SCROP82464,2542,0,0,40,41.0,6,0,1,0,1,0,0,0
SCROP82465,2541,0,0,40,27.0,6,0,1,0,0,0,1,0
SCROP82466,2542,0,0,60,43.0,6,0,1,0,1,0,0,0
SCROP82467,2541,0,0,20,13.0,38,0,1,0,0,1,0,0
SCROP82468,2541,0,0,20,27.0,26,0,1,0,1,0,0,0
SCROP82469,2541,0,0,60,40.0,11,0,1,0,0,0,1,0
SCROP82470,2542,0,0,20,30.0,12,0,1,0,0,1,0,0
SCROP82471,2541,0,0,40,45.0,8,0,1,0,0,1,0,0
SCROP82472,2688,0,0,15,55.0,5,0,1,0,0,0,1,0
SCROP82473,2688,0,0,20,36.0,22,0,1,0,0,0,1,0
SCROP82474,2687,0,0,30,32.0,22,0,1,0,0,1,0,0
SCROP82475,2688,0,0,30,43.0,15,0,1,0,0,1,0,0
SCROP82476,2688,0,0,40,20.0,15,0,1,0,0,0,1,0
SCROP82477,2688,0,0,40,34.0,8,0,1,0,0,1,0,0
SCROP82478,2688,0,0,20,40.0,15,0,1,0,1,0,0,0
SCROP82479,2688,0,0,15,54.0,3,0,1,0,0,1,0,0
SCROP82480,2688,0,0,20,27.0,26,0,1,0,0,1,0,0
SCROP82481,2688,0,0,25,30.0,27,0,1,0,0,1,0,0
SCROP82482,2688,0,0,50,15.0,42,0,1,0,0,0,1,0
SCROP82483,2840,0,0,5,6.0,31,0,1,0,1,0,0,0
SCROP82484,2840,0,0,10,27.0,23,0,1,0,0,1,0,0
SCROP82485,2840,0,0,10,25.0,28,0,1,0,0,1,0,0
SCROP82486,2840,0,0,15,20.0,33,0,1,0,0,1,0,0
SCROP82487,2840,0,0,20,42.0,15,0,1,0,0,1,0,0
SCROP82488,2840,0,0,20,45.0,6,0,1,0,0,1,0,0
SCROP82489,2840,0,0,40,20.0,25,0,1,0,1,0,0,0
SCROP82490,2840,0,0,40,20.0,28,0,1,0,0,1,0,0
SCROP82491,2840,0,0,40,20.0,33,0,1,0,0,1,0,0
SCROP82492,2840,0,0,60,30.0,23,0,1,0,1,0,0,0
SCROP82493,2840,0,0,20,50.0,8,0,1,0,0,1,0,0
SCROP82494,2840,0,0,20,57.0,8,0,1,0,0,1,0,1
SCROP82495,2999,0,0,10,32.0,17,0,1,0,0,1,0,0
SCROP82496,2999,0,0,15,39.0,14,0,1,0,0,0,1,0
SCROP82497,2999,0,0,25,34.0,2,0,1,0,1,0,0,0
SCROP82498,2999,0,0,40,27.0,29,0,1,0,1,0,0,0
SCROP82499,2999,0,0,40,29.0,24,0,1,0,0,1,0,0
SCROP82500,2999,0,0,60,55.0,5,0,1,0,0,0,1,0
SCROP82501,2999,0,0,5,50.0,9,0,1,0,0,1,0,0
SCROP82502,2999,0,0,20,28.0,30,0,1,0,0,0,1,0
SCROP82503,3165,0,0,5,40.0,15,0,1,0,0,0,1,0
SCROP82504,3164,0,0,10,35.0,17,0,1,0,0,0,1,0
SCROP82505,3164,0,0,10,53.0,9,0,1,0,1,0,0,0
SCROP82506,3165,0,0,20,27.0,12,0,1,0,1,0,0,0
SCROP82507,3164,0,0,35,40.0,10,0,1,0,0,1,0,0
SCROP82508,3164,0,0,15,25.0,30,0,1,0,0,1,0,0
SCROP82509,3165,0,0,30,45.0,13,0,1,0,1,0,0,0
SCROP82510,3164,0,0,10,58.0,5,0,1,0,0,1,0,0
SCROP82511,3336,0,0,30,34.0,26,0,1,0,0,0,1,0
SCROP82512,3337,0,0,5,40.0,5,0,1,0,0,1,0,0
SCROP82513,3336,0,0,10,25.0,23,0,1,0,0,0,1,0
SCROP82514,3337,0,0,20,43.0,18,0,1,0,0,1,0,0
SCROP82515,3336,0,0,20,48.0,13,0,1,0,0,0,1,0
SCROP82516,3337,0,0,20,50.0,16,0,1,0,1,0,0,1
SCROP82517,3337,0,0,30,44.0,14,0,1,0,0,1,0,0
SCROP82518,3336,0,0,10,41.0,19,0,1,0,0,0,1,0
SCROP82519,3336,0,0,40,30.0,30,0,1,0,1,0,0,0
SCROP82520,3337,0,0,80,19.0,41,0,1,0,0,0,1,0
SCROP82521,3337,0,0,30,40.0,10,0,1,0,0,1,0,0
SCROP82522,3516,0,0,5,36.0,24,0,1,0,0,1,0,0
SCROP82523,3516,0,0,10,50.0,7,0,1,0,1,0,0,0
SCROP82524,3516,0,0,15,42.0,17,0,1,0,1,0,0,0
SCROP82525,3516,0,0,20,15.0,42,0,1,0,0,1,0,0
SCROP82526,3516,0,0,20,27.0,47,0,1,0,1,0,0,1
SCROP82527,3516,0,0,20,50.0,14,0,1,0,1,0,0,1
SCROP82528,3516,0,0,40,13.0,32,0,1,0,0,1,0,0
SCROP82529,3516,0,0,20,34.0,25,0,1,0,0,1,0,0
SCROP82530,3516,0,0,20,57.0,12,0,1,0,0,1,0,2
SCROP82531,3702,0,0,20,25.0,38,0,1,0,0,1,0,0
SCROP82532,3702,0,0,20,26.0,38,0,1,0,0,1,0,0
SCROP82533,3702,0,0,30,52.0,12,0,1,0,0,0,1,1
SCROP82534,3702,0,0,15,40.0,18,0,1,0,1,0,0,0
SCROP82535,3702,0,0,40,52.0,10,0,1,0,0,0,1,1
SCROP82536,3895,0,0,5,27.0,37,0,1,0,0,1,0,0
SCROP82537,3896,0,0,10,20.0,29,0,1,0,0,0,1,0
SCROP82538,3896,0,0,15,55.0,9,0,1,0,0,1,0,0
SCROP82539,4096,0,0,30,10.0,48,0,1,0,1,0,0,1
SCROP82540,4096,0,0,10,44.0,22,0,1,0,1,0,0,0
SCROP82541,4096,0,0,10,48.0,11,0,1,0,0,1,0,0
SCROP82542,4096,0,0,25,27.0,30,0,1,0,0,1,0,0
SCROP82543,4097,0,0,10,51.0,15,0,1,0,0,1,0,0
SCROP82544,4096,0,0,20,30.0,35,0,1,0,0,0,1,1
SCROP82545,169,0,1,20,10.0,4,0,1,0,0,0,1,0
SCROP82546,168,0,1,20,27.0,5,0,1,0,0,0,1,0
SCROP82547,169,0,1,35,20.0,1,0,1,0,1,0,0,0
SCROP82548,188,0,1,15,15.0,2,0,1,0,0,1,0,0
SCROP82549,188,0,1,25,16.0,3,0,1,0,1,0,0,0
SCROP82550,188,0,1,25,20.0,1,0,1,0,0,1,0,0
SCROP82551,209,0,1,45,23.0,0,0,1,0,0,0,1,0
SCROP82552,232,0,1,10,10.0,4,0,1,0,0,1,0,0
SCROP82553,232,0,1,20,16.0,6,0,1,0,0,1,0,0
SCROP82554,232,0,1,25,12.0,5,0,1,0,1,0,0,0
SCROP82555,232,0,1,30,27.0,7,0,1,0,1,0,0,0
SCROP82556,232,0,1,40,20.0,3,0,1,0,1,0,0,0
SCROP82557,232,0,1,60,13.0,8,0,1,0,0,1,0,0
SCROP82558,257,0,1,45,20.0,5,0,1,0,1,0,0,0
SCROP82559,256,0,1,15,15.0,10,0,1,0,0,1,0,0
SCROP82560,257,0,1,15,17.0,6,0,1,0,0,0,1,0
SCROP82561,257,0,1,20,15.0,0,0,1,0,0,1,0,0
SCROP82562,256,0,1,40,20.0,3,0,1,0,0,1,0,0
SCROP82563,283,0,1,20,27.0,5,0,1,0,0,1,0,0
SCROP82564,283,0,1,25,17.0,6,0,1,0,0,0,1,0
SCROP82565,283,0,1,25,27.0,3,0,1,0,0,0,1,0
SCROP82566,283,0,1,60,27.0,4,0,1,0,0,1,0,0
SCROP82567,312,0,1,5,18.0,2,0,1,0,0,1,0,0
SCROP82568,311,0,1,25,13.0,10,0,1,0,0,0,1,0
SCROP82569,312,0,1,25,14.0,7,0,1,0,0,1,0,0
SCROP82570,312,0,1,30,25.0,4,0,1,0,0,0,1,0
SCROP82571,312,0,1,60,16.0,4,0,1,0,0,1,0,0
SCROP82572,342,0,1,10,10.0,8,0,1,0,0,0,1,0
SCROP82573,342,0,1,15,10.0,13,0,1,0,1,0,0,0
SCROP82574,342,0,1,30,10.0,13,0,1,0,0,1,0,0
SCROP82575,342,0,1,30,21.0,4,0,1,0,0,1,0,0
SCROP82576,375,0,1,10,14.0,13,0,1,0,0,1,0,0
SCROP82577,375,0,1,20,15.0,2,0,1,0,0,1,0,0
SCROP82578,375,0,1,25,22.0,1,0,1,0,0,1,0,0
SCROP82579,375,0,1,30,27.0,2,0,1,0,1,0,0,0
SCROP82580,375,0,1,35,27.0,8,0,1,0,1,0,0,0
SCROP82581,375,0,1,40,15.0,14,0,1,0,0,1,0,0
SCROP82582,375,0,1,45,22.0,9,0,1,0,0,1,0,0
SCROP82583,410,0,1,5,22.0,10,0,1,0,0,1,0,0
SCROP82584,411,0,1,10,13.0,9,0,1,0,1,0,0,0
SCROP82585,411,0,1,10,27.0,0,0,1,0,1,0,0,0
SCROP82586,410,0,1,15,19.0,6,0,1,0,0,0,1,0
SCROP82587,411,0,1,20,27.0,12,0,1,0,0,1,0,0
SCROP82588,410,0,1,20,13.0,5,0,1,0,0,1,0,0
SCROP82589,410,0,1,20,16.0,12,0,1,0,0,1,0,0
SCROP82590,411,0,1,25,16.0,13,0,1,0,0,0,1,0
SCROP82591,411,0,1,30,27.0,5,0,1,0,0,1,0,0
SCROP82592,411,0,1,30,27.0,0,0,1,0,1,0,0,0
SCROP82593,410,0,1,40,27.0,15,0,1,0,0,0,1,0
SCROP82594,410,0,1,40,13.0,14,0,1,0,0,1,0,0
SCROP82595,410,0,1,40,23.0,4,0,1,0,0,1,0,0
SCROP82596,410,0,1,45,16.0,12,0,1,0,0,1,0,0
SCROP82597,410,0,1,50,23.0,7,0,1,0,1,0,0,0
SCROP82598,410,0,1,50,25.0,5,0,1,0,1,0,0,0
SCROP82599,448,0,1,10,15.0,11,0,1,0,0,1,0,0
SCROP82600,448,0,1,10,20.0,5,0,1,0,0,1,0,0
SCROP82601,448,0,1,15,6.0,1,0,1,0,1,0,0,0
SCROP82602,448,0,1,15,12.0,15,0,1,0,0,1,0,0
SCROP82603,448,0,1,20,8.0,15,0,1,0,0,1,0,0
SCROP82604,448,0,1,20,11.0,13,0,1,0,0,1,0,0
SCROP82605,448,0,1,20,13.0,15,0,1,0,0,1,0,0
SCROP82606,448,0,1,20,14.0,10,0,1,0,0,1,0,0
SCROP82607,448,0,1,20,17.0,16,0,1,0,0,1,0,0
SCROP82608,448,0,1,20,18.0,16,0,1,0,0,1,0,0
SCROP82609,448,0,1,20,20.0,5,0,1,0,0,1,0,0
SCROP82610,448,0,1,20,29.0,5,0,1,0,0,1,0,0
SCROP82611,448,0,1,30,16.0,5,0,1,0,0,0,1,0
