,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
19180,SCROP19181,411,0,1,2,20,,5,1,0
19181,SCROP19182,410,0,1,2,30,12.0,15,2,0
19182,SCROP19183,410,0,1,2,30,16.0,6,1,0
19183,SCROP19184,411,0,1,2,30,22.0,2,2,0
19184,SCROP19185,410,0,1,2,45,,4,1,0
19185,SCROP19186,411,0,1,2,50,26.0,7,1,0
19186,SCROP19187,448,0,1,2,20,15.0,15,3,0
19187,SCROP19188,448,0,1,2,30,9.0,16,2,0
19188,SCROP19189,448,0,1,2,30,11.0,14,2,0
19189,SCROP19190,448,0,1,2,30,14.0,3,2,0
19190,SCROP19191,448,0,1,2,30,15.0,11,3,0
19191,SCROP19192,448,0,1,2,30,24.0,5,2,0
19192,SCROP19193,448,0,1,2,40,24.0,0,2,0
19193,SCROP19194,448,0,1,2,45,20.0,6,1,0
19194,SCROP19195,448,0,1,2,50,22.0,6,2,0
19195,SCROP19196,448,0,1,2,70,28.0,1,1,0
19196,SCROP19197,448,0,1,2,50,24.0,4,2,1
19197,SCROP19198,488,0,1,2,20,,11,2,0
19198,SCROP19199,488,0,1,2,5,10.0,2,2,0
19199,SCROP19200,488,0,1,2,10,20.0,4,2,0
19200,SCROP19201,488,0,1,2,20,12.0,13,2,0
19201,SCROP19202,488,0,1,2,20,15.0,14,2,0
19202,SCROP19203,488,0,1,2,20,17.0,7,3,0
19203,SCROP19204,488,0,1,2,20,18.0,15,1,0
19204,SCROP19205,488,0,1,2,20,19.0,7,1,0
19205,SCROP19206,489,0,1,2,25,13.0,13,2,0
19206,SCROP19207,488,0,1,2,25,15.0,17,2,0
19207,SCROP19208,488,0,1,2,25,18.0,5,2,0
19208,SCROP19209,489,0,1,2,25,25.0,4,3,0
19209,SCROP19210,488,0,1,2,25,26.0,1,2,0
19210,SCROP19211,488,0,1,2,30,20.0,1,2,0
19211,SCROP19212,488,0,1,2,40,19.0,0,1,0
19212,SCROP19213,488,0,1,2,40,21.0,10,2,0
19213,SCROP19214,489,0,1,2,40,24.0,5,1,0
19214,SCROP19215,488,0,1,2,40,29.0,3,2,0
19215,SCROP19216,488,0,1,2,50,18.0,11,2,0
19216,SCROP19217,488,0,1,2,60,24.0,2,1,0
19217,SCROP19218,488,0,1,2,20,17.0,12,3,1
19218,SCROP19219,531,0,1,2,40,24.0,5,2,0
19219,SCROP19220,531,0,1,2,10,10.0,14,3,0
19220,SCROP19221,531,0,1,2,10,12.0,16,1,0
19221,SCROP19222,531,0,1,2,10,18.0,2,2,0
19222,SCROP19223,531,0,1,2,15,6.0,18,2,0
19223,SCROP19224,531,0,1,2,15,20.0,12,1,0
19224,SCROP19225,531,0,1,2,20,18.0,15,2,0
19225,SCROP19226,531,0,1,2,20,19.0,15,1,0
19226,SCROP19227,531,0,1,2,20,,7,3,0
19227,SCROP19228,531,0,1,2,25,28.0,2,2,0
19228,SCROP19229,531,0,1,2,30,,17,2,0
19229,SCROP19230,531,0,1,2,30,34.0,2,1,0
19230,SCROP19231,531,0,1,2,40,17.0,18,2,0
19231,SCROP19232,531,0,1,2,40,30.0,2,1,0
19232,SCROP19233,531,0,1,2,50,10.0,13,3,0
19233,SCROP19234,531,0,1,2,50,18.0,14,1,0
19234,SCROP19235,531,0,1,2,50,,5,2,0
19235,SCROP19236,531,0,1,2,50,28.0,12,3,0
19236,SCROP19237,531,0,1,2,50,32.0,0,1,0
19237,SCROP19238,577,0,1,2,5,14.0,5,2,0
19238,SCROP19239,577,0,1,2,5,,0,3,0
19239,SCROP19240,577,0,1,2,5,20.0,13,2,0
19240,SCROP19241,577,0,1,2,5,23.0,3,2,0
19241,SCROP19242,577,0,1,2,5,30.0,1,2,0
19242,SCROP19243,577,0,1,2,10,12.0,8,2,0
19243,SCROP19244,577,0,1,2,10,25.0,9,1,0
19244,SCROP19245,577,0,1,2,15,16.0,17,2,0
19245,SCROP19246,577,0,1,2,20,15.0,18,2,0
19246,SCROP19247,577,0,1,2,20,18.0,14,2,0
19247,SCROP19248,577,0,1,2,20,21.0,14,1,0
19248,SCROP19249,577,0,1,2,20,23.0,9,2,0
19249,SCROP19250,577,0,1,2,20,23.0,13,3,0
19250,SCROP19251,577,0,1,2,20,25.0,5,2,0
19251,SCROP19252,577,0,1,2,20,27.0,4,2,0
19252,SCROP19253,577,0,1,2,25,6.0,17,1,0
19253,SCROP19254,577,0,1,2,25,15.0,16,3,0
19254,SCROP19255,577,0,1,2,30,20.0,3,2,0
19255,SCROP19256,577,0,1,2,30,27.0,6,2,0
19256,SCROP19257,577,0,1,2,30,34.0,0,3,0
19257,SCROP19258,577,0,1,2,35,,12,1,0
19258,SCROP19259,577,0,1,2,40,19.0,13,2,0
19259,SCROP19260,577,0,1,2,40,,7,2,0
19260,SCROP19261,577,0,1,2,40,23.0,18,2,0
19261,SCROP19262,577,0,1,2,40,26.0,7,3,0
19262,SCROP19263,577,0,1,2,40,27.0,4,2,0
19263,SCROP19264,577,0,1,2,40,29.0,6,2,0
19264,SCROP19265,577,0,1,2,40,,3,1,0
19265,SCROP19266,577,0,1,2,50,22.0,0,3,0
19266,SCROP19267,577,0,1,2,50,29.0,5,2,0
19267,SCROP19268,577,0,1,2,60,12.0,12,2,0
19268,SCROP19269,577,0,1,2,15,21.0,7,1,1
19269,SCROP19270,577,0,1,2,25,,3,2,1
19270,SCROP19271,625,0,1,2,35,23.0,11,1,0
19271,SCROP19272,625,0,1,2,5,15.0,15,2,0
19272,SCROP19273,626,0,1,2,10,,10,2,0
19273,SCROP19274,626,0,1,2,10,37.0,2,1,0
19274,SCROP19275,626,0,1,2,15,25.0,1,3,0
19275,SCROP19276,625,0,1,2,20,,17,2,0
19276,SCROP19277,625,0,1,2,20,17.0,10,2,0
19277,SCROP19278,625,0,1,2,20,19.0,2,3,0
19278,SCROP19279,626,0,1,2,20,20.0,14,1,0
19279,SCROP19280,625,0,1,2,20,26.0,6,1,0
19280,SCROP19281,626,0,1,2,20,33.0,0,1,0
19281,SCROP19282,626,0,1,2,25,20.0,5,2,0
19282,SCROP19283,625,0,1,2,30,19.0,10,1,0
19283,SCROP19284,626,0,1,2,40,10.0,15,1,0
19284,SCROP19285,625,0,1,2,40,13.0,15,1,0
19285,SCROP19286,625,0,1,2,40,15.0,13,1,0
19286,SCROP19287,625,0,1,2,40,25.0,7,2,0
19287,SCROP19288,625,0,1,2,50,,15,3,0
19288,SCROP19289,625,0,1,2,50,28.0,4,2,0
19289,SCROP19290,625,0,1,2,50,40.0,0,2,0
19290,SCROP19291,625,0,1,2,60,12.0,18,2,0
19291,SCROP19292,625,0,1,2,60,,20,2,0
19292,SCROP19293,625,0,1,2,60,34.0,5,2,0
19293,SCROP19294,625,0,1,2,80,18.0,13,2,0
19294,SCROP19295,625,0,1,2,20,16.0,16,3,1
19295,SCROP19296,677,0,1,2,30,,17,2,0
19296,SCROP19297,677,0,1,2,5,24.0,2,1,0
19297,SCROP19298,677,0,1,2,10,29.0,11,1,0
19298,SCROP19299,677,0,1,2,10,34.0,1,1,0
19299,SCROP19300,677,0,1,2,15,8.0,20,2,0
19300,SCROP19301,677,0,1,2,15,13.0,20,2,0
19301,SCROP19302,677,0,1,2,15,17.0,13,2,0
19302,SCROP19303,677,0,1,2,15,39.0,1,2,0
19303,SCROP19304,677,0,1,2,20,16.0,12,1,0
19304,SCROP19305,677,0,1,2,20,30.0,3,2,0
19305,SCROP19306,677,0,1,2,20,,1,2,0
19306,SCROP19307,677,0,1,2,25,17.0,16,2,0
19307,SCROP19308,677,0,1,2,30,12.0,18,2,0
19308,SCROP19309,677,0,1,2,30,13.0,17,2,0
19309,SCROP19310,677,0,1,2,30,15.0,11,3,0
19310,SCROP19311,677,0,1,2,30,19.0,12,1,0
19311,SCROP19312,677,0,1,2,40,10.0,3,2,0
19312,SCROP19313,677,0,1,2,40,13.0,17,3,0
19313,SCROP19314,677,0,1,2,40,25.0,8,3,0
19314,SCROP19315,677,0,1,2,40,28.0,8,1,0
19315,SCROP19316,677,0,1,2,40,30.0,0,2,0
19316,SCROP19317,677,0,1,2,45,13.0,16,2,0
19317,SCROP19318,677,0,1,2,45,38.0,4,3,0
19318,SCROP19319,677,0,1,2,50,20.0,14,1,0
19319,SCROP19320,677,0,1,2,50,26.0,6,2,0
19320,SCROP19321,677,0,1,2,80,17.0,18,1,0
19321,SCROP19322,677,0,1,2,80,20.0,15,2,0
19322,SCROP19323,677,0,1,2,5,17.0,15,2,1
19323,SCROP19324,677,0,1,2,20,20.0,15,1,2
19324,SCROP19325,731,0,1,2,10,,1,2,0
19325,SCROP19326,732,0,1,2,10,10.0,19,3,0
19326,SCROP19327,732,0,1,2,10,,10,3,0
19327,SCROP19328,731,0,1,2,10,28.0,4,1,0
19328,SCROP19329,731,0,1,2,10,29.0,6,3,0
19329,SCROP19330,732,0,1,2,15,25.0,7,3,0
19330,SCROP19331,732,0,1,2,20,6.0,21,3,0
19331,SCROP19332,731,0,1,2,20,20.0,13,2,0
19332,SCROP19333,732,0,1,2,20,22.0,9,2,0
19333,SCROP19334,732,0,1,2,20,22.0,13,1,0
19334,SCROP19335,732,0,1,2,20,24.0,11,2,0
19335,SCROP19336,731,0,1,2,30,8.0,22,3,0
19336,SCROP19337,731,0,1,2,30,17.0,12,3,0
19337,SCROP19338,732,0,1,2,40,22.0,7,2,0
19338,SCROP19339,731,0,1,2,40,24.0,14,2,0
19339,SCROP19340,731,0,1,2,40,26.0,12,2,0
19340,SCROP19341,731,0,1,2,40,28.0,6,1,0
19341,SCROP19342,731,0,1,2,75,20.0,10,1,0
19342,SCROP19343,731,0,1,2,40,18.0,12,3,1
19343,SCROP19344,732,0,1,2,5,29.0,7,1,1
19344,SCROP19345,731,0,1,2,40,28.0,5,1,1
19345,SCROP19346,790,0,1,2,5,,21,3,0
19346,SCROP19347,790,0,1,2,5,11.0,22,3,0
19347,SCROP19348,789,0,1,2,5,40.0,0,2,0
19348,SCROP19349,789,0,1,2,10,17.0,21,3,0
19349,SCROP19350,790,0,1,2,10,20.0,18,3,0
19350,SCROP19351,790,0,1,2,10,32.0,4,2,0
19351,SCROP19352,789,0,1,2,15,7.0,14,2,0
19352,SCROP19353,789,0,1,2,15,12.0,20,1,0
19353,SCROP19354,789,0,1,2,20,27.0,14,1,0
19354,SCROP19355,789,0,1,2,20,28.0,9,2,0
19355,SCROP19356,790,0,1,2,20,37.0,1,2,0
19356,SCROP19357,789,0,1,2,25,,22,1,0
19357,SCROP19358,789,0,1,2,25,20.0,14,2,0
19358,SCROP19359,790,0,1,2,25,20.0,15,3,0
19359,SCROP19360,789,0,1,2,25,,14,1,0
19360,SCROP19361,789,0,1,2,25,34.0,1,2,0
19361,SCROP19362,789,0,1,2,30,11.0,23,3,0
19362,SCROP19363,789,0,1,2,30,17.0,9,1,0
19363,SCROP19364,789,0,1,2,30,24.0,9,3,0
19364,SCROP19365,789,0,1,2,30,25.0,12,2,0
19365,SCROP19366,789,0,1,2,30,40.0,1,2,0
19366,SCROP19367,789,0,1,2,40,15.0,3,1,0
19367,SCROP19368,789,0,1,2,40,20.0,23,2,0
19368,SCROP19369,789,0,1,2,40,33.0,7,2,0
19369,SCROP19370,789,0,1,2,50,26.0,9,3,0
19370,SCROP19371,790,0,1,2,40,24.0,8,2,1
19371,SCROP19372,789,0,1,2,20,,23,2,1
19372,SCROP19373,851,0,1,2,15,31.0,6,1,0
19373,SCROP19374,850,0,1,2,20,16.0,16,1,0
19374,SCROP19375,851,0,1,2,5,32.0,4,2,0
19375,SCROP19376,851,0,1,2,5,34.0,5,1,0
19376,SCROP19377,851,0,1,2,10,13.0,19,1,0
19377,SCROP19378,851,0,1,2,10,16.0,16,2,0
19378,SCROP19379,851,0,1,2,10,17.0,17,1,0
19379,SCROP19380,851,0,1,2,10,19.0,14,1,0
19380,SCROP19381,851,0,1,2,10,23.0,15,1,0
19381,SCROP19382,851,0,1,2,10,32.0,2,1,0
19382,SCROP19383,851,0,1,2,15,5.0,24,3,0
19383,SCROP19384,850,0,1,2,15,30.0,2,2,0
19384,SCROP19385,851,0,1,2,15,35.0,4,1,0
19385,SCROP19386,851,0,1,2,20,9.0,24,2,0
19386,SCROP19387,851,0,1,2,20,10.0,16,2,0
19387,SCROP19388,851,0,1,2,20,13.0,19,3,0
19388,SCROP19389,851,0,1,2,20,15.0,23,1,0
19389,SCROP19390,851,0,1,2,20,23.0,15,2,0
19390,SCROP19391,851,0,1,2,20,25.0,13,2,0
19391,SCROP19392,851,0,1,2,20,30.0,5,2,0
19392,SCROP19393,851,0,1,2,20,39.0,1,3,0
19393,SCROP19394,851,0,1,2,25,28.0,4,2,0
19394,SCROP19395,851,0,1,2,25,29.0,16,2,0
19395,SCROP19396,850,0,1,2,25,34.0,6,3,0
19396,SCROP19397,851,0,1,2,30,19.0,20,3,0
19397,SCROP19398,851,0,1,2,35,12.0,22,2,0
19398,SCROP19399,851,0,1,2,35,20.0,19,3,0
19399,SCROP19400,851,0,1,2,35,28.0,4,3,0
19400,SCROP19401,850,0,1,2,40,13.0,19,2,0
19401,SCROP19402,851,0,1,2,40,13.0,24,3,0
19402,SCROP19403,851,0,1,2,40,,0,3,0
19403,SCROP19404,851,0,1,2,60,28.0,6,1,0
19404,SCROP19405,851,0,1,2,60,35.0,1,1,0
19405,SCROP19406,851,0,1,2,40,14.0,24,2,1
19406,SCROP19407,915,0,1,2,5,7.0,20,2,0
19407,SCROP19408,916,0,1,2,5,20.0,11,2,0
19408,SCROP19409,915,0,1,2,5,20.0,15,2,0
19409,SCROP19410,915,0,1,2,5,33.0,4,1,0
19410,SCROP19411,915,0,1,2,10,5.0,10,3,0
19411,SCROP19412,915,0,1,2,10,14.0,22,1,0
19412,SCROP19413,915,0,1,2,10,16.0,23,3,0
19413,SCROP19414,916,0,1,2,10,20.0,13,2,0
19414,SCROP19415,915,0,1,2,10,20.0,14,2,0
19415,SCROP19416,915,0,1,2,10,20.0,16,3,0
19416,SCROP19417,915,0,1,2,10,22.0,17,1,0
19417,SCROP19418,915,0,1,2,10,,7,2,0
19418,SCROP19419,915,0,1,2,15,23.0,18,3,0
19419,SCROP19420,916,0,1,2,15,,2,3,0
19420,SCROP19421,915,0,1,2,20,16.0,15,2,0
19421,SCROP19422,915,0,1,2,20,26.0,7,1,0
19422,SCROP19423,915,0,1,2,20,,0,1,0
19423,SCROP19424,916,0,1,2,30,14.0,20,2,0
19424,SCROP19425,915,0,1,2,30,,2,3,0
19425,SCROP19426,916,0,1,2,30,,8,2,0
19426,SCROP19427,915,0,1,2,30,,9,2,0
19427,SCROP19428,916,0,1,2,30,39.0,3,2,0
19428,SCROP19429,915,0,1,2,35,30.0,1,1,0
19429,SCROP19430,916,0,1,2,40,11.0,16,1,0
19430,SCROP19431,915,0,1,2,40,20.0,15,1,0
19431,SCROP19432,916,0,1,2,40,29.0,8,1,0
19432,SCROP19433,915,0,1,2,50,12.0,25,1,0
19433,SCROP19434,915,0,1,2,50,21.0,16,1,0
19434,SCROP19435,916,0,1,2,60,28.0,15,1,0
19435,SCROP19436,915,0,1,2,60,30.0,8,1,0
19436,SCROP19437,915,0,1,2,75,21.0,9,3,0
19437,SCROP19438,915,0,1,2,80,36.0,6,2,0
19438,SCROP19439,916,0,1,2,40,39.0,4,3,1
19439,SCROP19440,915,0,1,2,50,,9,3,1
19440,SCROP19441,915,0,1,2,30,33.0,10,1,1
19441,SCROP19442,916,0,1,2,50,32.0,7,2,1
19442,SCROP19443,984,0,1,2,20,32.0,10,3,0
19443,SCROP19444,984,0,1,2,10,32.0,7,1,0
19444,SCROP19445,984,0,1,2,10,38.0,1,3,0
19445,SCROP19446,984,0,1,2,15,10.0,24,2,0
19446,SCROP19447,984,0,1,2,15,,15,3,0
19447,SCROP19448,984,0,1,2,15,37.0,1,1,0
19448,SCROP19449,984,0,1,2,20,15.0,26,3,0
19449,SCROP19450,984,0,1,2,20,16.0,22,2,0
19450,SCROP19451,984,0,1,2,20,17.0,24,2,0
19451,SCROP19452,984,0,1,2,20,25.0,12,2,0
19452,SCROP19453,984,0,1,2,20,27.0,10,1,0
19453,SCROP19454,984,0,1,2,20,28.0,9,1,0
19454,SCROP19455,984,0,1,2,20,30.0,11,2,0
19455,SCROP19456,984,0,1,2,20,34.0,6,2,0
19456,SCROP19457,984,0,1,2,20,,0,3,0
19457,SCROP19458,984,0,1,2,20,40.0,0,1,0
19458,SCROP19459,984,0,1,2,25,,26,1,0
19459,SCROP19460,984,0,1,2,25,20.0,17,2,0
19460,SCROP19461,984,0,1,2,25,21.0,18,2,0
19461,SCROP19462,984,0,1,2,25,31.0,1,2,0
19462,SCROP19463,984,0,1,2,25,34.0,5,1,0
19463,SCROP19464,984,0,1,2,25,37.0,2,2,0
19464,SCROP19465,984,0,1,2,30,10.0,18,3,0
19465,SCROP19466,984,0,1,2,30,29.0,10,1,0
19466,SCROP19467,984,0,1,2,30,30.0,2,2,0
19467,SCROP19468,984,0,1,2,30,,1,1,0
19468,SCROP19469,984,0,1,2,30,34.0,7,3,0
19469,SCROP19470,984,0,1,2,30,,8,1,0
19470,SCROP19471,984,0,1,2,35,33.0,7,2,0
19471,SCROP19472,984,0,1,2,40,20.0,18,2,0
19472,SCROP19473,984,0,1,2,40,25.0,13,3,0
19473,SCROP19474,984,0,1,2,40,42.0,1,3,0
19474,SCROP19475,984,0,1,2,50,16.0,24,3,0
19475,SCROP19476,984,0,1,2,50,20.0,19,1,0
19476,SCROP19477,984,0,1,2,50,20.0,20,1,0
19477,SCROP19478,984,0,1,2,60,26.0,12,2,0
19478,SCROP19479,984,0,1,2,90,20.0,20,1,0
19479,SCROP19480,1056,0,1,2,5,23.0,15,2,0
19480,SCROP19481,1056,0,1,2,5,,12,2,0
19481,SCROP19482,1056,0,1,2,5,,5,2,0
19482,SCROP19483,1056,0,1,2,10,8.0,19,1,0
19483,SCROP19484,1056,0,1,2,10,19.0,21,1,0
19484,SCROP19485,1056,0,1,2,10,27.0,17,2,0
19485,SCROP19486,1056,0,1,2,15,17.0,22,1,0
19486,SCROP19487,1056,0,1,2,15,17.0,27,2,0
19487,SCROP19488,1056,0,1,2,15,21.0,21,3,0
19488,SCROP19489,1056,0,1,2,15,28.0,11,3,0
19489,SCROP19490,1056,0,1,2,15,36.0,1,2,0
19490,SCROP19491,1056,0,1,2,20,9.0,27,3,0
19491,SCROP19492,1056,0,1,2,20,13.0,23,1,0
19492,SCROP19493,1056,0,1,2,20,14.0,20,2,0
19493,SCROP19494,1056,0,1,2,20,15.0,12,2,0
19494,SCROP19495,1056,0,1,2,20,20.0,22,2,0
19495,SCROP19496,1056,0,1,2,20,26.0,19,3,0
19496,SCROP19497,1056,0,1,2,20,35.0,4,1,0
19497,SCROP19498,1056,0,1,2,25,17.0,23,2,0
19498,SCROP19499,1056,0,1,2,30,6.0,27,1,0
19499,SCROP19500,1056,0,1,2,30,17.0,26,1,0
19500,SCROP19501,1056,0,1,2,30,20.0,7,2,0
19501,SCROP19502,1056,0,1,2,30,20.0,25,2,0
19502,SCROP19503,1056,0,1,2,30,29.0,14,2,0
19503,SCROP19504,1056,0,1,2,30,37.0,4,1,0
19504,SCROP19505,1056,0,1,2,35,37.0,0,1,0
19505,SCROP19506,1056,0,1,2,35,37.0,7,2,0
19506,SCROP19507,1056,0,1,2,40,19.0,13,2,0
19507,SCROP19508,1056,0,1,2,40,20.0,23,3,0
19508,SCROP19509,1056,0,1,2,40,31.0,7,2,0
19509,SCROP19510,1056,0,1,2,40,36.0,1,1,0
19510,SCROP19511,1056,0,1,2,45,20.0,17,3,0
19511,SCROP19512,1056,0,1,2,50,31.0,5,1,0
19512,SCROP19513,1056,0,1,2,60,18.0,24,2,0
19513,SCROP19514,1056,0,1,2,60,30.0,2,1,0
19514,SCROP19515,1056,0,1,2,60,42.0,4,3,0
19515,SCROP19516,1056,0,1,2,70,26.0,10,1,1
19516,SCROP19517,1056,0,1,2,10,22.0,17,2,1
19517,SCROP19518,1056,0,1,2,40,22.0,17,2,1
19518,SCROP19519,1056,0,1,2,30,26.0,11,3,1
19519,SCROP19520,1132,0,1,2,5,11.0,18,1,0
19520,SCROP19521,1132,0,1,2,10,19.0,23,1,0
19521,SCROP19522,1132,0,1,2,10,20.0,10,3,0
19522,SCROP19523,1132,0,1,2,10,20.0,15,2,0
19523,SCROP19524,1132,0,1,2,10,30.0,8,2,0
19524,SCROP19525,1132,0,1,2,10,32.0,1,3,0
19525,SCROP19526,1132,0,1,2,15,29.0,8,2,0
19526,SCROP19527,1132,0,1,2,15,32.0,10,2,0
19527,SCROP19528,1132,0,1,2,20,18.0,12,3,0
19528,SCROP19529,1132,0,1,2,20,23.0,13,1,0
19529,SCROP19530,1132,0,1,2,20,27.0,12,2,0
19530,SCROP19531,1132,0,1,2,20,30.0,12,2,0
19531,SCROP19532,1132,0,1,2,25,39.0,5,2,0
19532,SCROP19533,1132,0,1,2,30,20.0,20,2,0
19533,SCROP19534,1132,0,1,2,30,31.0,10,3,0
19534,SCROP19535,1132,0,1,2,30,40.0,6,3,0
19535,SCROP19536,1132,0,1,2,40,,15,1,0
19536,SCROP19537,1132,0,1,2,40,25.0,8,2,0
19537,SCROP19538,1132,0,1,2,40,27.0,11,2,0
19538,SCROP19539,1132,0,1,2,40,28.0,13,2,0
19539,SCROP19540,1132,0,1,2,40,32.0,9,2,0
19540,SCROP19541,1132,0,1,2,40,37.0,0,2,0
19541,SCROP19542,1132,0,1,2,50,27.0,13,2,0
19542,SCROP19543,1132,0,1,2,50,39.0,5,3,0
19543,SCROP19544,1132,0,1,2,60,15.0,17,2,0
19544,SCROP19545,1132,0,1,2,50,,6,1,1
19545,SCROP19546,1132,0,1,2,20,25.0,18,2,1
19546,SCROP19547,1132,0,1,2,20,37.0,5,2,2
19547,SCROP19548,1212,0,1,2,5,5.0,19,3,0
19548,SCROP19549,1212,0,1,2,10,17.0,22,2,0
19549,SCROP19550,1212,0,1,2,10,20.0,18,2,0
19550,SCROP19551,1212,0,1,2,10,30.0,6,2,0
19551,SCROP19552,1212,0,1,2,10,30.0,11,2,0
19552,SCROP19553,1212,0,1,2,15,19.0,18,1,0
19553,SCROP19554,1212,0,1,2,15,22.0,17,1,0
19554,SCROP19555,1212,0,1,2,15,33.0,3,3,0
19555,SCROP19556,1212,0,1,2,20,8.0,21,2,0
19556,SCROP19557,1212,0,1,2,20,11.0,14,2,0
19557,SCROP19558,1212,0,1,2,20,24.0,14,3,0
19558,SCROP19559,1212,0,1,2,20,29.0,10,3,0
19559,SCROP19560,1212,0,1,2,20,29.0,12,2,0
19560,SCROP19561,1212,0,1,2,20,31.0,8,2,0
19561,SCROP19562,1212,0,1,2,20,32.0,5,1,0
19562,SCROP19563,1212,0,1,2,30,15.0,24,3,0
19563,SCROP19564,1212,0,1,2,30,39.0,5,1,0
19564,SCROP19565,1212,0,1,2,35,38.0,4,2,0
19565,SCROP19566,1212,0,1,2,40,27.0,9,2,0
19566,SCROP19567,1212,0,1,2,40,45.0,2,2,0
19567,SCROP19568,1212,0,1,2,45,24.0,15,2,0
19568,SCROP19569,1212,0,1,2,50,27.0,13,1,0
19569,SCROP19570,1212,0,1,2,50,34.0,7,2,0
19570,SCROP19571,1212,0,1,2,50,35.0,6,2,0
19571,SCROP19572,1212,0,1,2,60,29.0,9,2,0
19572,SCROP19573,1212,0,1,2,60,34.0,6,2,0
19573,SCROP19574,1212,0,1,2,60,36.0,7,1,0
19574,SCROP19575,1212,0,1,2,15,,19,2,1
19575,SCROP19576,1212,0,1,2,30,20.0,21,3,1
19576,SCROP19577,1212,0,1,2,20,31.0,10,1,1
19577,SCROP19578,1212,0,1,2,25,22.0,21,3,1
19578,SCROP19579,1296,0,1,2,10,16.0,21,1,0
19579,SCROP19580,1297,0,1,2,5,5.0,30,2,0
19580,SCROP19581,1296,0,1,2,10,16.0,22,3,0
19581,SCROP19582,1296,0,1,2,10,19.0,20,1,0
19582,SCROP19583,1297,0,1,2,15,11.0,23,3,0
19583,SCROP19584,1296,0,1,2,15,14.0,24,2,0
19584,SCROP19585,1296,0,1,2,15,28.0,16,3,0
19585,SCROP19586,1297,0,1,2,20,11.0,28,2,0
19586,SCROP19587,1296,0,1,2,20,13.0,25,3,0
19587,SCROP19588,1296,0,1,2,20,20.0,18,1,0
19588,SCROP19589,1297,0,1,2,20,25.0,22,2,0
19589,SCROP19590,1297,0,1,2,20,,3,2,0
19590,SCROP19591,1296,0,1,2,20,35.0,4,2,0
19591,SCROP19592,1297,0,1,2,20,44.0,1,1,0
19592,SCROP19593,1296,0,1,2,25,20.0,2,2,0
19593,SCROP19594,1297,0,1,2,25,30.0,13,3,0
19594,SCROP19595,1296,0,1,2,25,38.0,4,2,0
19595,SCROP19596,1296,0,1,2,25,44.0,5,2,0
19596,SCROP19597,1296,0,1,2,30,24.0,4,2,0
19597,SCROP19598,1296,0,1,2,30,37.0,5,3,0
19598,SCROP19599,1296,0,1,2,40,11.0,30,2,0
19599,SCROP19600,1297,0,1,2,40,16.0,26,2,0
19600,SCROP19601,1296,0,1,2,40,22.0,18,3,0
19601,SCROP19602,1296,0,1,2,40,26.0,17,2,0
19602,SCROP19603,1297,0,1,2,40,31.0,10,2,0
19603,SCROP19604,1296,0,1,2,40,33.0,5,1,0
19604,SCROP19605,1296,0,1,2,40,33.0,10,2,0
19605,SCROP19606,1296,0,1,2,40,34.0,12,1,0
19606,SCROP19607,1296,0,1,2,60,19.0,23,2,0
19607,SCROP19608,1297,0,1,2,60,21.0,25,3,0
19608,SCROP19609,1296,0,1,2,60,34.0,13,3,0
19609,SCROP19610,1297,0,1,2,60,,8,2,0
19610,SCROP19611,1297,0,1,2,20,32.0,15,2,1
19611,SCROP19612,1296,0,1,2,20,35.0,4,2,1
19612,SCROP19613,1296,0,1,2,50,,3,2,2
19613,SCROP19614,1297,0,1,2,40,43.0,2,1,2
19614,SCROP19615,1385,0,1,2,5,36.0,8,1,0
19615,SCROP19616,1385,0,1,2,10,17.0,24,2,0
19616,SCROP19617,1385,0,1,2,10,20.0,23,2,0
19617,SCROP19618,1385,0,1,2,10,22.0,17,2,0
19618,SCROP19619,1385,0,1,2,15,15.0,27,1,0
19619,SCROP19620,1385,0,1,2,20,9.0,31,2,0
19620,SCROP19621,1385,0,1,2,20,13.0,18,1,0
19621,SCROP19622,1385,0,1,2,20,29.0,14,2,0
19622,SCROP19623,1385,0,1,2,20,32.0,8,2,0
19623,SCROP19624,1385,0,1,2,20,37.0,10,2,0
19624,SCROP19625,1385,0,1,2,20,,2,1,0
19625,SCROP19626,1385,0,1,2,25,25.0,16,2,0
19626,SCROP19627,1385,0,1,2,25,40.0,5,2,0
19627,SCROP19628,1385,0,1,2,30,13.0,23,1,0
19628,SCROP19629,1385,0,1,2,30,22.0,8,2,0
19629,SCROP19630,1385,0,1,2,30,25.0,12,1,0
19630,SCROP19631,1385,0,1,2,30,30.0,16,2,0
19631,SCROP19632,1385,0,1,2,30,31.0,8,3,0
19632,SCROP19633,1385,0,1,2,35,36.0,11,2,0
19633,SCROP19634,1385,0,1,2,40,27.0,21,1,0
19634,SCROP19635,1385,0,1,2,40,,5,3,0
19635,SCROP19636,1385,0,1,2,40,34.0,8,1,0
19636,SCROP19637,1385,0,1,2,40,35.0,5,2,0
19637,SCROP19638,1385,0,1,2,50,46.0,2,2,0
19638,SCROP19639,1385,0,1,2,55,18.0,24,2,0
19639,SCROP19640,1385,0,1,2,60,9.0,31,3,0
19640,SCROP19641,1385,0,1,2,60,19.0,14,2,0
19641,SCROP19642,1385,0,1,2,20,,5,3,1
